gallus_gallus ENSGALG00000052421
coturnix_japonica ENSCJPG00005002091
pelodiscus_sinensis ENSPSIG00000011277
ursus_maritimus ENSUMAG00000019619
ursus_americanus ENSUAMG00000020670
ailuropoda_melanoleuca ENSAMEG00000011314
neovison_vison ENSNVIG00000018621
mustela_putorius_furo ENSMPUG00000005635
canis_lupus_dingo ENSCAFG00020007601
canis_lupus_familiaris ENSCAFG00000017047
vulpes_vulpes ENSVVUG00000002355
panthera_pardus ENSPPRG00000015318
panthera_tigris_altaica ENSPTIG00000012094
felis_catus ENSFCAG00000027878
pteropus_vampyrus ENSPVAG00000005788
myotis_lucifugus ENSMLUG00000004236
capra_hircus ENSCHIG00000009809
ovis_aries ENSOARG00000003769
bos_taurus ENSBTAG00000010622
bos_mutus ENSBMUG00000012463
bison_bison_bison ENSBBBG00000003385
sus_scrofa ENSSSCG00000006526
tursiops_truncatus ENSTTRG00000009399
equus_asinus_asinus ENSEASG00005019430
equus_caballus ENSECAG00000009084
castor_canadensis ENSCCNG00000020149
dipodomys_ordii ENSDORG00000011617
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042766
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026139
mus_spicilegus ENSMSIG00000026197
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025196
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026640
rattus_norvegicus ENSRNOG00000055433
meriones_unguiculatus ENSMUGG00000001233
cricetulus_griseus_crigri-picr ENSCGRG00015002594
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019567
cricetulus_griseus_crigri_1.0 ENSCGRG00000016801
mesocricetus_auratus ENSMAUG00000017299
peromyscus_maniculatus_bairdii ENSPEMG00000014035
microtus_ochrogaster ENSMOCG00000013790
nannospalax_galili ENSNGAG00000005148
jaculus_jaculus ENSJJAG00000018124
cavia_porcellus ENSCPOG00000022179
cavia_aperea ENSCAPG00000016176
chinchilla_lanigera ENSCLAG00000003999
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007900
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009047
fukomys_damarensis ENSFDAG00000007871
octodon_degus ENSODEG00000010418
urocitellus_parryii ENSUPAG00010002170
ictidomys_tridecemlineatus ENSSTOG00000008841
spermophilus_dauricus ENSSDAG00000023703
marmota_marmota_marmota ENSMMMG00000015651
oryctolagus_cuniculus ENSOCUG00000000349
ochotona_princeps ENSOPRG00000004085
tupaia_belangeri ENSTBEG00000012235
pan_paniscus ENSPPAG00000028986
pan_troglodytes ENSPTRG00000001411
homo_sapiens ENSG00000163462
gorilla_gorilla ENSGGOG00000009309
pongo_abelii ENSPPYG00000000755
nomascus_leucogenys ENSNLEG00000011882
papio_anubis ENSPANG00000014080
theropithecus_gelada ENSTGEG00000023135
macaca_fascicularis ENSMFAG00000038997
macaca_mulatta ENSMMUG00000012182
macaca_nemestrina ENSMNEG00000044482
cercocebus_atys ENSCATG00000031859
mandrillus_leucophaeus ENSMLEG00000041345
chlorocebus_sabaeus ENSCSAG00000002001
colobus_angolensis_palliatus ENSCANG00000041229
piliocolobus_tephrosceles ENSPTEG00000032593
rhinopithecus_bieti ENSRBIG00000040199
rhinopithecus_roxellana ENSRROG00000037339
cebus_capucinus_imitator ENSCCAG00000014290
saimiri_boliviensis_boliviensis ENSSBOG00000025545
callithrix_jacchus ENSCJAG00000008969
aotus_nancymaae ENSANAG00000025463
carlito_syrichta ENSTSYG00000031007
propithecus_coquereli ENSPCOG00000027874
microcebus_murinus ENSMICG00000008052
prolemur_simus ENSPSMG00000023208
otolemur_garnettii ENSOGAG00000013835
loxodonta_africana ENSLAFG00000000229
procavia_capensis ENSPCAG00000011520
dasypus_novemcinctus ENSDNOG00000006744
erinaceus_europaeus ENSEEUG00000011669
phascolarctos_cinereus ENSPCIG00000012848
sarcophilus_harrisii ENSSHAG00000007463
monodelphis_domestica ENSMODG00000017100
ornithorhynchus_anatinus ENSOANG00000008918
chelonoidis_abingdonii ENSCABG00000000725
gopherus_agassizii ENSGAGG00000017658
chrysemys_picta_bellii ENSCPBG00000025667
crocodylus_porosus ENSCPRG00005002583
junco_hyemalis ENSJHYG00000010977
cyanistes_caeruleus ENSCCEG00000009305
parus_major ENSPMJG00000009797
ficedula_albicollis ENSFALG00000002935
taeniopygia_guttata ENSTGUG00000016667
lonchura_striata_domestica ENSLSDG00000016232
serinus_canaria ENSSCAG00000012735
lepidothrix_coronata ENSLCOG00000006175
calidris_pugnax ENSCPUG00000017948
calidris_pygmaea ENSCPGG00000011682
anser_brachyrhynchus ENSABRG00000020455
anas_platyrhynchos_platyrhynchos ENSAPLG00000009819
apteryx_owenii ENSAOWG00000017914
apteryx_haastii ENSAHAG00000000351
apteryx_rowi ENSARWG00000003988
dromaius_novaehollandiae ENSDNVG00000007236
nothoprocta_perdicaria ENSNPEG00000003053
pogona_vitticeps ENSPVIG00000021681
anolis_carolinensis ENSACAG00000001125
notechis_scutatus ENSNSUG00000005287
salvator_merianae ENSSMRG00000011864
sphenodon_punctatus ENSSPUG00000004256
latimeria_chalumnae ENSLACG00000008072
mastacembelus_armatus ENSMAMG00000000378
monopterus_albus ENSMALG00000018600
anabas_testudineus ENSATEG00000009408
seriola_lalandi_dorsalis ENSSLDG00000014551
seriola_dumerili ENSSDUG00000018130
labrus_bergylta ENSLBEG00000026639
mola_mola ENSMMOG00000016455
scophthalmus_maximus ENSSMAG00000003138
gasterosteus_aculeatus ENSGACG00000004540
amphiprion_ocellaris ENSAOCG00000017901
amphiprion_percula ENSAPEG00000008418
acanthochromis_polyacanthus ENSAPOG00000005472
stegastes_partitus ENSSPAG00000013880
astatotilapia_calliptera ENSACLG00000009963
maylandia_zebra ENSMZEG00005026543
haplochromis_burtoni ENSHBUG00000020692
pundamilia_nyererei ENSPNYG00000010844
oreochromis_niloticus ENSONIG00000019724
neolamprologus_brichardi ENSNBRG00000016613
amphilophus_citrinellus ENSACIG00000004170
cynoglossus_semilaevis ENSCSEG00000007470
fundulus_heteroclitus ENSFHEG00000011810
cyprinodon_variegatus ENSCVAG00000017607
xiphophorus_maculatus ENSXMAG00000027467
xiphophorus_couchianus ENSXCOG00000019800
gambusia_affinis ENSGAFG00000004561
poecilia_latipinna ENSPLAG00000019105
poecilia_mexicana ENSPMEG00000012072
