loxodonta_africana ENSLAFG00000021738
echinops_telfairi ENSETEG00000017242
dasypus_novemcinctus ENSDNOG00000034067
peromyscus_maniculatus_bairdii ENSPEMG00000015834
microtus_ochrogaster ENSMOCG00000007074
cricetulus_griseus_crigri-picr ENSCGRG00015010956
cricetulus_griseus_crigri_1.0 ENSCGRG00000007940
mesocricetus_auratus ENSMAUG00000013587
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024959
mus_spicilegus ENSMSIG00000029859
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023531
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022620
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014114
rattus_norvegicus ENSRNOG00000021147
meriones_unguiculatus ENSMUGG00000004313
nannospalax_galili ENSNGAG00000000616
jaculus_jaculus ENSJJAG00000021934
dipodomys_ordii ENSDORG00000001637
urocitellus_parryii ENSUPAG00010007644
spermophilus_dauricus ENSSDAG00000008873
ictidomys_tridecemlineatus ENSSTOG00000008441
marmota_marmota_marmota ENSMMMG00000007784
chinchilla_lanigera ENSCLAG00000017103
octodon_degus ENSODEG00000016677
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013154
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013083
fukomys_damarensis ENSFDAG00000014467
propithecus_coquereli ENSPCOG00000028095
microcebus_murinus ENSMICG00000028209
prolemur_simus ENSPSMG00000003764
otolemur_garnettii ENSOGAG00000007160
pan_troglodytes ENSPTRG00000003830
pan_paniscus ENSPPAG00000000858
homo_sapiens ENSG00000002330
gorilla_gorilla ENSGGOG00000012256
pongo_abelii ENSPPYG00000003110
macaca_mulatta ENSMMUG00000012952
macaca_fascicularis ENSMFAG00000035492
macaca_nemestrina ENSMNEG00000044675
mandrillus_leucophaeus ENSMLEG00000015467
cercocebus_atys ENSCATG00000033143
theropithecus_gelada ENSTGEG00000012477
papio_anubis ENSPANG00000012183
chlorocebus_sabaeus ENSCSAG00000007151
rhinopithecus_bieti ENSRBIG00000044217
rhinopithecus_roxellana ENSRROG00000034055
piliocolobus_tephrosceles ENSPTEG00000019674
colobus_angolensis_palliatus ENSCANG00000017069
saimiri_boliviensis_boliviensis ENSSBOG00000025943
cebus_capucinus_imitator ENSCCAG00000010421
callithrix_jacchus ENSCJAG00000018074
aotus_nancymaae ENSANAG00000032197
ursus_maritimus ENSUMAG00000002733
ursus_americanus ENSUAMG00000015185
ailuropoda_melanoleuca ENSAMEG00000017990
canis_lupus_familiaris ENSCAFG00000014488
canis_lupus_dingo ENSCAFG00020014140
vulpes_vulpes ENSVVUG00000029767
mustela_putorius_furo ENSMPUG00000012954
neovison_vison ENSNVIG00000019573
panthera_tigris_altaica ENSPTIG00000005517
panthera_pardus ENSPPRG00000007989
felis_catus ENSFCAG00000044963
equus_caballus ENSECAG00000014950
equus_asinus_asinus ENSEASG00005019956
pteropus_vampyrus ENSPVAG00000017123
myotis_lucifugus ENSMLUG00000007029
erinaceus_europaeus ENSEEUG00000002972
bos_mutus ENSBMUG00000014485
bos_taurus ENSBTAG00000012511
bison_bison_bison ENSBBBG00000000654
ovis_aries ENSOARG00000006281
capra_hircus ENSCHIG00000015400
tursiops_truncatus ENSTTRG00000010283
sus_scrofa ENSSSCG00000013033
drosophila_melanogaster FBgn0039752
