pteropus_vampyrus ENSPVAG00000004512
ursus_maritimus ENSUMAG00000011979
bos_taurus ENSBTAG00000025822
bos_mutus ENSBMUG00000006499
bison_bison_bison ENSBBBG00000009437
ovis_aries ENSOARG00000018411
capra_hircus ENSCHIG00000005207
sus_scrofa ENSSSCG00000026517
tursiops_truncatus ENSTTRG00000016021
vicugna_pacos ENSVPAG00000007410
equus_asinus_asinus ENSEASG00005006258
equus_caballus ENSECAG00000021844
myotis_lucifugus ENSMLUG00000010350
ursus_americanus ENSUAMG00000015403
ailuropoda_melanoleuca ENSAMEG00000014054
neovison_vison ENSNVIG00000015844
mustela_putorius_furo ENSMPUG00000000270
canis_lupus_dingo ENSCAFG00020008020
canis_lupus_familiaris ENSCAFG00000017469
vulpes_vulpes ENSVVUG00000014716
panthera_pardus ENSPPRG00000009014
panthera_tigris_altaica ENSPTIG00000018784
felis_catus ENSFCAG00000006497
propithecus_coquereli ENSPCOG00000020593
microcebus_murinus ENSMICG00000042372
prolemur_simus ENSPSMG00000001943
otolemur_garnettii ENSOGAG00000014140
gorilla_gorilla ENSGGOG00000007834
gorilla_gorilla ENSGGOG00000040187
homo_sapiens ENSG00000129007
pan_troglodytes ENSPTRG00000007211
pan_paniscus ENSPPAG00000033363
pongo_abelii ENSPPYG00000006590
nomascus_leucogenys ENSNLEG00000013164
macaca_fascicularis ENSMFAG00000036145
macaca_nemestrina ENSMNEG00000033193
mandrillus_leucophaeus ENSMLEG00000034518
cercocebus_atys ENSCATG00000040034
chlorocebus_sabaeus ENSCSAG00000013468
papio_anubis ENSPANG00000016584
theropithecus_gelada ENSTGEG00000025557
colobus_angolensis_palliatus ENSCANG00000037098
piliocolobus_tephrosceles ENSPTEG00000032222
rhinopithecus_roxellana ENSRROG00000045323
rhinopithecus_bieti ENSRBIG00000022837
callithrix_jacchus ENSCJAG00000002243
saimiri_boliviensis_boliviensis ENSSBOG00000031073
cebus_capucinus_imitator ENSCCAG00000024372
aotus_nancymaae ENSANAG00000036088
chinchilla_lanigera ENSCLAG00000008707
octodon_degus ENSODEG00000015441
cavia_porcellus ENSCPOG00000033517
cavia_aperea ENSCAPG00000017346
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016237
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018794
fukomys_damarensis ENSFDAG00000007345
ictidomys_tridecemlineatus ENSSTOG00000015539
urocitellus_parryii ENSUPAG00010017747
spermophilus_dauricus ENSSDAG00000015701
marmota_marmota_marmota ENSMMMG00000005699
castor_canadensis ENSCCNG00000004152
dipodomys_ordii ENSDORG00000027895
mus_spicilegus ENSMSIG00000001996
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033467
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032328
mus_spicilegus ENSMSIG00000016798
mus_spicilegus ENSMSIG00000007787
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032246
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015194
rattus_norvegicus ENSRNOG00000038202
meriones_unguiculatus ENSMUGG00000006101
cricetulus_griseus_crigri_1.0 ENSCGRG00000002628
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023410
cricetulus_griseus_crigri-picr ENSCGRG00015021130
mesocricetus_auratus ENSMAUG00000015006
peromyscus_maniculatus_bairdii ENSPEMG00000012833
microtus_ochrogaster ENSMOCG00000018493
nannospalax_galili ENSNGAG00000016088
jaculus_jaculus ENSJJAG00000014113
oryctolagus_cuniculus ENSOCUG00000006974
ochotona_princeps ENSOPRG00000014428
carlito_syrichta ENSTSYG00000033850
tupaia_belangeri ENSTBEG00000009177
dasypus_novemcinctus ENSDNOG00000043091
choloepus_hoffmanni ENSCHOG00000008901
loxodonta_africana ENSLAFG00000021943
procavia_capensis ENSPCAG00000003496
erinaceus_europaeus ENSEEUG00000011309
sarcophilus_harrisii ENSSHAG00000002672
phascolarctos_cinereus ENSPCIG00000023241
monodelphis_domestica ENSMODG00000009430
ornithorhynchus_anatinus ENSOANG00000013546
apteryx_rowi ENSARWG00000013180
apteryx_haastii ENSAHAG00000019488
apteryx_owenii ENSAOWG00000006248
nothoprocta_perdicaria ENSNPEG00000008713
dromaius_novaehollandiae ENSDNVG00000003177
manacus_vitellinus ENSMVIG00005009863
lepidothrix_coronata ENSLCOG00000004750
ficedula_albicollis ENSFALG00000010143
parus_major ENSPMJG00000010020
serinus_canaria ENSSCAG00000010490
junco_hyemalis ENSJHYG00000014188
cyanistes_caeruleus ENSCCEG00000004829
lonchura_striata_domestica ENSLSDG00000011029
zonotrichia_albicollis ENSZALG00000000457
melopsittacus_undulatus ENSMUNG00000009025
calidris_pugnax ENSCPUG00000006646
calidris_pygmaea ENSCPGG00000019178
anser_brachyrhynchus ENSABRG00000008336
anas_platyrhynchos_platyrhynchos ENSAPLG00000003092
coturnix_japonica ENSCJPG00005020995
meleagris_gallopavo ENSMGAG00000010048
gallus_gallus ENSGALG00000007979
numida_meleagris ENSNMEG00000000395
crocodylus_porosus ENSCPRG00005000835
taeniopygia_guttata ENSTGUG00000009596
gopherus_agassizii ENSGAGG00000010580
chelonoidis_abingdonii ENSCABG00000007026
chrysemys_picta_bellii ENSCPBG00000025539
pelodiscus_sinensis ENSPSIG00000012516
pogona_vitticeps ENSPVIG00000007359
anolis_carolinensis ENSACAG00000010259
notechis_scutatus ENSNSUG00000013845
salvator_merianae ENSSMRG00000021564
sphenodon_punctatus ENSSPUG00000013190
xenopus_tropicalis ENSXETG00000007814
latimeria_chalumnae ENSLACG00000016042
astyanax_mexicanus ENSAMXG00000043886
pygocentrus_nattereri ENSPNAG00000002591
ictalurus_punctatus ENSIPUG00000015033
danio_rerio ENSDARG00000075800
mastacembelus_armatus ENSMAMG00000013317
monopterus_albus ENSMALG00000013701
anabas_testudineus ENSATEG00000019483
seriola_dumerili ENSSDUG00000000158
seriola_lalandi_dorsalis ENSSLDG00000025598
haplochromis_burtoni ENSHBUG00000014986
maylandia_zebra ENSMZEG00005013420
astatotilapia_calliptera ENSACLG00000014149
pundamilia_nyererei ENSPNYG00000011378
neolamprologus_brichardi ENSNBRG00000020905
oreochromis_niloticus ENSONIG00000005694
amphilophus_citrinellus ENSACIG00000017515
labrus_bergylta ENSLBEG00000018565
takifugu_rubripes ENSTRUG00000016707
tetraodon_nigroviridis ENSTNIG00000009563
mola_mola ENSMMOG00000001744
gasterosteus_aculeatus ENSGACG00000016957
amphiprion_ocellaris ENSAOCG00000007216
amphiprion_percula ENSAPEG00000003501
acanthochromis_polyacanthus ENSAPOG00000000756
stegastes_partitus ENSSPAG00000008447
scophthalmus_maximus ENSSMAG00000010699
cynoglossus_semilaevis ENSCSEG00000010383
hippocampus_comes ENSHCOG00000017844
fundulus_heteroclitus ENSFHEG00000015825
cyprinodon_variegatus ENSCVAG00000020916
xiphophorus_maculatus ENSXMAG00000000507
xiphophorus_couchianus ENSXCOG00000018216
gambusia_affinis ENSGAFG00000003896
poecilia_mexicana ENSPMEG00000001348
poecilia_formosa ENSPFOG00000014594
poecilia_latipinna ENSPLAG00000013846
poecilia_reticulata ENSPREG00000006653
kryptolebias_marmoratus ENSKMAG00000001164
oryzias_latipes_asm223471v1 ENSORLG00020022365
oryzias_latipes_asm223469v1 ENSORLG00015000606
oryzias_latipes_asm223467v1 ENSORLG00000001729
oryzias_melastigma ENSOMEG00000007707
periophthalmus_magnuspinnatus ENSPMGG00000002077
gadus_morhua ENSGMOG00000008451
esox_lucius ENSELUG00000022560
neolamprologus_brichardi ENSNBRG00000004621
haplochromis_burtoni ENSHBUG00000000801
oreochromis_niloticus ENSONIG00000010597
seriola_dumerili ENSSDUG00000000449
seriola_lalandi_dorsalis ENSSLDG00000011334
scophthalmus_maximus ENSSMAG00000018141
mola_mola ENSMMOG00000018441
labrus_bergylta ENSLBEG00000003620
tetraodon_nigroviridis ENSTNIG00000002784
cynoglossus_semilaevis ENSCSEG00000021782
mastacembelus_armatus ENSMAMG00000014454
anabas_testudineus ENSATEG00000012190
pundamilia_nyererei ENSPNYG00000023026
maylandia_zebra ENSMZEG00005001256
astatotilapia_calliptera ENSACLG00000023107
takifugu_rubripes ENSTRUG00000002252
periophthalmus_magnuspinnatus ENSPMGG00000005446
