pan_paniscus ENSPPAG00000036139
pan_troglodytes ENSPTRG00000010908
homo_sapiens ENSG00000189164
gorilla_gorilla ENSGGOG00000038641
pongo_abelii ENSPPYG00000009913
nomascus_leucogenys ENSNLEG00000027924
rhinopithecus_bieti ENSRBIG00000038154
rhinopithecus_roxellana ENSRROG00000045552
colobus_angolensis_palliatus ENSCANG00000036594
mandrillus_leucophaeus ENSMLEG00000036020
cercocebus_atys ENSCATG00000044909
papio_anubis ENSPANG00000008018
theropithecus_gelada ENSTGEG00000006647
chlorocebus_sabaeus ENSCSAG00000004165
macaca_mulatta ENSMMUG00000022128
macaca_nemestrina ENSMNEG00000012680
cebus_capucinus_imitator ENSCCAG00000036862
saimiri_boliviensis_boliviensis ENSSBOG00000015018
callithrix_jacchus ENSCJAG00000013449
aotus_nancymaae ENSANAG00000033894
carlito_syrichta ENSTSYG00000029095
propithecus_coquereli ENSPCOG00000023723
prolemur_simus ENSPSMG00000002002
microcebus_murinus ENSMICG00000006892
otolemur_garnettii ENSOGAG00000015931
tupaia_belangeri ENSTBEG00000012810
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014344
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017886
fukomys_damarensis ENSFDAG00000016146
chinchilla_lanigera ENSCLAG00000010362
cavia_porcellus ENSCPOG00000032217
spermophilus_dauricus ENSSDAG00000005415
urocitellus_parryii ENSUPAG00010021306
marmota_marmota_marmota ENSMMMG00000004380
ictidomys_tridecemlineatus ENSSTOG00000034163
castor_canadensis ENSCCNG00000025301
ochotona_princeps ENSOPRG00000004991
oryctolagus_cuniculus ENSOCUG00000029050
equus_asinus_asinus ENSEASG00005002374
equus_caballus ENSECAG00000009480
pteropus_vampyrus ENSPVAG00000003401
tursiops_truncatus ENSTTRG00000013784
sus_scrofa ENSSSCG00000021741
capra_hircus ENSCHIG00000013920
ovis_aries ENSOARG00000005391
bos_mutus ENSBMUG00000019427
bos_taurus ENSBTAG00000039075
bison_bison_bison ENSBBBG00000021820
vicugna_pacos ENSVPAG00000004910
ursus_maritimus ENSUMAG00000014905
ursus_americanus ENSUAMG00000017255
ailuropoda_melanoleuca ENSAMEG00000009386
neovison_vison ENSNVIG00000007842
mustela_putorius_furo ENSMPUG00000017854
canis_lupus_dingo ENSCAFG00020017983
vulpes_vulpes ENSVVUG00000013509
canis_lupus_familiaris ENSCAFG00000029594
panthera_tigris_altaica ENSPTIG00000010259
panthera_pardus ENSPPRG00000005865
felis_catus ENSFCAG00000029459
dasypus_novemcinctus ENSDNOG00000005841
dasypus_novemcinctus ENSDNOG00000040925
choloepus_hoffmanni ENSCHOG00000005958
procavia_capensis ENSPCAG00000012826
