caenorhabditis_elegans_strain_n2 WBGene00017696
drosophila_melanogaster FBgn0035766
xiphophorus_maculatus ENSXMAG00000007018
xiphophorus_couchianus ENSXCOG00000016783
gambusia_affinis ENSGAFG00000009237
poecilia_formosa ENSPFOG00000018013
poecilia_mexicana ENSPMEG00000000421
poecilia_latipinna ENSPLAG00000020212
poecilia_reticulata ENSPREG00000003558
cyprinodon_variegatus ENSCVAG00000000747
fundulus_heteroclitus ENSFHEG00000006613
kryptolebias_marmoratus ENSKMAG00000012000
labrus_bergylta ENSLBEG00000021611
monopterus_albus ENSMALG00000010142
mastacembelus_armatus ENSMAMG00000012309
anabas_testudineus ENSATEG00000004665
scophthalmus_maximus ENSSMAG00000009824
cynoglossus_semilaevis ENSCSEG00000011846
seriola_dumerili ENSSDUG00000015878
seriola_lalandi_dorsalis ENSSLDG00000003774
takifugu_rubripes ENSTRUG00000007363
tetraodon_nigroviridis ENSTNIG00000015421
mola_mola ENSMMOG00000018264
gasterosteus_aculeatus ENSGACG00000010020
maylandia_zebra ENSMZEG00005015104
haplochromis_burtoni ENSHBUG00000009069
astatotilapia_calliptera ENSACLG00000004371
neolamprologus_brichardi ENSNBRG00000003007
pundamilia_nyererei ENSPNYG00000019513
oreochromis_niloticus ENSONIG00000016130
amphilophus_citrinellus ENSACIG00000021501
oryzias_latipes_asm223467v1 ENSORLG00000009364
oryzias_latipes_asm223469v1 ENSORLG00015023068
oryzias_latipes_asm223471v1 ENSORLG00020010394
oryzias_melastigma ENSOMEG00000000965
amphiprion_ocellaris ENSAOCG00000005411
amphiprion_percula ENSAPEG00000019364
acanthochromis_polyacanthus ENSAPOG00000024146
stegastes_partitus ENSSPAG00000021274
periophthalmus_magnuspinnatus ENSPMGG00000022145
hippocampus_comes ENSHCOG00000014968
gadus_morhua ENSGMOG00000010897
esox_lucius ENSELUG00000010184
pygocentrus_nattereri ENSPNAG00000013620
astyanax_mexicanus ENSAMXG00000013760
ictalurus_punctatus ENSIPUG00000012942
danio_rerio ENSDARG00000059963
paramormyrops_kingsleyae ENSPKIG00000015422
scleropages_formosus ENSSFOG00015023341
lepisosteus_oculatus ENSLOCG00000005477
apteryx_rowi ENSARWG00000014078
apteryx_haastii ENSAHAG00000014849
apteryx_owenii ENSAOWG00000006683
dromaius_novaehollandiae ENSDNVG00000013347
nothoprocta_perdicaria ENSNPEG00000015995
calidris_pygmaea ENSCPGG00000016395
calidris_pugnax ENSCPUG00000013518
melopsittacus_undulatus ENSMUNG00000016565
zonotrichia_albicollis ENSZALG00000016555
serinus_canaria ENSSCAG00000004901
lonchura_striata_domestica ENSLSDG00000014331
taeniopygia_guttata ENSTGUG00000006177
parus_major ENSPMJG00000016155
cyanistes_caeruleus ENSCCEG00000016450
ficedula_albicollis ENSFALG00000010061
lepidothrix_coronata ENSLCOG00000000762
manacus_vitellinus ENSMVIG00005014382
anser_brachyrhynchus ENSABRG00000002261
anas_platyrhynchos_platyrhynchos ENSAPLG00000005033
coturnix_japonica ENSCJPG00005001795
meleagris_gallopavo ENSMGAG00000002014
gallus_gallus ENSGALG00000014956
numida_meleagris ENSNMEG00000008471
crocodylus_porosus ENSCPRG00005000468
gopherus_agassizii ENSGAGG00000002554
chelonoidis_abingdonii ENSCABG00000009744
chrysemys_picta_bellii ENSCPBG00000001045
pelodiscus_sinensis ENSPSIG00000012032
pogona_vitticeps ENSPVIG00000011719
anolis_carolinensis ENSACAG00000008458
notechis_scutatus ENSNSUG00000010513
salvator_merianae ENSSMRG00000004038
sphenodon_punctatus ENSSPUG00000015332
phascolarctos_cinereus ENSPCIG00000027316
notamacropus_eugenii ENSMEUG00000003708
sarcophilus_harrisii ENSSHAG00000006899
monodelphis_domestica ENSMODG00000002131
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016691
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002129
fukomys_damarensis ENSFDAG00000010659
chinchilla_lanigera ENSCLAG00000011236
octodon_degus ENSODEG00000002687
ictidomys_tridecemlineatus ENSSTOG00000029431
ictidomys_tridecemlineatus ENSSTOG00000003205
spermophilus_dauricus ENSSDAG00000015602
urocitellus_parryii ENSUPAG00010005814
marmota_marmota_marmota ENSMMMG00000001203
dipodomys_ordii ENSDORG00000007761
castor_canadensis ENSCCNG00000028074
mus_spicilegus ENSMSIG00000001459
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019688
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021668
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018805
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015882
rattus_norvegicus ENSRNOG00000060626
meriones_unguiculatus ENSMUGG00000023400
meriones_unguiculatus ENSMUGG00000022153
cricetulus_griseus_crigri_1.0 ENSCGRG00000017680
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013007
cricetulus_griseus_crigri_1.0 ENSCGRG00000008488
cricetulus_griseus_crigri-picr ENSCGRG00015009969
mesocricetus_auratus ENSMAUG00000016560
peromyscus_maniculatus_bairdii ENSPEMG00000019237
microtus_ochrogaster ENSMOCG00000016143
nannospalax_galili ENSNGAG00000011296
jaculus_jaculus ENSJJAG00000004931
oryctolagus_cuniculus ENSOCUG00000002900
ochotona_princeps ENSOPRG00000015890
mandrillus_leucophaeus ENSMLEG00000042768
cercocebus_atys ENSCATG00000014199
macaca_mulatta ENSMMUG00000006144
macaca_fascicularis ENSMFAG00000043179
macaca_nemestrina ENSMNEG00000016543
theropithecus_gelada ENSTGEG00000022449
papio_anubis ENSPANG00000000060
chlorocebus_sabaeus ENSCSAG00000015397
piliocolobus_tephrosceles ENSPTEG00000000084
colobus_angolensis_palliatus ENSCANG00000040682
rhinopithecus_roxellana ENSRROG00000037966
rhinopithecus_bieti ENSRBIG00000037378
nomascus_leucogenys ENSNLEG00000005220
pan_troglodytes ENSPTRG00000016997
pan_paniscus ENSPPAG00000026238
gorilla_gorilla ENSGGOG00000015644
homo_sapiens ENSG00000122008
pongo_abelii ENSPPYG00000015562
cebus_capucinus_imitator ENSCCAG00000029021
saimiri_boliviensis_boliviensis ENSSBOG00000034732
callithrix_jacchus ENSCJAG00000017052
aotus_nancymaae ENSANAG00000033747
carlito_syrichta ENSTSYG00000004643
prolemur_simus ENSPSMG00000007161
microcebus_murinus ENSMICG00000000006
propithecus_coquereli ENSPCOG00000027526
otolemur_garnettii ENSOGAG00000007007
tupaia_belangeri ENSTBEG00000011788
cavia_porcellus ENSCPOG00000000934
cavia_aperea ENSCAPG00000006953
tursiops_truncatus ENSTTRG00000009740
sus_scrofa ENSSSCG00000014082
ovis_aries ENSOARG00000016778
capra_hircus ENSCHIG00000008105
bos_mutus ENSBMUG00000011634
bos_taurus ENSBTAG00000004028
bison_bison_bison ENSBBBG00000021965
vicugna_pacos ENSVPAG00000009379
ursus_maritimus ENSUMAG00000007228
ursus_americanus ENSUAMG00000008255
ailuropoda_melanoleuca ENSAMEG00000000744
mustela_putorius_furo ENSMPUG00000005641
neovison_vison ENSNVIG00000013286
canis_lupus_dingo ENSCAFG00020025589
canis_lupus_familiaris ENSCAFG00000009384
vulpes_vulpes ENSVVUG00000025177
panthera_pardus ENSPPRG00000012504
panthera_tigris_altaica ENSPTIG00000014864
felis_catus ENSFCAG00000001614
pteropus_vampyrus ENSPVAG00000007961
