pan_paniscus ENSPPAG00000034099
pan_troglodytes ENSPTRG00000010913
homo_sapiens ENSG00000180479
gorilla_gorilla ENSGGOG00000005748
pongo_abelii ENSPPYG00000009916
nomascus_leucogenys ENSNLEG00000031550
mandrillus_leucophaeus ENSMLEG00000040218
cercocebus_atys ENSCATG00000037366
papio_anubis ENSPANG00000032088
theropithecus_gelada ENSTGEG00000006507
macaca_mulatta ENSMMUG00000011091
macaca_fascicularis ENSMFAG00000032919
macaca_nemestrina ENSMNEG00000028184
chlorocebus_sabaeus ENSCSAG00000004157
colobus_angolensis_palliatus ENSCANG00000033466
piliocolobus_tephrosceles ENSPTEG00000012633
rhinopithecus_roxellana ENSRROG00000004328
rhinopithecus_bieti ENSRBIG00000032470
saimiri_boliviensis_boliviensis ENSSBOG00000022648
callithrix_jacchus ENSCJAG00000013364
cebus_capucinus_imitator ENSCCAG00000035769
aotus_nancymaae ENSANAG00000020063
carlito_syrichta ENSTSYG00000030319
canis_lupus_familiaris ENSCAFG00000031804
canis_lupus_dingo ENSCAFG00020018048
vulpes_vulpes ENSVVUG00000013537
ailuropoda_melanoleuca ENSAMEG00000019785
mustela_putorius_furo ENSMPUG00000005491
neovison_vison ENSNVIG00000015835
panthera_tigris_altaica ENSPTIG00000008507
panthera_pardus ENSPPRG00000013900
felis_catus ENSFCAG00000037767
equus_asinus_asinus ENSEASG00005002342
equus_caballus ENSECAG00000028830
tursiops_truncatus ENSTTRG00000008613
dasypus_novemcinctus ENSDNOG00000030946
dasypus_novemcinctus ENSDNOG00000039398
ursus_americanus ENSUAMG00000027532
panthera_pardus ENSPPRG00000001289
equus_caballus ENSECAG00000023102
rhinopithecus_bieti ENSRBIG00000029199
piliocolobus_tephrosceles ENSPTEG00000018240
theropithecus_gelada ENSTGEG00000007214
rattus_norvegicus ENSRNOG00000048765
choloepus_hoffmanni ENSCHOG00000005805
tursiops_truncatus ENSTTRG00000005910
dasypus_novemcinctus ENSDNOG00000036058
echinops_telfairi ENSETEG00000002942
