pteropus_vampyrus ENSPVAG00000003927
myotis_lucifugus ENSMLUG00000010759
equus_caballus ENSECAG00000000711
equus_asinus_asinus ENSEASG00005003013
capra_hircus ENSCHIG00000015098
ovis_aries ENSOARG00000007115
capra_hircus ENSCHIG00000017738
bos_taurus ENSBTAG00000017275
bos_mutus ENSBMUG00000025066
bison_bison_bison ENSBBBG00000002010
tursiops_truncatus ENSTTRG00000008118
sus_scrofa ENSSSCG00000017613
vicugna_pacos ENSVPAG00000008621
ursus_americanus ENSUAMG00000007205
ursus_maritimus ENSUMAG00000000934
ailuropoda_melanoleuca ENSAMEG00000002753
neovison_vison ENSNVIG00000012326
mustela_putorius_furo ENSMPUG00000015385
canis_lupus_dingo ENSCAFG00020025609
canis_lupus_familiaris ENSCAFG00000017399
vulpes_vulpes ENSVVUG00000011706
panthera_pardus ENSPPRG00000023866
panthera_tigris_altaica ENSPTIG00000008279
felis_catus ENSFCAG00000008033
erinaceus_europaeus ENSEEUG00000010155
sorex_araneus ENSSARG00000000412
cercocebus_atys ENSCATG00000036593
mandrillus_leucophaeus ENSMLEG00000037521
macaca_nemestrina ENSMNEG00000012758
nomascus_leucogenys ENSNLEG00000031943
cebus_capucinus_imitator ENSCCAG00000027052
saimiri_boliviensis_boliviensis ENSSBOG00000035968
callithrix_jacchus ENSCJAG00000013960
aotus_nancymaae ENSANAG00000027595
pan_troglodytes ENSPTRG00000009433
pan_paniscus ENSPPAG00000041869
homo_sapiens ENSG00000121058
pongo_abelii ENSPPYG00000008248
nomascus_leucogenys ENSNLEG00000008026
gorilla_gorilla ENSGGOG00000043813
gorilla_gorilla ENSGGOG00000026761
colobus_angolensis_palliatus ENSCANG00000031225
piliocolobus_tephrosceles ENSPTEG00000039453
rhinopithecus_bieti ENSRBIG00000034489
rhinopithecus_roxellana ENSRROG00000014024
papio_anubis ENSPANG00000022320
theropithecus_gelada ENSTGEG00000023752
macaca_mulatta ENSMMUG00000009280
macaca_fascicularis ENSMFAG00000032397
cercocebus_atys ENSCATG00000032480
chlorocebus_sabaeus ENSCSAG00000005604
mandrillus_leucophaeus ENSMLEG00000029225
macaca_nemestrina ENSMNEG00000039590
papio_anubis ENSPANG00000032002
papio_anubis ENSPANG00000032494
cercocebus_atys ENSCATG00000034038
macaca_mulatta ENSMMUG00000049090
macaca_nemestrina ENSMNEG00000041089
macaca_fascicularis ENSMFAG00000041922
cercocebus_atys ENSCATG00000025483
papio_anubis ENSPANG00000032008
rhinopithecus_roxellana ENSRROG00000034029
rhinopithecus_bieti ENSRBIG00000027908
colobus_angolensis_palliatus ENSCANG00000030304
pan_paniscus ENSPPAG00000027777
pan_troglodytes ENSPTRG00000047881
cebus_capucinus_imitator ENSCCAG00000035408
carlito_syrichta ENSTSYG00000005348
propithecus_coquereli ENSPCOG00000016808
microcebus_murinus ENSMICG00000000676
prolemur_simus ENSPSMG00000020468
otolemur_garnettii ENSOGAG00000024125
castor_canadensis ENSCCNG00000029142
dipodomys_ordii ENSDORG00000027289
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017776
mus_spicilegus ENSMSIG00000004459
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000033983
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016952
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018083
rattus_norvegicus ENSRNOG00000000244
meriones_unguiculatus ENSMUGG00000011840
cricetulus_griseus_crigri-picr ENSCGRG00015005762
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012212
cricetulus_griseus_crigri_1.0 ENSCGRG00000006063
mesocricetus_auratus ENSMAUG00000019570
microtus_ochrogaster ENSMOCG00000007272
peromyscus_maniculatus_bairdii ENSPEMG00000021428
nannospalax_galili ENSNGAG00000000683
jaculus_jaculus ENSJJAG00000021225
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012113
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009509
fukomys_damarensis ENSFDAG00000010139
chinchilla_lanigera ENSCLAG00000014496
chinchilla_lanigera ENSCLAG00000007082
octodon_degus ENSODEG00000012389
cavia_aperea ENSCAPG00000007611
cavia_porcellus ENSCPOG00000001284
urocitellus_parryii ENSUPAG00010015007
ictidomys_tridecemlineatus ENSSTOG00000012512
marmota_marmota_marmota ENSMMMG00000020795
spermophilus_dauricus ENSSDAG00000000359
tupaia_belangeri ENSTBEG00000008882
oryctolagus_cuniculus ENSOCUG00000011345
ochotona_princeps ENSOPRG00000016463
loxodonta_africana ENSLAFG00000017444
procavia_capensis ENSPCAG00000000100
echinops_telfairi ENSETEG00000003687
dasypus_novemcinctus ENSDNOG00000005967
choloepus_hoffmanni ENSCHOG00000008740
phascolarctos_cinereus ENSPCIG00000006027
sarcophilus_harrisii ENSSHAG00000003819
notamacropus_eugenii ENSMEUG00000006073
monodelphis_domestica ENSMODG00000014810
ornithorhynchus_anatinus ENSOANG00000020778
