anolis_carolinensis ENSACAG00000008359
pogona_vitticeps ENSPVIG00000024422
notechis_scutatus ENSNSUG00000005515
salvator_merianae ENSSMRG00000007780
sphenodon_punctatus ENSSPUG00000002006
chrysemys_picta_bellii ENSCPBG00000002226
gopherus_agassizii ENSGAGG00000012560
crocodylus_porosus ENSCPRG00005015492
junco_hyemalis ENSJHYG00000006592
parus_major ENSPMJG00000005180
taeniopygia_guttata ENSTGUG00000005054
lonchura_striata_domestica ENSLSDG00000017753
ficedula_albicollis ENSFALG00000008981
zonotrichia_albicollis ENSZALG00000017764
calidris_pygmaea ENSCPGG00000006355
gallus_gallus ENSGALG00000035058
meleagris_gallopavo ENSMGAG00000016976
anas_platyrhynchos_platyrhynchos ENSAPLG00000019354
serinus_canaria ENSSCAG00000000084
apteryx_haastii ENSAHAG00000014730
apteryx_rowi ENSARWG00000011836
apteryx_owenii ENSAOWG00000008273
dromaius_novaehollandiae ENSDNVG00000011949
nothoprocta_perdicaria ENSNPEG00000012836
pelodiscus_sinensis ENSPSIG00000018271
ursus_americanus ENSUAMG00000007184
ursus_maritimus ENSUMAG00000022154
ailuropoda_melanoleuca ENSAMEG00000012131
mustela_putorius_furo ENSMPUG00000013310
neovison_vison ENSNVIG00000000291
canis_lupus_familiaris ENSCAFG00000011008
canis_lupus_dingo ENSCAFG00020022094
vulpes_vulpes ENSVVUG00000028733
panthera_pardus ENSPPRG00000009890
panthera_tigris_altaica ENSPTIG00000019495
felis_catus ENSFCAG00000010683
equus_asinus_asinus ENSEASG00005011823
equus_caballus ENSECAG00000009704
sorex_araneus ENSSARG00000011264
erinaceus_europaeus ENSEEUG00000006005
pteropus_vampyrus ENSPVAG00000008770
myotis_lucifugus ENSMLUG00000011451
ovis_aries ENSOARG00000011510
capra_hircus ENSCHIG00000017742
bos_taurus ENSBTAG00000004878
bos_mutus ENSBMUG00000021330
bison_bison_bison ENSBBBG00000014170
sus_scrofa ENSSSCG00000025416
vicugna_pacos ENSVPAG00000012060
tursiops_truncatus ENSTTRG00000004902
pan_paniscus ENSPPAG00000032674
pan_troglodytes ENSPTRG00000014940
homo_sapiens ENSG00000164076
gorilla_gorilla ENSGGOG00000012251
