castor_canadensis ENSCCNG00000016544
dipodomys_ordii ENSDORG00000025096
mus_spicilegus ENSMSIG00000005324
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000110576
meriones_unguiculatus ENSMUGG00000013049
cricetulus_griseus_crigri_1.0 ENSCGRG00000005484
cricetulus_griseus_crigri-picr ENSCGRG00015020014
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012234
mesocricetus_auratus ENSMAUG00000015079
microtus_ochrogaster ENSMOCG00000003300
peromyscus_maniculatus_bairdii ENSPEMG00000008650
nannospalax_galili ENSNGAG00000010852
jaculus_jaculus ENSJJAG00000023568
spermophilus_dauricus ENSSDAG00000017869
urocitellus_parryii ENSUPAG00010013087
marmota_marmota_marmota ENSMMMG00000018983
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009877
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003645
fukomys_damarensis ENSFDAG00000015109
chinchilla_lanigera ENSCLAG00000011836
octodon_degus ENSODEG00000006116
cavia_porcellus ENSCPOG00000033815
cavia_aperea ENSCAPG00000014270
mustela_putorius_furo ENSMPUG00000014304
