calidris_pygmaea ENSCPGG00000010685
calidris_pugnax ENSCPUG00000018840
melopsittacus_undulatus ENSMUNG00000003388
parus_major ENSPMJG00000017098
cyanistes_caeruleus ENSCCEG00000019868
ficedula_albicollis ENSFALG00000013524
taeniopygia_guttata ENSTGUG00000007390
taeniopygia_guttata ENSTGUG00000013711
lonchura_striata_domestica ENSLSDG00000006042
serinus_canaria ENSSCAG00000003190
zonotrichia_albicollis ENSZALG00000011343
junco_hyemalis ENSJHYG00000016771
lepidothrix_coronata ENSLCOG00000008426
manacus_vitellinus ENSMVIG00005015578
anas_platyrhynchos_platyrhynchos ENSAPLG00000013322
anser_brachyrhynchus ENSABRG00000001491
coturnix_japonica ENSCJPG00005016434
meleagris_gallopavo ENSMGAG00000001750
gallus_gallus ENSGALG00000001619
numida_meleagris ENSNMEG00000015359
apteryx_owenii ENSAOWG00000010491
apteryx_haastii ENSAHAG00000015564
nothoprocta_perdicaria ENSNPEG00000013029
apteryx_rowi ENSARWG00000003072
dromaius_novaehollandiae ENSDNVG00000018509
crocodylus_porosus ENSCPRG00005008614
gopherus_agassizii ENSGAGG00000001408
chelonoidis_abingdonii ENSCABG00000018566
chrysemys_picta_bellii ENSCPBG00000024319
pelodiscus_sinensis ENSPSIG00000002171
anolis_carolinensis ENSACAG00000005976
pogona_vitticeps ENSPVIG00000023896
notechis_scutatus ENSNSUG00000012019
salvator_merianae ENSSMRG00000022008
sphenodon_punctatus ENSSPUG00000014555
phascolarctos_cinereus ENSPCIG00000010529
notamacropus_eugenii ENSMEUG00000007994
sarcophilus_harrisii ENSSHAG00000004639
monodelphis_domestica ENSMODG00000010423
tursiops_truncatus ENSTTRG00000016301
vicugna_pacos ENSVPAG00000006843
bos_mutus ENSBMUG00000025113
bos_taurus ENSBTAG00000003928
bison_bison_bison ENSBBBG00000000623
capra_hircus ENSCHIG00000026473
ovis_aries ENSOARG00000019320
sus_scrofa ENSSSCG00000016300
equus_asinus_asinus ENSEASG00005019888
equus_caballus ENSECAG00000016091
myotis_lucifugus ENSMLUG00000017395
