eptatretus_burgeri ENSEBUG00000011618
petromyzon_marinus ENSPMAG00000005227
takifugu_rubripes ENSTRUG00000008348
tetraodon_nigroviridis ENSTNIG00000006908
hippocampus_comes ENSHCOG00000005650
fundulus_heteroclitus ENSFHEG00000016331
cyprinodon_variegatus ENSCVAG00000013157
poecilia_formosa ENSPFOG00000002377
poecilia_formosa ENSPFOG00000009898
poecilia_latipinna ENSPLAG00000018352
poecilia_latipinna ENSPLAG00000010568
poecilia_mexicana ENSPMEG00000016517
poecilia_reticulata ENSPREG00000016272
xiphophorus_maculatus ENSXMAG00000010207
xiphophorus_couchianus ENSXCOG00000003816
gambusia_affinis ENSGAFG00000020002
kryptolebias_marmoratus ENSKMAG00000007611
oryzias_latipes_asm223467v1 ENSORLG00000009077
oryzias_latipes_asm223469v1 ENSORLG00015002622
oryzias_latipes_asm223471v1 ENSORLG00020005582
oryzias_melastigma ENSOMEG00000023440
maylandia_zebra ENSMZEG00005018183
astatotilapia_calliptera ENSACLG00000008312
haplochromis_burtoni ENSHBUG00000011144
pundamilia_nyererei ENSPNYG00000011935
neolamprologus_brichardi ENSNBRG00000019925
oreochromis_niloticus ENSONIG00000009942
amphilophus_citrinellus ENSACIG00000007746
amphiprion_percula ENSAPEG00000002745
amphiprion_ocellaris ENSAOCG00000013245
acanthochromis_polyacanthus ENSAPOG00000015160
stegastes_partitus ENSSPAG00000014446
seriola_dumerili ENSSDUG00000014316
seriola_lalandi_dorsalis ENSSLDG00000013698
scophthalmus_maximus ENSSMAG00000011902
mastacembelus_armatus ENSMAMG00000001664
monopterus_albus ENSMALG00000002557
anabas_testudineus ENSATEG00000005308
labrus_bergylta ENSLBEG00000027759
mola_mola ENSMMOG00000006275
gasterosteus_aculeatus ENSGACG00000019113
cynoglossus_semilaevis ENSCSEG00000015598
cynoglossus_semilaevis ENSCSEG00000015647
gadus_morhua ENSGMOG00000006944
esox_lucius ENSELUG00000004288
pygocentrus_nattereri ENSPNAG00000024407
astyanax_mexicanus ENSAMXG00000034300
ictalurus_punctatus ENSIPUG00000005618
danio_rerio ENSDARG00000087962
paramormyrops_kingsleyae ENSPKIG00000018036
scleropages_formosus ENSSFOG00015010461
sarcophilus_harrisii ENSSHAG00000006479
monodelphis_domestica ENSMODG00000023852
sarcophilus_harrisii ENSSHAG00000001522
monodelphis_domestica ENSMODG00000009726
phascolarctos_cinereus ENSPCIG00000005053
notamacropus_eugenii ENSMEUG00000012281
choloepus_hoffmanni ENSCHOG00000011078
dasypus_novemcinctus ENSDNOG00000016199
loxodonta_africana ENSLAFG00000007683
procavia_capensis ENSPCAG00000002031
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008551
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007537
fukomys_damarensis ENSFDAG00000016435
chinchilla_lanigera ENSCLAG00000003507
octodon_degus ENSODEG00000003489
