takifugu_rubripes ENSTRUG00000025151
tetraodon_nigroviridis ENSTNIG00000007009
cynoglossus_semilaevis ENSCSEG00000001156
amphiprion_percula ENSAPEG00000020629
amphiprion_ocellaris ENSAOCG00000019608
kryptolebias_marmoratus ENSKMAG00000011757
seriola_lalandi_dorsalis ENSSLDG00000005097
seriola_dumerili ENSSDUG00000023810
scophthalmus_maximus ENSSMAG00000008557
labrus_bergylta ENSLBEG00000028122
anabas_testudineus ENSATEG00000014053
fundulus_heteroclitus ENSFHEG00000007405
cyprinodon_variegatus ENSCVAG00000022863
gambusia_affinis ENSGAFG00000012851
xiphophorus_maculatus ENSXMAG00000005105
poecilia_mexicana ENSPMEG00000009583
poecilia_latipinna ENSPLAG00000003491
poecilia_formosa ENSPFOG00000014350
oryzias_latipes_asm223469v1 ENSORLG00015014318
oryzias_latipes_asm223467v1 ENSORLG00000005021
oryzias_latipes_asm223471v1 ENSORLG00020007497
oryzias_melastigma ENSOMEG00000010042
astatotilapia_calliptera ENSACLG00000000247
haplochromis_burtoni ENSHBUG00000007043
maylandia_zebra ENSMZEG00005001835
oreochromis_niloticus ENSONIG00000007529
monopterus_albus ENSMALG00000004187
acanthochromis_polyacanthus ENSAPOG00000024334
acanthochromis_polyacanthus ENSAPOG00000015044
acanthochromis_polyacanthus ENSAPOG00000015545
stegastes_partitus ENSSPAG00000014861
pundamilia_nyererei ENSPNYG00000005206
neolamprologus_brichardi ENSNBRG00000006337
poecilia_reticulata ENSPREG00000002353
xiphophorus_couchianus ENSXCOG00000001643
mastacembelus_armatus ENSMAMG00000017338
mola_mola ENSMMOG00000004348
amphilophus_citrinellus ENSACIG00000014514
gasterosteus_aculeatus ENSGACG00000016140
periophthalmus_magnuspinnatus ENSPMGG00000004548
hippocampus_comes ENSHCOG00000003384
gadus_morhua ENSGMOG00000017079
esox_lucius ENSELUG00000002487
pygocentrus_nattereri ENSPNAG00000018095
astyanax_mexicanus ENSAMXG00000014654
ictalurus_punctatus ENSIPUG00000005582
danio_rerio ENSDARG00000046071
