phascolarctos_cinereus ENSPCIG00000034172
notamacropus_eugenii ENSMEUG00000005681
monodelphis_domestica ENSMODG00000007280
sarcophilus_harrisii ENSSHAG00000014935
ornithorhynchus_anatinus ENSOANG00000032034
choloepus_hoffmanni ENSCHOG00000011944
dasypus_novemcinctus ENSDNOG00000006062
loxodonta_africana ENSLAFG00000008453
procavia_capensis ENSPCAG00000003084
echinops_telfairi ENSETEG00000001715
castor_canadensis ENSCCNG00000002460
dipodomys_ordii ENSDORG00000016029
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031463
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030671
mus_spicilegus ENSMSIG00000028820
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030348
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013559
rattus_norvegicus ENSRNOG00000011417
meriones_unguiculatus ENSMUGG00000005231
peromyscus_maniculatus_bairdii ENSPEMG00000017402
microtus_ochrogaster ENSMOCG00000014972
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010130
cricetulus_griseus_crigri-picr ENSCGRG00015008907
cricetulus_griseus_crigri_1.0 ENSCGRG00000012625
nannospalax_galili ENSNGAG00000023861
jaculus_jaculus ENSJJAG00000003122
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004812
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002857
fukomys_damarensis ENSFDAG00000009191
chinchilla_lanigera ENSCLAG00000016912
octodon_degus ENSODEG00000008884
cavia_porcellus ENSCPOG00000014511
ictidomys_tridecemlineatus ENSSTOG00000016111
urocitellus_parryii ENSUPAG00010005774
marmota_marmota_marmota ENSMMMG00000003034
oryctolagus_cuniculus ENSOCUG00000007719
ochotona_princeps ENSOPRG00000006252
tupaia_belangeri ENSTBEG00000010219
pan_paniscus ENSPPAG00000001811
pan_troglodytes ENSPTRG00000003386
homo_sapiens ENSG00000152270
gorilla_gorilla ENSGGOG00000006999
pongo_abelii ENSPPYG00000003464
nomascus_leucogenys ENSNLEG00000017708
papio_anubis ENSPANG00000014364
theropithecus_gelada ENSTGEG00000013746
cercocebus_atys ENSCATG00000038221
mandrillus_leucophaeus ENSMLEG00000043892
macaca_nemestrina ENSMNEG00000045013
macaca_mulatta ENSMMUG00000000759
macaca_fascicularis ENSMFAG00000043764
chlorocebus_sabaeus ENSCSAG00000004722
piliocolobus_tephrosceles ENSPTEG00000012107
colobus_angolensis_palliatus ENSCANG00000030453
rhinopithecus_bieti ENSRBIG00000033238
