calidris_pygmaea ENSCPGG00000007205
calidris_pugnax ENSCPUG00000014049
melopsittacus_undulatus ENSMUNG00000012122
manacus_vitellinus ENSMVIG00005016712
lepidothrix_coronata ENSLCOG00000004548
cyanistes_caeruleus ENSCCEG00000007381
parus_major ENSPMJG00000008659
ficedula_albicollis ENSFALG00000005798
taeniopygia_guttata ENSTGUG00000000496
lonchura_striata_domestica ENSLSDG00000005852
serinus_canaria ENSSCAG00000010022
junco_hyemalis ENSJHYG00000012068
anas_platyrhynchos_platyrhynchos ENSAPLG00000010660
anser_brachyrhynchus ENSABRG00000005594
coturnix_japonica ENSCJPG00005008448
meleagris_gallopavo ENSMGAG00000001891
gallus_gallus ENSGALG00000006507
numida_meleagris ENSNMEG00000012204
apteryx_owenii ENSAOWG00000014655
apteryx_rowi ENSARWG00000016822
apteryx_haastii ENSAHAG00000007113
dromaius_novaehollandiae ENSDNVG00000016856
nothoprocta_perdicaria ENSNPEG00000007258
crocodylus_porosus ENSCPRG00005002794
gopherus_agassizii ENSGAGG00000015027
chelonoidis_abingdonii ENSCABG00000004484
chrysemys_picta_bellii ENSCPBG00000014992
pelodiscus_sinensis ENSPSIG00000012328
pogona_vitticeps ENSPVIG00000025105
anolis_carolinensis ENSACAG00000004869
notechis_scutatus ENSNSUG00000013086
salvator_merianae ENSSMRG00000021947
sphenodon_punctatus ENSSPUG00000011862
phascolarctos_cinereus ENSPCIG00000036965
notamacropus_eugenii ENSMEUG00000003850
sarcophilus_harrisii ENSSHAG00000007056
monodelphis_domestica ENSMODG00000012950
capra_hircus ENSCHIG00000010482
ovis_aries ENSOARG00000000271
bos_taurus ENSBTAG00000020046
bos_mutus ENSBMUG00000001887
bison_bison_bison ENSBBBG00000016837
tursiops_truncatus ENSTTRG00000011143
sus_scrofa ENSSSCG00000022961
vicugna_pacos ENSVPAG00000010446
myotis_lucifugus ENSMLUG00000014150
erinaceus_europaeus ENSEEUG00000007493
sorex_araneus ENSSARG00000012393
ursus_americanus ENSUAMG00000022024
ursus_maritimus ENSUMAG00000022510
ailuropoda_melanoleuca ENSAMEG00000008447
neovison_vison ENSNVIG00000001000
mustela_putorius_furo ENSMPUG00000005860
canis_lupus_familiaris ENSCAFG00000011656
canis_lupus_dingo ENSCAFG00020011236
vulpes_vulpes ENSVVUG00000020635
panthera_tigris_altaica ENSPTIG00000018513
panthera_pardus ENSPPRG00000005887
felis_catus ENSFCAG00000001133
pteropus_vampyrus ENSPVAG00000000688
castor_canadensis ENSCCNG00000024823
dipodomys_ordii ENSDORG00000026028
cavia_porcellus ENSCPOG00000004171
cavia_aperea ENSCAPG00000012177
octodon_degus ENSODEG00000007944
chinchilla_lanigera ENSCLAG00000014572
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001841
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017602
fukomys_damarensis ENSFDAG00000013098
marmota_marmota_marmota ENSMMMG00000021995
ictidomys_tridecemlineatus ENSSTOG00000003773
urocitellus_parryii ENSUPAG00010014712
spermophilus_dauricus ENSSDAG00000013402
oryctolagus_cuniculus ENSOCUG00000015544
ochotona_princeps ENSOPRG00000003598
equus_caballus ENSECAG00000020131
equus_caballus ENSECAG00000032864
equus_asinus_asinus ENSEASG00005002573
choloepus_hoffmanni ENSCHOG00000003639
rhinopithecus_roxellana ENSRROG00000041919
rhinopithecus_bieti ENSRBIG00000031419
piliocolobus_tephrosceles ENSPTEG00000009823
colobus_angolensis_palliatus ENSCANG00000042953
macaca_mulatta ENSMMUG00000007798
macaca_nemestrina ENSMNEG00000036899
macaca_fascicularis ENSMFAG00000042143
papio_anubis ENSPANG00000019256
theropithecus_gelada ENSTGEG00000026697
chlorocebus_sabaeus ENSCSAG00000002410
mandrillus_leucophaeus ENSMLEG00000022965
cercocebus_atys ENSCATG00000032254
pan_troglodytes ENSPTRG00000004405
pan_paniscus ENSPPAG00000029934
gorilla_gorilla ENSGGOG00000013181
homo_sapiens ENSG00000166250
pongo_abelii ENSPPYG00000003988
nomascus_leucogenys ENSNLEG00000007420
saimiri_boliviensis_boliviensis ENSSBOG00000033154
callithrix_jacchus ENSCJAG00000007685
cebus_capucinus_imitator ENSCCAG00000030124
aotus_nancymaae ENSANAG00000036244
carlito_syrichta ENSTSYG00000002660
propithecus_coquereli ENSPCOG00000024309
prolemur_simus ENSPSMG00000006159
microcebus_murinus ENSMICG00000046908
mus_spicilegus ENSMSIG00000018379
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033215
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032024
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032077
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014945
rattus_norvegicus ENSRNOG00000053239
meriones_unguiculatus ENSMUGG00000000361
microtus_ochrogaster ENSMOCG00000008613
peromyscus_maniculatus_bairdii ENSPEMG00000000129
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019855
cricetulus_griseus_crigri_1.0 ENSCGRG00000000870
cricetulus_griseus_crigri-picr ENSCGRG00015012850
mesocricetus_auratus ENSMAUG00000021491
nannospalax_galili ENSNGAG00000019063
jaculus_jaculus ENSJJAG00000012798
otolemur_garnettii ENSOGAG00000007360
dasypus_novemcinctus ENSDNOG00000037200
loxodonta_africana ENSLAFG00000001727
procavia_capensis ENSPCAG00000001457
ornithorhynchus_anatinus ENSOANG00000011541
latimeria_chalumnae ENSLACG00000002106
