phascolarctos_cinereus ENSPCIG00000010579
notamacropus_eugenii ENSMEUG00000016228
sarcophilus_harrisii ENSSHAG00000009272
monodelphis_domestica ENSMODG00000000487
loxodonta_africana ENSLAFG00000011317
procavia_capensis ENSPCAG00000006278
echinops_telfairi ENSETEG00000011264
choloepus_hoffmanni ENSCHOG00000000700
dasypus_novemcinctus ENSDNOG00000032001
chinchilla_lanigera ENSCLAG00000004554
octodon_degus ENSODEG00000002314
cavia_porcellus ENSCPOG00000007371
cavia_aperea ENSCAPG00000013292
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003249
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016811
fukomys_damarensis ENSFDAG00000005971
urocitellus_parryii ENSUPAG00010000528
spermophilus_dauricus ENSSDAG00000018816
ictidomys_tridecemlineatus ENSSTOG00000004649
marmota_marmota_marmota ENSMMMG00000001476
castor_canadensis ENSCCNG00000020920
dipodomys_ordii ENSDORG00000016692
mus_spicilegus ENSMSIG00000027970
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032370
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036990
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031250
rattus_norvegicus ENSRNOG00000018477
meriones_unguiculatus ENSMUGG00000007015
peromyscus_maniculatus_bairdii ENSPEMG00000000203
microtus_ochrogaster ENSMOCG00000012639
cricetulus_griseus_crigri-picr ENSCGRG00015010126
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004451
cricetulus_griseus_crigri_1.0 ENSCGRG00000007250
mesocricetus_auratus ENSMAUG00000000475
nannospalax_galili ENSNGAG00000013072
jaculus_jaculus ENSJJAG00000011777
ochotona_princeps ENSOPRG00000004482
pan_troglodytes ENSPTRG00000016482
pan_paniscus ENSPPAG00000025977
homo_sapiens ENSG00000164164
pongo_abelii ENSPPYG00000015098
nomascus_leucogenys ENSNLEG00000005494
gorilla_gorilla ENSGGOG00000002462
pan_paniscus ENSPPAG00000043894
nomascus_leucogenys ENSNLEG00000018843
theropithecus_gelada ENSTGEG00000012415
papio_anubis ENSPANG00000002435
mandrillus_leucophaeus ENSMLEG00000019778
cercocebus_atys ENSCATG00000030428
macaca_nemestrina ENSMNEG00000027757
macaca_fascicularis ENSMFAG00000045984
macaca_mulatta ENSMMUG00000004437
chlorocebus_sabaeus ENSCSAG00000003435
colobus_angolensis_palliatus ENSCANG00000042472
piliocolobus_tephrosceles ENSPTEG00000000070
rhinopithecus_roxellana ENSRROG00000035696
rhinopithecus_bieti ENSRBIG00000035124
saimiri_boliviensis_boliviensis ENSSBOG00000026181
cebus_capucinus_imitator ENSCCAG00000019901
callithrix_jacchus ENSCJAG00000002563
aotus_nancymaae ENSANAG00000025997
carlito_syrichta ENSTSYG00000033714
propithecus_coquereli ENSPCOG00000024062
microcebus_murinus ENSMICG00000031430
prolemur_simus ENSPSMG00000017444
otolemur_garnettii ENSOGAG00000006907
tupaia_belangeri ENSTBEG00000005705
pteropus_vampyrus ENSPVAG00000004037
myotis_lucifugus ENSMLUG00000008637
ursus_americanus ENSUAMG00000007606
ursus_maritimus ENSUMAG00000015403
ailuropoda_melanoleuca ENSAMEG00000016621
neovison_vison ENSNVIG00000008469
mustela_putorius_furo ENSMPUG00000006784
canis_lupus_familiaris ENSCAFG00000007629
canis_lupus_dingo ENSCAFG00020025778
vulpes_vulpes ENSVVUG00000009162
panthera_pardus ENSPPRG00000023451
panthera_tigris_altaica ENSPTIG00000020267
felis_catus ENSFCAG00000022224
bos_mutus ENSBMUG00000011577
bos_taurus ENSBTAG00000019857
bison_bison_bison ENSBBBG00000015124
capra_hircus ENSCHIG00000016816
ovis_aries ENSOARG00000009303
tursiops_truncatus ENSTTRG00000012198
sus_scrofa ENSSSCG00000009042
vicugna_pacos ENSVPAG00000003339
sorex_araneus ENSSARG00000006306
erinaceus_europaeus ENSEEUG00000009783
equus_asinus_asinus ENSEASG00005001588
equus_caballus ENSECAG00000023403
ornithorhynchus_anatinus ENSOANG00000013916
ornithorhynchus_anatinus ENSOANG00000031885
pogona_vitticeps ENSPVIG00000021361
anolis_carolinensis ENSACAG00000003512
notechis_scutatus ENSNSUG00000004965
salvator_merianae ENSSMRG00000000228
sphenodon_punctatus ENSSPUG00000008753
apteryx_rowi ENSARWG00000018103
apteryx_owenii ENSAOWG00000002767
apteryx_haastii ENSAHAG00000013662
dromaius_novaehollandiae ENSDNVG00000001890
nothoprocta_perdicaria ENSNPEG00000005022
anser_brachyrhynchus ENSABRG00000014626
anas_platyrhynchos_platyrhynchos ENSAPLG00000011619
gallus_gallus ENSGALG00000009968
coturnix_japonica ENSCJPG00005001775
meleagris_gallopavo ENSMGAG00000003693
numida_meleagris ENSNMEG00000001479
lepidothrix_coronata ENSLCOG00000010070
manacus_vitellinus ENSMVIG00005008087
lonchura_striata_domestica ENSLSDG00000007363
taeniopygia_guttata ENSTGUG00000002684
serinus_canaria ENSSCAG00000015006
junco_hyemalis ENSJHYG00000014675
zonotrichia_albicollis ENSZALG00000016201
ficedula_albicollis ENSFALG00000005538
cyanistes_caeruleus ENSCCEG00000021900
parus_major ENSPMJG00000008843
melopsittacus_undulatus ENSMUNG00000011546
calidris_pygmaea ENSCPGG00000015377
calidris_pugnax ENSCPUG00000012231
crocodylus_porosus ENSCPRG00005008568
gopherus_agassizii ENSGAGG00000004894
chelonoidis_abingdonii ENSCABG00000020231
chrysemys_picta_bellii ENSCPBG00000027491
pelodiscus_sinensis ENSPSIG00000006162
xenopus_tropicalis ENSXETG00000017606
latimeria_chalumnae ENSLACG00000012893
