anser_brachyrhynchus ENSABRG00000012284
anas_platyrhynchos_platyrhynchos ENSAPLG00000015552
meleagris_gallopavo ENSMGAG00000008648
gallus_gallus ENSGALG00000007367
coturnix_japonica ENSCJPG00005021439
numida_meleagris ENSNMEG00000006732
taeniopygia_guttata ENSTGUG00000009235
lonchura_striata_domestica ENSLSDG00000015098
serinus_canaria ENSSCAG00000014890
junco_hyemalis ENSJHYG00000002345
zonotrichia_albicollis ENSZALG00000004342
cyanistes_caeruleus ENSCCEG00000014069
parus_major ENSPMJG00000018105
ficedula_albicollis ENSFALG00000001400
manacus_vitellinus ENSMVIG00005009087
lepidothrix_coronata ENSLCOG00000001080
melopsittacus_undulatus ENSMUNG00000000261
calidris_pygmaea ENSCPGG00000001397
calidris_pugnax ENSCPUG00000002005
dromaius_novaehollandiae ENSDNVG00000011457
nothoprocta_perdicaria ENSNPEG00000004458
apteryx_haastii ENSAHAG00000009438
apteryx_owenii ENSAOWG00000002842
apteryx_rowi ENSARWG00000008019
crocodylus_porosus ENSCPRG00005002347
chelonoidis_abingdonii ENSCABG00000011957
gopherus_agassizii ENSGAGG00000007190
chrysemys_picta_bellii ENSCPBG00000028204
pelodiscus_sinensis ENSPSIG00000013070
anolis_carolinensis ENSACAG00000001679
pogona_vitticeps ENSPVIG00000018251
notechis_scutatus ENSNSUG00000013183
salvator_merianae ENSSMRG00000023323
phascolarctos_cinereus ENSPCIG00000030168
notamacropus_eugenii ENSMEUG00000014917
monodelphis_domestica ENSMODG00000012674
sarcophilus_harrisii ENSSHAG00000015875
prolemur_simus ENSPSMG00000009450
propithecus_coquereli ENSPCOG00000026784
microcebus_murinus ENSMICG00000037081
otolemur_garnettii ENSOGAG00000008880
ictidomys_tridecemlineatus ENSSTOG00000021096
spermophilus_dauricus ENSSDAG00000002687
urocitellus_parryii ENSUPAG00010001564
marmota_marmota_marmota ENSMMMG00000021399
macaca_fascicularis ENSMFAG00000041670
macaca_mulatta ENSMMUG00000022741
macaca_nemestrina ENSMNEG00000039251
theropithecus_gelada ENSTGEG00000025093
papio_anubis ENSPANG00000032724
cercocebus_atys ENSCATG00000036084
mandrillus_leucophaeus ENSMLEG00000031130
chlorocebus_sabaeus ENSCSAG00000005505
colobus_angolensis_palliatus ENSCANG00000030476
piliocolobus_tephrosceles ENSPTEG00000039277
rhinopithecus_roxellana ENSRROG00000038868
rhinopithecus_bieti ENSRBIG00000038637
pan_troglodytes ENSPTRG00000045369
pan_paniscus ENSPPAG00000028923
gorilla_gorilla ENSGGOG00000022330
homo_sapiens ENSG00000173714
pongo_abelii ENSPPYG00000008272
nomascus_leucogenys ENSNLEG00000007890
cebus_capucinus_imitator ENSCCAG00000027196
saimiri_boliviensis_boliviensis ENSSBOG00000032107
callithrix_jacchus ENSCJAG00000035232
aotus_nancymaae ENSANAG00000022042
dipodomys_ordii ENSDORG00000027958
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017821
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044177
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016975
mus_spicilegus ENSMSIG00000007145
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018106
rattus_norvegicus ENSRNOG00000002831
meriones_unguiculatus ENSMUGG00000004769
peromyscus_maniculatus_bairdii ENSPEMG00000022904
microtus_ochrogaster ENSMOCG00000003939
cricetulus_griseus_crigri-picr ENSCGRG00015023073
cricetulus_griseus_crigri_1.0 ENSCGRG00000001966
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022356
mesocricetus_auratus ENSMAUG00000014088
nannospalax_galili ENSNGAG00000022027
jaculus_jaculus ENSJJAG00000007705
castor_canadensis ENSCCNG00000004770
chinchilla_lanigera ENSCLAG00000015014
octodon_degus ENSODEG00000016641
cavia_aperea ENSCAPG00000013335
cavia_porcellus ENSCPOG00000034191
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012813
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012317
fukomys_damarensis ENSFDAG00000018786
oryctolagus_cuniculus ENSOCUG00000000391
ochotona_princeps ENSOPRG00000013566
carlito_syrichta ENSTSYG00000035521
tupaia_belangeri ENSTBEG00000003351
ovis_aries ENSOARG00000003275
capra_hircus ENSCHIG00000020790
bos_mutus ENSBMUG00000019244
bos_taurus ENSBTAG00000000731
bison_bison_bison ENSBBBG00000000777
tursiops_truncatus ENSTTRG00000002736
sus_scrofa ENSSSCG00000017557
myotis_lucifugus ENSMLUG00000005648
panthera_tigris_altaica ENSPTIG00000017205
ursus_americanus ENSUAMG00000009466
ursus_maritimus ENSUMAG00000014047
ailuropoda_melanoleuca ENSAMEG00000007848
neovison_vison ENSNVIG00000011437
mustela_putorius_furo ENSMPUG00000015554
canis_lupus_familiaris ENSCAFG00000017224
canis_lupus_dingo ENSCAFG00020024226
vulpes_vulpes ENSVVUG00000011216
felis_catus ENSFCAG00000029597
panthera_pardus ENSPPRG00000002737
equus_caballus ENSECAG00000015064
equus_asinus_asinus ENSEASG00005016936
pteropus_vampyrus ENSPVAG00000013897
loxodonta_africana ENSLAFG00000008080
procavia_capensis ENSPCAG00000015258
echinops_telfairi ENSETEG00000004069
erinaceus_europaeus ENSEEUG00000004214
dasypus_novemcinctus ENSDNOG00000036748
xenopus_tropicalis ENSXETG00000025275
xenopus_tropicalis ENSXETG00000025274
latimeria_chalumnae ENSLACG00000004603
scleropages_formosus ENSSFOG00015022560
paramormyrops_kingsleyae ENSPKIG00000007249
mola_mola ENSMMOG00000004973
tetraodon_nigroviridis ENSTNIG00000004170
hippocampus_comes ENSHCOG00000009234
poecilia_mexicana ENSPMEG00000012725
poecilia_formosa ENSPFOG00000018728
neolamprologus_brichardi ENSNBRG00000013585
stegastes_partitus ENSSPAG00000011038
cynoglossus_semilaevis ENSCSEG00000001741
periophthalmus_magnuspinnatus ENSPMGG00000005849
lepisosteus_oculatus ENSLOCG00000010971
