drosophila_melanogaster FBgn0035194
caenorhabditis_elegans_strain_n2 WBGene00011275
petromyzon_marinus ENSPMAG00000009724
eptatretus_burgeri ENSEBUG00000003215
pygocentrus_nattereri ENSPNAG00000029876
astyanax_mexicanus ENSAMXG00000041281
ictalurus_punctatus ENSIPUG00000003089
danio_rerio ENSDARG00000007624
esox_lucius ENSELUG00000017723
scleropages_formosus ENSSFOG00015020106
paramormyrops_kingsleyae ENSPKIG00000010392
lepisosteus_oculatus ENSLOCG00000016757
tetraodon_nigroviridis ENSTNIG00000013364
takifugu_rubripes ENSTRUG00000006354
mola_mola ENSMMOG00000007792
gasterosteus_aculeatus ENSGACG00000012166
seriola_dumerili ENSSDUG00000003497
seriola_lalandi_dorsalis ENSSLDG00000003700
scophthalmus_maximus ENSSMAG00000007654
monopterus_albus ENSMALG00000008504
mastacembelus_armatus ENSMAMG00000022524
anabas_testudineus ENSATEG00000021979
labrus_bergylta ENSLBEG00000000019
maylandia_zebra ENSMZEG00005004114
astatotilapia_calliptera ENSACLG00000003544
haplochromis_burtoni ENSHBUG00000008965
pundamilia_nyererei ENSPNYG00000019462
neolamprologus_brichardi ENSNBRG00000009908
oreochromis_niloticus ENSONIG00000007057
amphilophus_citrinellus ENSACIG00000015931
amphiprion_ocellaris ENSAOCG00000004914
amphiprion_percula ENSAPEG00000015533
acanthochromis_polyacanthus ENSAPOG00000002015
stegastes_partitus ENSSPAG00000008277
cyprinodon_variegatus ENSCVAG00000004264
fundulus_heteroclitus ENSFHEG00000009069
poecilia_formosa ENSPFOG00000007231
poecilia_formosa ENSPFOG00000005165
poecilia_mexicana ENSPMEG00000004887
poecilia_mexicana ENSPMEG00000014276
poecilia_latipinna ENSPLAG00000001467
poecilia_reticulata ENSPREG00000012975
xiphophorus_couchianus ENSXCOG00000004124
xiphophorus_maculatus ENSXMAG00000028009
gambusia_affinis ENSGAFG00000003814
kryptolebias_marmoratus ENSKMAG00000002667
oryzias_latipes_asm223467v1 ENSORLG00000002756
oryzias_latipes_asm223471v1 ENSORLG00020017195
oryzias_latipes_asm223469v1 ENSORLG00015003309
oryzias_melastigma ENSOMEG00000022610
periophthalmus_magnuspinnatus ENSPMGG00000007836
hippocampus_comes ENSHCOG00000018365
cynoglossus_semilaevis ENSCSEG00000002860
gadus_morhua ENSGMOG00000002295
anolis_carolinensis ENSACAG00000014276
pogona_vitticeps ENSPVIG00000009638
notechis_scutatus ENSNSUG00000016209
salvator_merianae ENSSMRG00000014915
sphenodon_punctatus ENSSPUG00000013916
gopherus_agassizii ENSGAGG00000011764
chelonoidis_abingdonii ENSCABG00000021566
chrysemys_picta_bellii ENSCPBG00000017709
melopsittacus_undulatus ENSMUNG00000006775
anser_brachyrhynchus ENSABRG00000016101
cyanistes_caeruleus ENSCCEG00000013055
parus_major ENSPMJG00000003185
lepidothrix_coronata ENSLCOG00000013403
taeniopygia_guttata ENSTGUG00000002143
zonotrichia_albicollis ENSZALG00000012368
meleagris_gallopavo ENSMGAG00000007263
apteryx_rowi ENSARWG00000006072
apteryx_owenii ENSAOWG00000000530
apteryx_haastii ENSAHAG00000001716
nothoprocta_perdicaria ENSNPEG00000016075
ficedula_albicollis ENSFALG00000002334
manacus_vitellinus ENSMVIG00005013351
lonchura_striata_domestica ENSLSDG00000006527
taeniopygia_guttata ENSTGUG00000015217
serinus_canaria ENSSCAG00000000412
junco_hyemalis ENSJHYG00000001002
