gopherus_agassizii ENSGAGG00000008348
chelonoidis_abingdonii ENSCABG00000003768
chrysemys_picta_bellii ENSCPBG00000008920
pelodiscus_sinensis ENSPSIG00000002852
anser_brachyrhynchus ENSABRG00000005394
anas_platyrhynchos_platyrhynchos ENSAPLG00000007158
gallus_gallus ENSGALG00000037522
meleagris_gallopavo ENSMGAG00000003801
coturnix_japonica ENSCJPG00005010657
numida_meleagris ENSNMEG00000003260
calidris_pugnax ENSCPUG00000006401
calidris_pygmaea ENSCPGG00000002242
zonotrichia_albicollis ENSZALG00000011770
junco_hyemalis ENSJHYG00000003001
serinus_canaria ENSSCAG00000006338
lonchura_striata_domestica ENSLSDG00000014859
taeniopygia_guttata ENSTGUG00000000905
ficedula_albicollis ENSFALG00000013988
cyanistes_caeruleus ENSCCEG00000002037
parus_major ENSPMJG00000011524
manacus_vitellinus ENSMVIG00005015438
lepidothrix_coronata ENSLCOG00000013343
melopsittacus_undulatus ENSMUNG00000011024
apteryx_haastii ENSAHAG00000001088
apteryx_rowi ENSARWG00000015861
apteryx_owenii ENSAOWG00000013963
dromaius_novaehollandiae ENSDNVG00000012278
nothoprocta_perdicaria ENSNPEG00000001291
pogona_vitticeps ENSPVIG00000023074
anolis_carolinensis ENSACAG00000010387
salvator_merianae ENSSMRG00000016348
crocodylus_porosus ENSCPRG00005015457
anolis_carolinensis ENSACAG00000006370
ornithorhynchus_anatinus ENSOANG00000029075
procavia_capensis ENSPCAG00000012256
loxodonta_africana ENSLAFG00000008824
echinops_telfairi ENSETEG00000017328
microcebus_murinus ENSMICG00000013071
prolemur_simus ENSPSMG00000007835
propithecus_coquereli ENSPCOG00000015216
otolemur_garnettii ENSOGAG00000034424
pan_paniscus ENSPPAG00000032482
pan_troglodytes ENSPTRG00000010185
homo_sapiens ENSG00000064932
gorilla_gorilla ENSGGOG00000011286
pongo_abelii ENSPPYG00000009306
nomascus_leucogenys ENSNLEG00000001305
papio_anubis ENSPANG00000009658
theropithecus_gelada ENSTGEG00000010479
cercocebus_atys ENSCATG00000037046
mandrillus_leucophaeus ENSMLEG00000038556
macaca_mulatta ENSMMUG00000010886
macaca_fascicularis ENSMFAG00000040030
macaca_nemestrina ENSMNEG00000039927
chlorocebus_sabaeus ENSCSAG00000012317
rhinopithecus_roxellana ENSRROG00000044671
rhinopithecus_bieti ENSRBIG00000009740
