calidris_pygmaea ENSCPGG00000017042
calidris_pugnax ENSCPUG00000012567
melopsittacus_undulatus ENSMUNG00000015451
anser_brachyrhynchus ENSABRG00000000762
anas_platyrhynchos_platyrhynchos ENSAPLG00000002025
apteryx_rowi ENSARWG00000004880
apteryx_owenii ENSAOWG00000006292
apteryx_haastii ENSAHAG00000007519
dromaius_novaehollandiae ENSDNVG00000007636
gallus_gallus ENSGALG00000012000
coturnix_japonica ENSCJPG00005003753
meleagris_gallopavo ENSMGAG00000010804
numida_meleagris ENSNMEG00000001056
manacus_vitellinus ENSMVIG00005006337
lepidothrix_coronata ENSLCOG00000004049
taeniopygia_guttata ENSTGUG00000001867
taeniopygia_guttata ENSTGUG00000015671
lonchura_striata_domestica ENSLSDG00000015129
serinus_canaria ENSSCAG00000001756
zonotrichia_albicollis ENSZALG00000009706
junco_hyemalis ENSJHYG00000007519
parus_major ENSPMJG00000007279
cyanistes_caeruleus ENSCCEG00000023725
ficedula_albicollis ENSFALG00000002126
nothoprocta_perdicaria ENSNPEG00000011356
crocodylus_porosus ENSCPRG00005004897
chelonoidis_abingdonii ENSCABG00000005832
gopherus_agassizii ENSGAGG00000020861
chrysemys_picta_bellii ENSCPBG00000024769
pelodiscus_sinensis ENSPSIG00000007603
pogona_vitticeps ENSPVIG00000001307
anolis_carolinensis ENSACAG00000013631
notechis_scutatus ENSNSUG00000009171
salvator_merianae ENSSMRG00000015400
sphenodon_punctatus ENSSPUG00000008722
phascolarctos_cinereus ENSPCIG00000020546
notamacropus_eugenii ENSMEUG00000012290
sarcophilus_harrisii ENSSHAG00000014237
monodelphis_domestica ENSMODG00000018962
pan_troglodytes ENSPTRG00000016391
pan_paniscus ENSPPAG00000029930
homo_sapiens ENSG00000145388
gorilla_gorilla ENSGGOG00000016449
pongo_abelii ENSPPYG00000015020
nomascus_leucogenys ENSNLEG00000008883
colobus_angolensis_palliatus ENSCANG00000040370
piliocolobus_tephrosceles ENSPTEG00000029226
rhinopithecus_roxellana ENSRROG00000041175
rhinopithecus_bieti ENSRBIG00000035236
macaca_fascicularis ENSMFAG00000045633
macaca_nemestrina ENSMNEG00000032737
macaca_mulatta ENSMMUG00000007292
papio_anubis ENSPANG00000015932
theropithecus_gelada ENSTGEG00000005942
mandrillus_leucophaeus ENSMLEG00000022386
cercocebus_atys ENSCATG00000040790
chlorocebus_sabaeus ENSCSAG00000003762
cebus_capucinus_imitator ENSCCAG00000037076
callithrix_jacchus ENSCJAG00000003361
saimiri_boliviensis_boliviensis ENSSBOG00000002153
aotus_nancymaae ENSANAG00000024273
carlito_syrichta ENSTSYG00000000357
otolemur_garnettii ENSOGAG00000000646
castor_canadensis ENSCCNG00000027505
dipodomys_ordii ENSDORG00000016008
marmota_marmota_marmota ENSMMMG00000021528
ictidomys_tridecemlineatus ENSSTOG00000014707
