chelonoidis_abingdonii ENSCABG00000021393
gopherus_agassizii ENSGAGG00000015511
chrysemys_picta_bellii ENSCPBG00000004666
crocodylus_porosus ENSCPRG00005013325
apteryx_rowi ENSARWG00000015798
apteryx_haastii ENSAHAG00000009838
apteryx_owenii ENSAOWG00000003146
dromaius_novaehollandiae ENSDNVG00000005208
nothoprocta_perdicaria ENSNPEG00000010972
anser_brachyrhynchus ENSABRG00000006083
anas_platyrhynchos_platyrhynchos ENSAPLG00000011476
gallus_gallus ENSGALG00000000458
meleagris_gallopavo ENSMGAG00000000721
coturnix_japonica ENSCJPG00005006072
numida_meleagris ENSNMEG00000007708
cyanistes_caeruleus ENSCCEG00000022158
parus_major ENSPMJG00000004393
ficedula_albicollis ENSFALG00000011951
taeniopygia_guttata ENSTGUG00000000057
serinus_canaria ENSSCAG00000000706
manacus_vitellinus ENSMVIG00005019686
lepidothrix_coronata ENSLCOG00000007202
lonchura_striata_domestica ENSLSDG00000014544
junco_hyemalis ENSJHYG00000014415
zonotrichia_albicollis ENSZALG00000001537
calidris_pygmaea ENSCPGG00000018433
calidris_pugnax ENSCPUG00000012939
melopsittacus_undulatus ENSMUNG00000012851
anolis_carolinensis ENSACAG00000016107
pogona_vitticeps ENSPVIG00000023064
notechis_scutatus ENSNSUG00000010021
salvator_merianae ENSSMRG00000006935
sphenodon_punctatus ENSSPUG00000012204
phascolarctos_cinereus ENSPCIG00000030452
notamacropus_eugenii ENSMEUG00000009725
sarcophilus_harrisii ENSSHAG00000006645
monodelphis_domestica ENSMODG00000004782
myotis_lucifugus ENSMLUG00000014649
pteropus_vampyrus ENSPVAG00000000069
equus_caballus ENSECAG00000014457
equus_asinus_asinus ENSEASG00005021999
ursus_americanus ENSUAMG00000000835
ursus_maritimus ENSUMAG00000006808
ailuropoda_melanoleuca ENSAMEG00000005520
canis_lupus_dingo ENSCAFG00020018181
canis_lupus_familiaris ENSCAFG00000019393
vulpes_vulpes ENSVVUG00000002688
mustela_putorius_furo ENSMPUG00000006894
neovison_vison ENSNVIG00000005296
panthera_pardus ENSPPRG00000011066
panthera_tigris_altaica ENSPTIG00000014820
felis_catus ENSFCAG00000003452
capra_hircus ENSCHIG00000017597
ovis_aries ENSOARG00000013786
bos_mutus ENSBMUG00000013490
bos_taurus ENSBTAG00000000718
bison_bison_bison ENSBBBG00000008875
sus_scrofa ENSSSCG00000028363
tursiops_truncatus ENSTTRG00000012235
propithecus_coquereli ENSPCOG00000023380
microcebus_murinus ENSMICG00000010010
prolemur_simus ENSPSMG00000008966
otolemur_garnettii ENSOGAG00000013627
pan_troglodytes ENSPTRG00000010236
pan_paniscus ENSPPAG00000027367
gorilla_gorilla ENSGGOG00000003452
homo_sapiens ENSG00000178297
pongo_abelii ENSPPYG00000009351
nomascus_leucogenys ENSNLEG00000002273
rhinopithecus_roxellana ENSRROG00000036808
rhinopithecus_bieti ENSRBIG00000040953
piliocolobus_tephrosceles ENSPTEG00000027528
colobus_angolensis_palliatus ENSCANG00000033777
theropithecus_gelada ENSTGEG00000013110
mandrillus_leucophaeus ENSMLEG00000036682
papio_anubis ENSPANG00000015378
macaca_mulatta ENSMMUG00000001190
macaca_nemestrina ENSMNEG00000035963
macaca_fascicularis ENSMFAG00000038356
cercocebus_atys ENSCATG00000044544
cebus_capucinus_imitator ENSCCAG00000025141
saimiri_boliviensis_boliviensis ENSSBOG00000024004
callithrix_jacchus ENSCJAG00000013546
aotus_nancymaae ENSANAG00000036281
dipodomys_ordii ENSDORG00000002599
castor_canadensis ENSCCNG00000008694
octodon_degus ENSODEG00000014906
chinchilla_lanigera ENSCLAG00000007396
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006952
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001560
fukomys_damarensis ENSFDAG00000000760
cavia_porcellus ENSCPOG00000021341
cavia_aperea ENSCAPG00000009368
jaculus_jaculus ENSJJAG00000022597
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016427
mus_spicilegus ENSMSIG00000027180
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000059406
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015609
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031022
rattus_norvegicus ENSRNOG00000032429
meriones_unguiculatus ENSMUGG00000013887
peromyscus_maniculatus_bairdii ENSPEMG00000017231
microtus_ochrogaster ENSMOCG00000018694
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004422
cricetulus_griseus_crigri-picr ENSCGRG00015002628
cricetulus_griseus_crigri_1.0 ENSCGRG00000014668
mesocricetus_auratus ENSMAUG00000008320
nannospalax_galili ENSNGAG00000022790
urocitellus_parryii ENSUPAG00010013347
ictidomys_tridecemlineatus ENSSTOG00000023252
tupaia_belangeri ENSTBEG00000013473
sorex_araneus ENSSARG00000000727
dasypus_novemcinctus ENSDNOG00000042914
ochotona_princeps ENSOPRG00000016782
procavia_capensis ENSPCAG00000009158
loxodonta_africana ENSLAFG00000016930
echinops_telfairi ENSETEG00000004474
ornithorhynchus_anatinus ENSOANG00000009199
xenopus_tropicalis ENSXETG00000001793
lonchura_striata_domestica ENSLSDG00000014538
serinus_canaria ENSSCAG00000000685
lepidothrix_coronata ENSLCOG00000007197
calidris_pygmaea ENSCPGG00000018438
calidris_pugnax ENSCPUG00000012940
nothoprocta_perdicaria ENSNPEG00000010968
crocodylus_porosus ENSCPRG00005013307
chrysemys_picta_bellii ENSCPBG00000004634
gopherus_agassizii ENSGAGG00000005766
pogona_vitticeps ENSPVIG00000023063
ursus_americanus ENSUAMG00000000716
ursus_maritimus ENSUMAG00000006827
piliocolobus_tephrosceles ENSPTEG00000027497
pelodiscus_sinensis ENSPSIG00000017773
latimeria_chalumnae ENSLACG00000015402
anabas_testudineus ENSATEG00000008476
monopterus_albus ENSMALG00000014588
seriola_lalandi_dorsalis ENSSLDG00000016245
labrus_bergylta ENSLBEG00000005249
mola_mola ENSMMOG00000019656
periophthalmus_magnuspinnatus ENSPMGG00000006451
poecilia_latipinna ENSPLAG00000011454
poecilia_mexicana ENSPMEG00000011553
poecilia_formosa ENSPFOG00000012424
xiphophorus_maculatus ENSXMAG00000018631
xiphophorus_couchianus ENSXCOG00000002558
gambusia_affinis ENSGAFG00000013938
cyprinodon_variegatus ENSCVAG00000021461
oryzias_latipes_asm223469v1 ENSORLG00015020081
oryzias_latipes_asm223467v1 ENSORLG00000023312
oryzias_latipes_asm223471v1 ENSORLG00020022243
oryzias_melastigma ENSOMEG00000012764
pundamilia_nyererei ENSPNYG00000006986
hippocampus_comes ENSHCOG00000000540
esox_lucius ENSELUG00000021624
astyanax_mexicanus ENSAMXG00000015716
ictalurus_punctatus ENSIPUG00000024717
danio_rerio ENSDARG00000029841
oreochromis_niloticus ENSONIG00000001803
neolamprologus_brichardi ENSNBRG00000015708
astatotilapia_calliptera ENSACLG00000021120
haplochromis_burtoni ENSHBUG00000004650
amphilophus_citrinellus ENSACIG00000006578
amphiprion_percula ENSAPEG00000024461
amphiprion_percula ENSAPEG00000000302
acanthochromis_polyacanthus ENSAPOG00000015713
seriola_lalandi_dorsalis ENSSLDG00000000230
cynoglossus_semilaevis ENSCSEG00000014893
mastacembelus_armatus ENSMAMG00000005370
gasterosteus_aculeatus ENSGACG00000010394
seriola_dumerili ENSSDUG00000001835
fundulus_heteroclitus ENSFHEG00000006334
scophthalmus_maximus ENSSMAG00000004210
gadus_morhua ENSGMOG00000013328
pygocentrus_nattereri ENSPNAG00000007029
paramormyrops_kingsleyae ENSPKIG00000011197
scleropages_formosus ENSSFOG00015006815
takifugu_rubripes ENSTRUG00000012735
tetraodon_nigroviridis ENSTNIG00000015524
kryptolebias_marmoratus ENSKMAG00000022152
lepisosteus_oculatus ENSLOCG00000004321
serinus_canaria ENSSCAG00000000694
lonchura_striata_domestica ENSLSDG00000014542
