chelonoidis_abingdonii ENSCABG00000020111
nothoprocta_perdicaria ENSNPEG00000008339
notechis_scutatus ENSNSUG00000016572
bos_mutus ENSBMUG00000011071
bison_bison_bison ENSBBBG00000006571
ursus_americanus ENSUAMG00000022293
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013554
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002463
cavia_porcellus ENSCPOG00000036448
chinchilla_lanigera ENSCLAG00000011087
mus_spicilegus ENSMSIG00000021392
meriones_unguiculatus ENSMUGG00000024271
cricetulus_griseus_crigri_1.0 ENSCGRG00000001017
