scophthalmus_maximus ENSSMAG00000014196
cynoglossus_semilaevis ENSCSEG00000016756
seriola_lalandi_dorsalis ENSSLDG00000003795
seriola_dumerili ENSSDUG00000015215
anabas_testudineus ENSATEG00000010036
mastacembelus_armatus ENSMAMG00000001426
xiphophorus_couchianus ENSXCOG00000009531
xiphophorus_maculatus ENSXMAG00000010050
gambusia_affinis ENSGAFG00000007418
poecilia_formosa ENSPFOG00000009350
poecilia_mexicana ENSPMEG00000016722
poecilia_latipinna ENSPLAG00000002597
poecilia_reticulata ENSPREG00000018977
fundulus_heteroclitus ENSFHEG00000017044
cyprinodon_variegatus ENSCVAG00000005450
kryptolebias_marmoratus ENSKMAG00000009621
oryzias_latipes_asm223469v1 ENSORLG00015013582
oryzias_latipes_asm223467v1 ENSORLG00000009097
oryzias_latipes_asm223471v1 ENSORLG00020013763
oryzias_melastigma ENSOMEG00000006956
astatotilapia_calliptera ENSACLG00000026738
pundamilia_nyererei ENSPNYG00000003994
haplochromis_burtoni ENSHBUG00000017255
maylandia_zebra ENSMZEG00005021946
neolamprologus_brichardi ENSNBRG00000023005
oreochromis_niloticus ENSONIG00000014090
amphilophus_citrinellus ENSACIG00000021632
amphiprion_ocellaris ENSAOCG00000000511
amphiprion_percula ENSAPEG00000019483
acanthochromis_polyacanthus ENSAPOG00000001822
stegastes_partitus ENSSPAG00000015319
takifugu_rubripes ENSTRUG00000023199
tetraodon_nigroviridis ENSTNIG00000012720
mola_mola ENSMMOG00000002851
gasterosteus_aculeatus ENSGACG00000003204
labrus_bergylta ENSLBEG00000018434
hippocampus_comes ENSHCOG00000018223
periophthalmus_magnuspinnatus ENSPMGG00000023724
gadus_morhua ENSGMOG00000015548
esox_lucius ENSELUG00000013708
pygocentrus_nattereri ENSPNAG00000020682
astyanax_mexicanus ENSAMXG00000039711
ictalurus_punctatus ENSIPUG00000009949
danio_rerio ENSDARG00000077431
scleropages_formosus ENSSFOG00015016390
paramormyrops_kingsleyae ENSPKIG00000012814
lepisosteus_oculatus ENSLOCG00000003056
anser_brachyrhynchus ENSABRG00000004030
anas_platyrhynchos_platyrhynchos ENSAPLG00000007178
gallus_gallus ENSGALG00000031560
coturnix_japonica ENSCJPG00005017202
meleagris_gallopavo ENSMGAG00000014246
numida_meleagris ENSNMEG00000016933
calidris_pygmaea ENSCPGG00000008015
calidris_pugnax ENSCPUG00000006080
melopsittacus_undulatus ENSMUNG00000003199
manacus_vitellinus ENSMVIG00005012045
lepidothrix_coronata ENSLCOG00000001538
junco_hyemalis ENSJHYG00000008787
zonotrichia_albicollis ENSZALG00000018029
serinus_canaria ENSSCAG00000011342
taeniopygia_guttata ENSTGUG00000013363
lonchura_striata_domestica ENSLSDG00000006588
parus_major ENSPMJG00000010352
cyanistes_caeruleus ENSCCEG00000015154
ficedula_albicollis ENSFALG00000005129
apteryx_owenii ENSAOWG00000015680
apteryx_haastii ENSAHAG00000006899
apteryx_rowi ENSARWG00000009404
dromaius_novaehollandiae ENSDNVG00000007245
nothoprocta_perdicaria ENSNPEG00000009391
crocodylus_porosus ENSCPRG00005001507
gopherus_agassizii ENSGAGG00000020462
chelonoidis_abingdonii ENSCABG00000018165
chrysemys_picta_bellii ENSCPBG00000001557
pelodiscus_sinensis ENSPSIG00000001992
pogona_vitticeps ENSPVIG00000025235
anolis_carolinensis ENSACAG00000006745
notechis_scutatus ENSNSUG00000019139
salvator_merianae ENSSMRG00000009595
phascolarctos_cinereus ENSPCIG00000019823
notamacropus_eugenii ENSMEUG00000005560
sarcophilus_harrisii ENSSHAG00000006667
monodelphis_domestica ENSMODG00000018158
loxodonta_africana ENSLAFG00000009455
procavia_capensis ENSPCAG00000004579
echinops_telfairi ENSETEG00000000452
dasypus_novemcinctus ENSDNOG00000040900
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021663
mus_spicilegus ENSMSIG00000004191
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000068284
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020764
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016464
rattus_norvegicus ENSRNOG00000027756
meriones_unguiculatus ENSMUGG00000004493
