phascolarctos_cinereus ENSPCIG00000014555
notamacropus_eugenii ENSMEUG00000001354
sarcophilus_harrisii ENSSHAG00000012398
monodelphis_domestica ENSMODG00000021084
pan_troglodytes ENSPTRG00000013973
pan_paniscus ENSPPAG00000041935
gorilla_gorilla ENSGGOG00000012431
homo_sapiens ENSG00000142182
homo_sapiens ENSG00000279493
nomascus_leucogenys ENSNLEG00000002093
rhinopithecus_roxellana ENSRROG00000034992
rhinopithecus_bieti ENSRBIG00000029101
piliocolobus_tephrosceles ENSPTEG00000011625
colobus_angolensis_palliatus ENSCANG00000036159
theropithecus_gelada ENSTGEG00000019534
papio_anubis ENSPANG00000020126
macaca_mulatta ENSMMUG00000010648
macaca_fascicularis ENSMFAG00000046145
macaca_nemestrina ENSMNEG00000042190
mandrillus_leucophaeus ENSMLEG00000041399
chlorocebus_sabaeus ENSCSAG00000007863
cercocebus_atys ENSCATG00000034363
callithrix_jacchus ENSCJAG00000039534
callithrix_jacchus ENSCJAG00000003567
cebus_capucinus_imitator ENSCCAG00000028251
saimiri_boliviensis_boliviensis ENSSBOG00000030998
aotus_nancymaae ENSANAG00000027897
carlito_syrichta ENSTSYG00000012600
propithecus_coquereli ENSPCOG00000022179
prolemur_simus ENSPSMG00000001478
microcebus_murinus ENSMICG00000048144
otolemur_garnettii ENSOGAG00000015368
mus_spicilegus ENSMSIG00000026239
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000000730
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016315
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015502
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030915
rattus_norvegicus ENSRNOG00000001212
meriones_unguiculatus ENSMUGG00000017526
peromyscus_maniculatus_bairdii ENSPEMG00000009203
microtus_ochrogaster ENSMOCG00000022517
cricetulus_griseus_crigri-picr ENSCGRG00015021212
cricetulus_griseus_crigri_1.0 ENSCGRG00000006467
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016841
mesocricetus_auratus ENSMAUG00000019680
nannospalax_galili ENSNGAG00000004497
jaculus_jaculus ENSJJAG00000014700
castor_canadensis ENSCCNG00000020435
dipodomys_ordii ENSDORG00000027856
marmota_marmota_marmota ENSMMMG00000012363
spermophilus_dauricus ENSSDAG00000012997
urocitellus_parryii ENSUPAG00010003002
ictidomys_tridecemlineatus ENSSTOG00000028895
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009448
fukomys_damarensis ENSFDAG00000015738
chinchilla_lanigera ENSCLAG00000008128
cavia_aperea ENSCAPG00000017721
cavia_porcellus ENSCPOG00000004070
tupaia_belangeri ENSTBEG00000016775
bison_bison_bison ENSBBBG00000001124
bos_mutus ENSBMUG00000013391
ovis_aries ENSOARG00000011773
bos_taurus ENSBTAG00000014882
capra_hircus ENSCHIG00000026242
tursiops_truncatus ENSTTRG00000003268
sus_scrofa ENSSSCG00000028741
myotis_lucifugus ENSMLUG00000013954
ursus_americanus ENSUAMG00000019461
ursus_maritimus ENSUMAG00000025471
ailuropoda_melanoleuca ENSAMEG00000010872
neovison_vison ENSNVIG00000007199
mustela_putorius_furo ENSMPUG00000010003
canis_lupus_familiaris ENSCAFG00000010721
canis_lupus_dingo ENSCAFG00020019221
vulpes_vulpes ENSVVUG00000024071
panthera_pardus ENSPPRG00000011340
panthera_tigris_altaica ENSPTIG00000009725
felis_catus ENSFCAG00000000739
sorex_araneus ENSSARG00000010697
equus_asinus_asinus ENSEASG00005001632
equus_caballus ENSECAG00000009690
loxodonta_africana ENSLAFG00000031621
procavia_capensis ENSPCAG00000000766
echinops_telfairi ENSETEG00000006910
gopherus_agassizii ENSGAGG00000016619
chelonoidis_abingdonii ENSCABG00000018030
chrysemys_picta_bellii ENSCPBG00000019955
pelodiscus_sinensis ENSPSIG00000010851
crocodylus_porosus ENSCPRG00005016525
pogona_vitticeps ENSPVIG00000019998
notechis_scutatus ENSNSUG00000007894
anolis_carolinensis ENSACAG00000028767
salvator_merianae ENSSMRG00000022898
