mola_mola ENSMMOG00000008524
labrus_bergylta ENSLBEG00000021135
gasterosteus_aculeatus ENSGACG00000006485
periophthalmus_magnuspinnatus ENSPMGG00000008015
periophthalmus_magnuspinnatus ENSPMGG00000008009
periophthalmus_magnuspinnatus ENSPMGG00000008017
amphilophus_citrinellus ENSACIG00000001868
hippocampus_comes ENSHCOG00000000887
fundulus_heteroclitus ENSFHEG00000005963
cyprinodon_variegatus ENSCVAG00000000479
xiphophorus_maculatus ENSXMAG00000000884
xiphophorus_couchianus ENSXCOG00000016204
gambusia_affinis ENSGAFG00000000177
poecilia_formosa ENSPFOG00000016948
poecilia_latipinna ENSPLAG00000017597
poecilia_mexicana ENSPMEG00000009081
poecilia_reticulata ENSPREG00000011353
tetraodon_nigroviridis ENSTNIG00000014165
kryptolebias_marmoratus ENSKMAG00000020011
oryzias_latipes_asm223467v1 ENSORLG00000003542
oryzias_latipes_asm223471v1 ENSORLG00020017025
oryzias_latipes_asm223469v1 ENSORLG00015009944
oryzias_melastigma ENSOMEG00000016006
maylandia_zebra ENSMZEG00005027891
maylandia_zebra ENSMZEG00005028476
maylandia_zebra ENSMZEG00005027883
maylandia_zebra ENSMZEG00005024535
astatotilapia_calliptera ENSACLG00000017018
pundamilia_nyererei ENSPNYG00000009634
haplochromis_burtoni ENSHBUG00000005677
neolamprologus_brichardi ENSNBRG00000009027
oreochromis_niloticus ENSONIG00000007143
amphiprion_ocellaris ENSAOCG00000013443
amphiprion_percula ENSAPEG00000015612
acanthochromis_polyacanthus ENSAPOG00000000378
stegastes_partitus ENSSPAG00000009911
cyprinodon_variegatus ENSCVAG00000008140
periophthalmus_magnuspinnatus ENSPMGG00000008016
scophthalmus_maximus ENSSMAG00000004127
cynoglossus_semilaevis ENSCSEG00000002215
seriola_dumerili ENSSDUG00000014206
seriola_lalandi_dorsalis ENSSLDG00000020702
monopterus_albus ENSMALG00000018781
mastacembelus_armatus ENSMAMG00000024032
anabas_testudineus ENSATEG00000024212
gadus_morhua ENSGMOG00000004753
amphilophus_citrinellus ENSACIG00000018456
amphilophus_citrinellus ENSACIG00000018469
tetraodon_nigroviridis ENSTNIG00000004421
tetraodon_nigroviridis ENSTNIG00000019063
takifugu_rubripes ENSTRUG00000003584
esox_lucius ENSELUG00000006849
pygocentrus_nattereri ENSPNAG00000001933
astyanax_mexicanus ENSAMXG00000007429
ictalurus_punctatus ENSIPUG00000000709
danio_rerio ENSDARG00000087373
scleropages_formosus ENSSFOG00015002965
paramormyrops_kingsleyae ENSPKIG00000020741
maylandia_zebra ENSMZEG00005028473
maylandia_zebra ENSMZEG00005028475
amphilophus_citrinellus ENSACIG00000016509
amphilophus_citrinellus ENSACIG00000016538
gambusia_affinis ENSGAFG00000005896
xiphophorus_couchianus ENSXCOG00000009170
lepisosteus_oculatus ENSLOCG00000000680
latimeria_chalumnae ENSLACG00000002629
pogona_vitticeps ENSPVIG00000018099
notechis_scutatus ENSNSUG00000008930
xiphophorus_couchianus ENSXCOG00000016230
xiphophorus_couchianus ENSXCOG00000016228
