labrus_bergylta ENSLBEG00000027214
gasterosteus_aculeatus ENSGACG00000003825
seriola_dumerili ENSSDUG00000020823
scophthalmus_maximus ENSSMAG00000002514
poecilia_mexicana ENSPMEG00000018957
poecilia_latipinna ENSPLAG00000011120
poecilia_formosa ENSPFOG00000022478
poecilia_reticulata ENSPREG00000000898
fundulus_heteroclitus ENSFHEG00000019650
oryzias_latipes_asm223471v1 ENSORLG00020010874
oryzias_latipes_asm223469v1 ENSORLG00015000918
oryzias_melastigma ENSOMEG00000008098
amphiprion_percula ENSAPEG00000002879
amphiprion_ocellaris ENSAOCG00000013179
acanthochromis_polyacanthus ENSAPOG00000021965
maylandia_zebra ENSMZEG00005016279
astatotilapia_calliptera ENSACLG00000009409
haplochromis_burtoni ENSHBUG00000001255
pundamilia_nyererei ENSPNYG00000012408
neolamprologus_brichardi ENSNBRG00000015441
oreochromis_niloticus ENSONIG00000004343
astatotilapia_calliptera ENSACLG00000009809
anabas_testudineus ENSATEG00000003875
anabas_testudineus ENSATEG00000003870
takifugu_rubripes ENSTRUG00000020412
esox_lucius ENSELUG00000005032
pygocentrus_nattereri ENSPNAG00000002551
pygocentrus_nattereri ENSPNAG00000013062
astyanax_mexicanus ENSAMXG00000029852
astyanax_mexicanus ENSAMXG00000033128
ictalurus_punctatus ENSIPUG00000004229
