calidris_pygmaea ENSCPGG00000007769
calidris_pugnax ENSCPUG00000008389
melopsittacus_undulatus ENSMUNG00000005695
junco_hyemalis ENSJHYG00000009955
zonotrichia_albicollis ENSZALG00000003669
serinus_canaria ENSSCAG00000008728
taeniopygia_guttata ENSTGUG00000012060
lonchura_striata_domestica ENSLSDG00000014617
ficedula_albicollis ENSFALG00000003622
cyanistes_caeruleus ENSCCEG00000019263
parus_major ENSPMJG00000013104
lepidothrix_coronata ENSLCOG00000011935
manacus_vitellinus ENSMVIG00005013414
anas_platyrhynchos_platyrhynchos ENSAPLG00000002767
anser_brachyrhynchus ENSABRG00000019411
meleagris_gallopavo ENSMGAG00000013669
coturnix_japonica ENSCJPG00005003219
gallus_gallus ENSGALG00000013226
numida_meleagris ENSNMEG00000011131
apteryx_owenii ENSAOWG00000007304
apteryx_haastii ENSAHAG00000001453
apteryx_rowi ENSARWG00000018354
dromaius_novaehollandiae ENSDNVG00000012864
nothoprocta_perdicaria ENSNPEG00000004026
crocodylus_porosus ENSCPRG00005011622
gopherus_agassizii ENSGAGG00000023684
chelonoidis_abingdonii ENSCABG00000019677
chrysemys_picta_bellii ENSCPBG00000009233
pelodiscus_sinensis ENSPSIG00000002667
anolis_carolinensis ENSACAG00000017259
pogona_vitticeps ENSPVIG00000005913
notechis_scutatus ENSNSUG00000003195
salvator_merianae ENSSMRG00000006832
sphenodon_punctatus ENSSPUG00000018667
cricetulus_griseus_crigri_1.0 ENSCGRG00000004853
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001663
cricetulus_griseus_crigri-picr ENSCGRG00015009256
mesocricetus_auratus ENSMAUG00000015314
peromyscus_maniculatus_bairdii ENSPEMG00000012937
microtus_ochrogaster ENSMOCG00000001915
mus_spicilegus ENSMSIG00000020758
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030093
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000048473
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029038
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022799
rattus_norvegicus ENSRNOG00000036959
meriones_unguiculatus ENSMUGG00000019319
nannospalax_galili ENSNGAG00000009596
jaculus_jaculus ENSJJAG00000020085
marmota_marmota_marmota ENSMMMG00000017562
urocitellus_parryii ENSUPAG00010017832
spermophilus_dauricus ENSSDAG00000005731
ictidomys_tridecemlineatus ENSSTOG00000022477
chinchilla_lanigera ENSCLAG00000015890
octodon_degus ENSODEG00000010288
cavia_porcellus ENSCPOG00000027285
cavia_aperea ENSCAPG00000008813
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012793
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010665
fukomys_damarensis ENSFDAG00000011266
castor_canadensis ENSCCNG00000010016
oryctolagus_cuniculus ENSOCUG00000022066
microcebus_murinus ENSMICG00000047152
prolemur_simus ENSPSMG00000010977
propithecus_coquereli ENSPCOG00000019290
otolemur_garnettii ENSOGAG00000025469
neovison_vison ENSNVIG00000020517
mustela_putorius_furo ENSMPUG00000011718
ursus_americanus ENSUAMG00000027213
ursus_maritimus ENSUMAG00000001739
ailuropoda_melanoleuca ENSAMEG00000007911
canis_lupus_dingo ENSCAFG00020012631
canis_lupus_familiaris ENSCAFG00000011854
vulpes_vulpes ENSVVUG00000000816
panthera_pardus ENSPPRG00000004010
panthera_tigris_altaica ENSPTIG00000006008
felis_catus ENSFCAG00000022267
myotis_lucifugus ENSMLUG00000023916
equus_caballus ENSECAG00000015964
equus_caballus ENSECAG00000039253
equus_caballus ENSECAG00000034759
equus_caballus ENSECAG00000033205
equus_asinus_asinus ENSEASG00005013966
capra_hircus ENSCHIG00000015874
ovis_aries ENSOARG00000020181
bos_taurus ENSBTAG00000026611
bos_mutus ENSBMUG00000004904
bison_bison_bison ENSBBBG00000011102
sus_scrofa ENSSSCG00000026594
loxodonta_africana ENSLAFG00000030225
xenopus_tropicalis ENSXETG00000033974
lepisosteus_oculatus ENSLOCG00000016958
lepisosteus_oculatus ENSLOCG00000016825
