anolis_carolinensis ENSACAG00000001014
pogona_vitticeps ENSPVIG00000011006
salvator_merianae ENSSMRG00000001516
sphenodon_punctatus ENSSPUG00000001065
gopherus_agassizii ENSGAGG00000005491
gopherus_agassizii ENSGAGG00000003723
chelonoidis_abingdonii ENSCABG00000022600
chrysemys_picta_bellii ENSCPBG00000011553
pelodiscus_sinensis ENSPSIG00000016311
sphenodon_punctatus ENSSPUG00000017247
lonchura_striata_domestica ENSLSDG00000000704
cyanistes_caeruleus ENSCCEG00000014280
coturnix_japonica ENSCJPG00005002285
ornithorhynchus_anatinus ENSOANG00000032282
ficedula_albicollis ENSFALG00000007524
ochotona_princeps ENSOPRG00000002502
echinops_telfairi ENSETEG00000016175
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001594
cricetulus_griseus_crigri_1.0 ENSCGRG00000007292
cricetulus_griseus_crigri-picr ENSCGRG00015009421
mesocricetus_auratus ENSMAUG00000011386
microtus_ochrogaster ENSMOCG00000001971
peromyscus_maniculatus_bairdii ENSPEMG00000010834
mus_spicilegus ENSMSIG00000010003
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037364
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028875
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027870
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024456
rattus_norvegicus ENSRNOG00000048277
nannospalax_galili ENSNGAG00000023715
jaculus_jaculus ENSJJAG00000010446
spermophilus_dauricus ENSSDAG00000000077
ictidomys_tridecemlineatus ENSSTOG00000013776
urocitellus_parryii ENSUPAG00010017492
marmota_marmota_marmota ENSMMMG00000011778
castor_canadensis ENSCCNG00000016171
octodon_degus ENSODEG00000016856
chinchilla_lanigera ENSCLAG00000007568
cavia_porcellus ENSCPOG00000001739
cavia_aperea ENSCAPG00000013586
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018857
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008344
fukomys_damarensis ENSFDAG00000021347
tupaia_belangeri ENSTBEG00000005212
propithecus_coquereli ENSPCOG00000025751
microcebus_murinus ENSMICG00000009471
prolemur_simus ENSPSMG00000019125
otolemur_garnettii ENSOGAG00000017242
pan_paniscus ENSPPAG00000041090
pan_troglodytes ENSPTRG00000019511
homo_sapiens ENSG00000087087
gorilla_gorilla ENSGGOG00000001508
pongo_abelii ENSPPYG00000017432
nomascus_leucogenys ENSNLEG00000011987
theropithecus_gelada ENSTGEG00000009202
papio_anubis ENSPANG00000020763
cercocebus_atys ENSCATG00000036306
macaca_fascicularis ENSMFAG00000033745
macaca_mulatta ENSMMUG00000021255
macaca_nemestrina ENSMNEG00000041864
mandrillus_leucophaeus ENSMLEG00000029479
chlorocebus_sabaeus ENSCSAG00000017996
colobus_angolensis_palliatus ENSCANG00000034556
piliocolobus_tephrosceles ENSPTEG00000023452
rhinopithecus_bieti ENSRBIG00000035718
rhinopithecus_roxellana ENSRROG00000030622
callithrix_jacchus ENSCJAG00000014917
saimiri_boliviensis_boliviensis ENSSBOG00000033570
cebus_capucinus_imitator ENSCCAG00000015877
aotus_nancymaae ENSANAG00000031718
carlito_syrichta ENSTSYG00000036426
procavia_capensis ENSPCAG00000001621
loxodonta_africana ENSLAFG00000007725
dasypus_novemcinctus ENSDNOG00000003851
choloepus_hoffmanni ENSCHOG00000007815
pteropus_vampyrus ENSPVAG00000000834
myotis_lucifugus ENSMLUG00000009975
equus_asinus_asinus ENSEASG00005016956
equus_caballus ENSECAG00000012292
bos_mutus ENSBMUG00000018572
bos_taurus ENSBTAG00000001134
bison_bison_bison ENSBBBG00000022394
ovis_aries ENSOARG00000015645
capra_hircus ENSCHIG00000010495
tursiops_truncatus ENSTTRG00000011104
sus_scrofa ENSSSCG00000024789
ursus_maritimus ENSUMAG00000011295
ursus_americanus ENSUAMG00000027997
ailuropoda_melanoleuca ENSAMEG00000014506
canis_lupus_familiaris ENSCAFG00000023538
canis_lupus_dingo ENSCAFG00020013358
vulpes_vulpes ENSVVUG00000023572
neovison_vison ENSNVIG00000001594
mustela_putorius_furo ENSMPUG00000015839
panthera_tigris_altaica ENSPTIG00000014355
panthera_pardus ENSPPRG00000009557
felis_catus ENSFCAG00000006855
dipodomys_ordii ENSDORG00000005584
meriones_unguiculatus ENSMUGG00000000823
erinaceus_europaeus ENSEEUG00000009117
sarcophilus_harrisii ENSSHAG00000007349
sarcophilus_harrisii ENSSHAG00000001143
phascolarctos_cinereus ENSPCIG00000000816
notamacropus_eugenii ENSMEUG00000011941
monodelphis_domestica ENSMODG00000004862
xenopus_tropicalis ENSXETG00000025124
latimeria_chalumnae ENSLACG00000001089
petromyzon_marinus ENSPMAG00000001502
eptatretus_burgeri ENSEBUG00000013085
paramormyrops_kingsleyae ENSPKIG00000005434
scleropages_formosus ENSSFOG00015017293
paramormyrops_kingsleyae ENSPKIG00000022212
takifugu_rubripes ENSTRUG00000016075
tetraodon_nigroviridis ENSTNIG00000011779
mola_mola ENSMMOG00000016399
labrus_bergylta ENSLBEG00000016308
gasterosteus_aculeatus ENSGACG00000020387
seriola_dumerili ENSSDUG00000012049
seriola_lalandi_dorsalis ENSSLDG00000017477
scophthalmus_maximus ENSSMAG00000015342
mastacembelus_armatus ENSMAMG00000014311
monopterus_albus ENSMALG00000018604
anabas_testudineus ENSATEG00000014425
amphiprion_percula ENSAPEG00000003646
amphiprion_ocellaris ENSAOCG00000009693
acanthochromis_polyacanthus ENSAPOG00000002304
stegastes_partitus ENSSPAG00000005665
haplochromis_burtoni ENSHBUG00000002942
pundamilia_nyererei ENSPNYG00000018710
astatotilapia_calliptera ENSACLG00000013156
maylandia_zebra ENSMZEG00005016135
neolamprologus_brichardi ENSNBRG00000019100
oreochromis_niloticus ENSONIG00000004242
amphilophus_citrinellus ENSACIG00000015795
poecilia_formosa ENSPFOG00000005704
poecilia_mexicana ENSPMEG00000001182
poecilia_latipinna ENSPLAG00000021992
poecilia_reticulata ENSPREG00000022308
xiphophorus_maculatus ENSXMAG00000007627
xiphophorus_couchianus ENSXCOG00000008098
gambusia_affinis ENSGAFG00000005423
fundulus_heteroclitus ENSFHEG00000002756
cyprinodon_variegatus ENSCVAG00000019848
kryptolebias_marmoratus ENSKMAG00000013599
oryzias_latipes_asm223467v1 ENSORLG00000008120
oryzias_latipes_asm223471v1 ENSORLG00020003058
oryzias_latipes_asm223469v1 ENSORLG00015008062
oryzias_melastigma ENSOMEG00000003155
periophthalmus_magnuspinnatus ENSPMGG00000002841
cynoglossus_semilaevis ENSCSEG00000017878
hippocampus_comes ENSHCOG00000005403
gadus_morhua ENSGMOG00000018619
esox_lucius ENSELUG00000006651
pygocentrus_nattereri ENSPNAG00000010629
astyanax_mexicanus ENSAMXG00000016671
ictalurus_punctatus ENSIPUG00000021150
danio_rerio ENSDARG00000017762
lepisosteus_oculatus ENSLOCG00000013658
tetraodon_nigroviridis ENSTNIG00000003111
tetraodon_nigroviridis ENSTNIG00000019765
takifugu_rubripes ENSTRUG00000000023
mola_mola ENSMMOG00000011137
gasterosteus_aculeatus ENSGACG00000001100
monopterus_albus ENSMALG00000005567
scophthalmus_maximus ENSSMAG00000018195
cynoglossus_semilaevis ENSCSEG00000005233
seriola_dumerili ENSSDUG00000002051
anabas_testudineus ENSATEG00000003652
hippocampus_comes ENSHCOG00000008904
poecilia_mexicana ENSPMEG00000001520
poecilia_formosa ENSPFOG00000016554
poecilia_latipinna ENSPLAG00000004526
xiphophorus_maculatus ENSXMAG00000002090
xiphophorus_couchianus ENSXCOG00000013105
gambusia_affinis ENSGAFG00000020383
cyprinodon_variegatus ENSCVAG00000017344
fundulus_heteroclitus ENSFHEG00000004105
kryptolebias_marmoratus ENSKMAG00000008468
oryzias_melastigma ENSOMEG00000006963
maylandia_zebra ENSMZEG00005028002
astatotilapia_calliptera ENSACLG00000009423
oreochromis_niloticus ENSONIG00000016080
amphiprion_ocellaris ENSAOCG00000009189
amphiprion_percula ENSAPEG00000020016
stegastes_partitus ENSSPAG00000018943
anabas_testudineus ENSATEG00000016397
mastacembelus_armatus ENSMAMG00000010681
labrus_bergylta ENSLBEG00000028983
pundamilia_nyererei ENSPNYG00000010456
haplochromis_burtoni ENSHBUG00000021019
neolamprologus_brichardi ENSNBRG00000023912
amphilophus_citrinellus ENSACIG00000008709
acanthochromis_polyacanthus ENSAPOG00000008665
periophthalmus_magnuspinnatus ENSPMGG00000008021
poecilia_reticulata ENSPREG00000014168
seriola_lalandi_dorsalis ENSSLDG00000018874
gadus_morhua ENSGMOG00000018694
esox_lucius ENSELUG00000021216
eptatretus_burgeri ENSEBUG00000012585
eptatretus_burgeri ENSEBUG00000014349
junco_hyemalis ENSJHYG00000002549
coturnix_japonica ENSCJPG00005002284
calidris_pygmaea ENSCPGG00000010828
petromyzon_marinus ENSPMAG00000009614
eptatretus_burgeri ENSEBUG00000008517
ciona_intestinalis ENSCING00000003506
ciona_savignyi ENSCSAVG00000008394
drosophila_melanogaster FBgn0033062
caenorhabditis_elegans_strain_n2 WBGene00017085
