takifugu_rubripes ENSTRUG00000018210
tetraodon_nigroviridis ENSTNIG00000013189
mola_mola ENSMMOG00000001101
labrus_bergylta ENSLBEG00000024888
periophthalmus_magnuspinnatus ENSPMGG00000014368
scophthalmus_maximus ENSSMAG00000012656
cynoglossus_semilaevis ENSCSEG00000006942
seriola_dumerili ENSSDUG00000003464
seriola_lalandi_dorsalis ENSSLDG00000004734
hippocampus_comes ENSHCOG00000000890
mastacembelus_armatus ENSMAMG00000018725
monopterus_albus ENSMALG00000021853
anabas_testudineus ENSATEG00000023807
poecilia_mexicana ENSPMEG00000002047
poecilia_mexicana ENSPMEG00000008082
poecilia_formosa ENSPFOG00000004984
poecilia_latipinna ENSPLAG00000014522
poecilia_reticulata ENSPREG00000006711
gambusia_affinis ENSGAFG00000005028
xiphophorus_maculatus ENSXMAG00000012059
fundulus_heteroclitus ENSFHEG00000022318
kryptolebias_marmoratus ENSKMAG00000005798
oryzias_latipes_asm223467v1 ENSORLG00000015436
oryzias_latipes_asm223469v1 ENSORLG00015016699
oryzias_latipes_asm223471v1 ENSORLG00020020582
astatotilapia_calliptera ENSACLG00000005193
maylandia_zebra ENSMZEG00005010715
pundamilia_nyererei ENSPNYG00000019859
haplochromis_burtoni ENSHBUG00000010809
neolamprologus_brichardi ENSNBRG00000022899
oreochromis_niloticus ENSONIG00000002505
amphilophus_citrinellus ENSACIG00000024369
amphiprion_percula ENSAPEG00000008924
amphiprion_ocellaris ENSAOCG00000016681
acanthochromis_polyacanthus ENSAPOG00000003035
stegastes_partitus ENSSPAG00000017639
xiphophorus_couchianus ENSXCOG00000009202
cyprinodon_variegatus ENSCVAG00000020046
oryzias_melastigma ENSOMEG00000000054
gasterosteus_aculeatus ENSGACG00000013208
gadus_morhua ENSGMOG00000007562
esox_lucius ENSELUG00000020504
pygocentrus_nattereri ENSPNAG00000020314
astyanax_mexicanus ENSAMXG00000015916
ictalurus_punctatus ENSIPUG00000000521
danio_rerio ENSDARG00000002909
paramormyrops_kingsleyae ENSPKIG00000024159
lepisosteus_oculatus ENSLOCG00000004553
paramormyrops_kingsleyae ENSPKIG00000024175
scleropages_formosus ENSSFOG00015006025
cyprinodon_variegatus ENSCVAG00000020066
xiphophorus_couchianus ENSXCOG00000009205
oryzias_melastigma ENSOMEG00000002768
pogona_vitticeps ENSPVIG00000014134
anolis_carolinensis ENSACAG00000017655
salvator_merianae ENSSMRG00000016339
sphenodon_punctatus ENSSPUG00000015413
pelodiscus_sinensis ENSPSIG00000013977
pelodiscus_sinensis ENSPSIG00000014202
gopherus_agassizii ENSGAGG00000020242
chelonoidis_abingdonii ENSCABG00000012933
chrysemys_picta_bellii ENSCPBG00000017110
crocodylus_porosus ENSCPRG00005012534
apteryx_owenii ENSAOWG00000014366
apteryx_rowi ENSARWG00000015767
apteryx_haastii ENSAHAG00000008684
dromaius_novaehollandiae ENSDNVG00000005591
nothoprocta_perdicaria ENSNPEG00000013432
parus_major ENSPMJG00000004633
cyanistes_caeruleus ENSCCEG00000022646
ficedula_albicollis ENSFALG00000011640
lonchura_striata_domestica ENSLSDG00000014619
taeniopygia_guttata ENSTGUG00000000147
serinus_canaria ENSSCAG00000001080
zonotrichia_albicollis ENSZALG00000002177
junco_hyemalis ENSJHYG00000014019
manacus_vitellinus ENSMVIG00005019733
lepidothrix_coronata ENSLCOG00000001402
calidris_pugnax ENSCPUG00000012819
calidris_pygmaea ENSCPGG00000000603
anser_brachyrhynchus ENSABRG00000005619
anas_platyrhynchos_platyrhynchos ENSAPLG00000004428
meleagris_gallopavo ENSMGAG00000000963
