notamacropus_eugenii ENSMEUG00000008548
phascolarctos_cinereus ENSPCIG00000016341
sarcophilus_harrisii ENSSHAG00000010306
monodelphis_domestica ENSMODG00000002607
loxodonta_africana ENSLAFG00000031535
echinops_telfairi ENSETEG00000000485
choloepus_hoffmanni ENSCHOG00000012660
dasypus_novemcinctus ENSDNOG00000019425
rhinopithecus_bieti ENSRBIG00000032717
colobus_angolensis_palliatus ENSCANG00000031512
piliocolobus_tephrosceles ENSPTEG00000032126
papio_anubis ENSPANG00000015131
theropithecus_gelada ENSTGEG00000004215
macaca_fascicularis ENSMFAG00000001172
macaca_mulatta ENSMMUG00000001693
macaca_nemestrina ENSMNEG00000040004
mandrillus_leucophaeus ENSMLEG00000041396
chlorocebus_sabaeus ENSCSAG00000017061
rhinopithecus_roxellana ENSRROG00000033491
cercocebus_atys ENSCATG00000034431
pan_paniscus ENSPPAG00000027425
pan_troglodytes ENSPTRG00000012318
gorilla_gorilla ENSGGOG00000034951
homo_sapiens ENSG00000115652
nomascus_leucogenys ENSNLEG00000010715
pongo_abelii ENSPPYG00000012127
cebus_capucinus_imitator ENSCCAG00000022909
saimiri_boliviensis_boliviensis ENSSBOG00000029339
aotus_nancymaae ENSANAG00000029989
prolemur_simus ENSPSMG00000021802
propithecus_coquereli ENSPCOG00000007831
microcebus_murinus ENSMICG00000000234
otolemur_garnettii ENSOGAG00000009715
ochotona_princeps ENSOPRG00000016629
oryctolagus_cuniculus ENSOCUG00000009982
carlito_syrichta ENSTSYG00000013821
tupaia_belangeri ENSTBEG00000006902
castor_canadensis ENSCCNG00000026393
dipodomys_ordii ENSDORG00000002834
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022493
cricetulus_griseus_crigri-picr ENSCGRG00015005607
cricetulus_griseus_crigri_1.0 ENSCGRG00000009167
mesocricetus_auratus ENSMAUG00000000545
peromyscus_maniculatus_bairdii ENSPEMG00000010077
microtus_ochrogaster ENSMOCG00000007915
microtus_ochrogaster ENSMOCG00000013238
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000057363
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014899
mus_spicilegus ENSMSIG00000016857
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014095
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027340
rattus_norvegicus ENSRNOG00000045605
meriones_unguiculatus ENSMUGG00000023641
nannospalax_galili ENSNGAG00000011249
jaculus_jaculus ENSJJAG00000023326
ictidomys_tridecemlineatus ENSSTOG00000015675
urocitellus_parryii ENSUPAG00010017030
spermophilus_dauricus ENSSDAG00000007844
marmota_marmota_marmota ENSMMMG00000019393
pteropus_vampyrus ENSPVAG00000000979
myotis_lucifugus ENSMLUG00000006758
equus_asinus_asinus ENSEASG00005017781
sorex_araneus ENSSARG00000009255
neovison_vison ENSNVIG00000013855
mustela_putorius_furo ENSMPUG00000010825
ursus_maritimus ENSUMAG00000020743
ursus_americanus ENSUAMG00000026298
ailuropoda_melanoleuca ENSAMEG00000013323
canis_lupus_dingo ENSCAFG00020010424
canis_lupus_familiaris ENSCAFG00000002096
vulpes_vulpes ENSVVUG00000012428
panthera_pardus ENSPPRG00000010191
panthera_tigris_altaica ENSPTIG00000011962
felis_catus ENSFCAG00000007810
capra_hircus ENSCHIG00000023307
ovis_aries ENSOARG00000020937
bos_taurus ENSBTAG00000005614
bos_mutus ENSBMUG00000007747
bison_bison_bison ENSBBBG00000020588
bison_bison_bison ENSBBBG00000010547
capra_hircus ENSCHIG00000020296
tursiops_truncatus ENSTTRG00000015752
sus_scrofa ENSSSCG00000008143
cavia_porcellus ENSCPOG00000008367
cavia_aperea ENSCAPG00000007134
chinchilla_lanigera ENSCLAG00000008916
octodon_degus ENSODEG00000008497
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013403
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011434
fukomys_damarensis ENSFDAG00000015678
erinaceus_europaeus ENSEEUG00000011416
ornithorhynchus_anatinus ENSOANG00000007910
ornithorhynchus_anatinus ENSOANG00000029305
gopherus_agassizii ENSGAGG00000024955
chelonoidis_abingdonii ENSCABG00000020777
chrysemys_picta_bellii ENSCPBG00000007140
pelodiscus_sinensis ENSPSIG00000013529
sphenodon_punctatus ENSSPUG00000006044
anser_brachyrhynchus ENSABRG00000017470
anas_platyrhynchos_platyrhynchos ENSAPLG00000013373
meleagris_gallopavo ENSMGAG00000014824
gallus_gallus ENSGALG00000016801
coturnix_japonica ENSCJPG00005013232
numida_meleagris ENSNMEG00000017759
taeniopygia_guttata ENSTGUG00000009716
lonchura_striata_domestica ENSLSDG00000015440
serinus_canaria ENSSCAG00000003170
junco_hyemalis ENSJHYG00000018450
zonotrichia_albicollis ENSZALG00000006803
