caenorhabditis_elegans_strain_n2 WBGene00015512
drosophila_melanogaster FBgn0036157
anolis_carolinensis ENSACAG00000026733
pogona_vitticeps ENSPVIG00000020873
notechis_scutatus ENSNSUG00000006789
notechis_scutatus ENSNSUG00000011256
sphenodon_punctatus ENSSPUG00000012420
taeniopygia_guttata ENSTGUG00000002350
taeniopygia_guttata ENSTGUG00000013723
lonchura_striata_domestica ENSLSDG00000008970
zonotrichia_albicollis ENSZALG00000012216
junco_hyemalis ENSJHYG00000004366
serinus_canaria ENSSCAG00000003101
ficedula_albicollis ENSFALG00000010091
parus_major ENSPMJG00000006086
cyanistes_caeruleus ENSCCEG00000020390
lepidothrix_coronata ENSLCOG00000009184
manacus_vitellinus ENSMVIG00005004731
melopsittacus_undulatus ENSMUNG00000016250
calidris_pygmaea ENSCPGG00000008116
calidris_pugnax ENSCPUG00000018112
anser_brachyrhynchus ENSABRG00000018519
anas_platyrhynchos_platyrhynchos ENSAPLG00000009771
meleagris_gallopavo ENSMGAG00000006276
gallus_gallus ENSGALG00000004612
coturnix_japonica ENSCJPG00005006706
numida_meleagris ENSNMEG00000017353
apteryx_haastii ENSAHAG00000013877
apteryx_owenii ENSAOWG00000008660
apteryx_rowi ENSARWG00000014333
dromaius_novaehollandiae ENSDNVG00000017629
nothoprocta_perdicaria ENSNPEG00000008483
crocodylus_porosus ENSCPRG00005014702
gopherus_agassizii ENSGAGG00000025173
chelonoidis_abingdonii ENSCABG00000017253
chrysemys_picta_bellii ENSCPBG00000021975
pelodiscus_sinensis ENSPSIG00000008443
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008468
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011095
fukomys_damarensis ENSFDAG00000017089
chinchilla_lanigera ENSCLAG00000004974
octodon_degus ENSODEG00000013407
cavia_porcellus ENSCPOG00000002899
cavia_aperea ENSCAPG00000004495
spermophilus_dauricus ENSSDAG00000002144
marmota_marmota_marmota ENSMMMG00000016671
urocitellus_parryii ENSUPAG00010003678
ictidomys_tridecemlineatus ENSSTOG00000007591
mus_spicilegus ENSMSIG00000011288
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027784
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029009
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026791
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029139
rattus_norvegicus ENSRNOG00000008553
meriones_unguiculatus ENSMUGG00000019457
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015921
cricetulus_griseus_crigri-picr ENSCGRG00015002252
cricetulus_griseus_crigri_1.0 ENSCGRG00000002569
mesocricetus_auratus ENSMAUG00000009132
microtus_ochrogaster ENSMOCG00000019463
peromyscus_maniculatus_bairdii ENSPEMG00000007639
nannospalax_galili ENSNGAG00000019269
jaculus_jaculus ENSJJAG00000012654
castor_canadensis ENSCCNG00000025249
dipodomys_ordii ENSDORG00000014032
ochotona_princeps ENSOPRG00000015851
ochotona_princeps ENSOPRG00000014391
oryctolagus_cuniculus ENSOCUG00000007291
tupaia_belangeri ENSTBEG00000008430
pan_paniscus ENSPPAG00000038114
pan_troglodytes ENSPTRG00000000153
homo_sapiens ENSG00000177000
gorilla_gorilla ENSGGOG00000012925
pongo_abelii ENSPPYG00000001880
nomascus_leucogenys ENSNLEG00000026640
piliocolobus_tephrosceles ENSPTEG00000032389
colobus_angolensis_palliatus ENSCANG00000028766
rhinopithecus_bieti ENSRBIG00000023636
rhinopithecus_roxellana ENSRROG00000045245
theropithecus_gelada ENSTGEG00000020534
papio_anubis ENSPANG00000002434
cercocebus_atys ENSCATG00000027362
mandrillus_leucophaeus ENSMLEG00000028312
macaca_fascicularis ENSMFAG00000043284
macaca_nemestrina ENSMNEG00000042441
macaca_mulatta ENSMMUG00000007828
chlorocebus_sabaeus ENSCSAG00000000800
cebus_capucinus_imitator ENSCCAG00000028756
saimiri_boliviensis_boliviensis ENSSBOG00000030921
callithrix_jacchus ENSCJAG00000013334
aotus_nancymaae ENSANAG00000035602
carlito_syrichta ENSTSYG00000032408
prolemur_simus ENSPSMG00000005165
microcebus_murinus ENSMICG00000003379
propithecus_coquereli ENSPCOG00000016874
otolemur_garnettii ENSOGAG00000009728
capra_hircus ENSCHIG00000025785
ovis_aries ENSOARG00000018469
bos_mutus ENSBMUG00000012682
bos_taurus ENSBTAG00000020698
bison_bison_bison ENSBBBG00000022120
sus_scrofa ENSSSCG00000003428
tursiops_truncatus ENSTTRG00000011467
equus_asinus_asinus ENSEASG00005017771
equus_caballus ENSECAG00000020032
pteropus_vampyrus ENSPVAG00000001956
myotis_lucifugus ENSMLUG00000011756
ursus_americanus ENSUAMG00000019160
ursus_maritimus ENSUMAG00000022836
ailuropoda_melanoleuca ENSAMEG00000009801
mustela_putorius_furo ENSMPUG00000016401
neovison_vison ENSNVIG00000008306
canis_lupus_dingo ENSCAFG00020008529
canis_lupus_familiaris ENSCAFG00000016558
vulpes_vulpes ENSVVUG00000028509
panthera_pardus ENSPPRG00000012233
panthera_tigris_altaica ENSPTIG00000016287
felis_catus ENSFCAG00000000067
loxodonta_africana ENSLAFG00000011008
procavia_capensis ENSPCAG00000012323
dasypus_novemcinctus ENSDNOG00000012174
choloepus_hoffmanni ENSCHOG00000011106
erinaceus_europaeus ENSEEUG00000001681
echinops_telfairi ENSETEG00000015389
phascolarctos_cinereus ENSPCIG00000026119
notamacropus_eugenii ENSMEUG00000000696
sarcophilus_harrisii ENSSHAG00000008997
monodelphis_domestica ENSMODG00000010976
ornithorhynchus_anatinus ENSOANG00000002743
salvator_merianae ENSSMRG00000013147
anolis_carolinensis ENSACAG00000017430
notechis_scutatus ENSNSUG00000006027
xenopus_tropicalis ENSXETG00000013086
latimeria_chalumnae ENSLACG00000008932
cyprinodon_variegatus ENSCVAG00000001602
fundulus_heteroclitus ENSFHEG00000001200
poecilia_formosa ENSPFOG00000017784
poecilia_latipinna ENSPLAG00000006483
poecilia_mexicana ENSPMEG00000021518
poecilia_reticulata ENSPREG00000009194
xiphophorus_couchianus ENSXCOG00000002652
xiphophorus_maculatus ENSXMAG00000012737
gambusia_affinis ENSGAFG00000013160
kryptolebias_marmoratus ENSKMAG00000013150
cynoglossus_semilaevis ENSCSEG00000004829
pundamilia_nyererei ENSPNYG00000021294
haplochromis_burtoni ENSHBUG00000015628
maylandia_zebra ENSMZEG00005022039
maylandia_zebra ENSMZEG00005025167
astatotilapia_calliptera ENSACLG00000001596
neolamprologus_brichardi ENSNBRG00000004798
oreochromis_niloticus ENSONIG00000017961
amphilophus_citrinellus ENSACIG00000008546
labrus_bergylta ENSLBEG00000014875
tetraodon_nigroviridis ENSTNIG00000003278
