pteropus_vampyrus ENSPVAG00000003461
myotis_lucifugus ENSMLUG00000009049
ursus_maritimus ENSUMAG00000025482
ursus_americanus ENSUAMG00000021304
ailuropoda_melanoleuca ENSAMEG00000016716
mustela_putorius_furo ENSMPUG00000010210
neovison_vison ENSNVIG00000005784
mustela_putorius_furo ENSMPUG00000009268
canis_lupus_dingo ENSCAFG00020018894
canis_lupus_familiaris ENSCAFG00000003960
vulpes_vulpes ENSVVUG00000006691
panthera_tigris_altaica ENSPTIG00000020472
panthera_pardus ENSPPRG00000024379
felis_catus ENSFCAG00000000667
bos_taurus ENSBTAG00000008600
bos_mutus ENSBMUG00000016956
bison_bison_bison ENSBBBG00000011480
ovis_aries ENSOARG00000009769
capra_hircus ENSCHIG00000019593
tursiops_truncatus ENSTTRG00000014546
sus_scrofa ENSSSCG00000004420
vicugna_pacos ENSVPAG00000009575
erinaceus_europaeus ENSEEUG00000011726
sorex_araneus ENSSARG00000011030
equus_asinus_asinus ENSEASG00005006984
equus_caballus ENSECAG00000000591
chinchilla_lanigera ENSCLAG00000010737
cavia_porcellus ENSCPOG00000012814
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001305
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001553
fukomys_damarensis ENSFDAG00000007419
urocitellus_parryii ENSUPAG00010023184
ictidomys_tridecemlineatus ENSSTOG00000031707
marmota_marmota_marmota ENSMMMG00000014896
spermophilus_dauricus ENSSDAG00000006277
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016056
mus_spicilegus ENSMSIG00000001008
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000019842
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015247
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030664
rattus_norvegicus ENSRNOG00000000595
meriones_unguiculatus ENSMUGG00000015024
cricetulus_griseus_crigri-picr ENSCGRG00015025903
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022894
cricetulus_griseus_crigri_1.0 ENSCGRG00000004976
mesocricetus_auratus ENSMAUG00000019138
peromyscus_maniculatus_bairdii ENSPEMG00000029352
nannospalax_galili ENSNGAG00000020681
castor_canadensis ENSCCNG00000021474
oryctolagus_cuniculus ENSOCUG00000006179
ochotona_princeps ENSOPRG00000012360
homo_sapiens ENSG00000056972
gorilla_gorilla ENSGGOG00000026037
pan_paniscus ENSPPAG00000029309
pan_troglodytes ENSPTRG00000018510
pongo_abelii ENSPPYG00000016929
nomascus_leucogenys ENSNLEG00000012927
colobus_angolensis_palliatus ENSCANG00000043420
piliocolobus_tephrosceles ENSPTEG00000028410
rhinopithecus_bieti ENSRBIG00000028367
rhinopithecus_roxellana ENSRROG00000031048
theropithecus_gelada ENSTGEG00000002893
papio_anubis ENSPANG00000022012
cercocebus_atys ENSCATG00000036455
macaca_fascicularis ENSMFAG00000002710
macaca_mulatta ENSMMUG00000002174
macaca_nemestrina ENSMNEG00000031594
mandrillus_leucophaeus ENSMLEG00000034359
chlorocebus_sabaeus ENSCSAG00000015586
cebus_capucinus_imitator ENSCCAG00000026396
saimiri_boliviensis_boliviensis ENSSBOG00000022430
callithrix_jacchus ENSCJAG00000004951
aotus_nancymaae ENSANAG00000025661
carlito_syrichta ENSTSYG00000031607
prolemur_simus ENSPSMG00000024916
microcebus_murinus ENSMICG00000008708
microcebus_murinus ENSMICG00000030636
propithecus_coquereli ENSPCOG00000016584
otolemur_garnettii ENSOGAG00000003926
tupaia_belangeri ENSTBEG00000006728
dasypus_novemcinctus ENSDNOG00000036877
choloepus_hoffmanni ENSCHOG00000009408
loxodonta_africana ENSLAFG00000004974
procavia_capensis ENSPCAG00000000941
echinops_telfairi ENSETEG00000009871
notamacropus_eugenii ENSMEUG00000013841
sarcophilus_harrisii ENSSHAG00000009775
monodelphis_domestica ENSMODG00000017907
ornithorhynchus_anatinus ENSOANG00000013378
