gallus_gallus ENSGALG00000016764
meleagris_gallopavo ENSMGAG00000014793
numida_meleagris ENSNMEG00000016865
anas_platyrhynchos_platyrhynchos ENSAPLG00000015401
lonchura_striata_domestica ENSLSDG00000015363
taeniopygia_guttata ENSTGUG00000010099
serinus_canaria ENSSCAG00000016792
junco_hyemalis ENSJHYG00000018277
zonotrichia_albicollis ENSZALG00000009520
parus_major ENSPMJG00000015232
lepidothrix_coronata ENSLCOG00000015077
manacus_vitellinus ENSMVIG00005017919
calidris_pygmaea ENSCPGG00000016119
calidris_pugnax ENSCPUG00000005418
crocodylus_porosus ENSCPRG00005012100
chrysemys_picta_bellii ENSCPBG00000005318
chelonoidis_abingdonii ENSCABG00000001905
pogona_vitticeps ENSPVIG00000010373
notechis_scutatus ENSNSUG00000002552
salvator_merianae ENSSMRG00000021520
sphenodon_punctatus ENSSPUG00000009445
bison_bison_bison ENSBBBG00000000362
bos_taurus ENSBTAG00000034255
capra_hircus ENSCHIG00000027106
ovis_aries ENSOARG00000013400
tursiops_truncatus ENSTTRG00000010374
sus_scrofa ENSSSCG00000008180
vicugna_pacos ENSVPAG00000007725
myotis_lucifugus ENSMLUG00000008119
sorex_araneus ENSSARG00000002096
ailuropoda_melanoleuca ENSAMEG00000013269
ursus_maritimus ENSUMAG00000008519
mustela_putorius_furo ENSMPUG00000012068
neovison_vison ENSNVIG00000018719
canis_lupus_familiaris ENSCAFG00000002278
canis_lupus_dingo ENSCAFG00020024623
vulpes_vulpes ENSVVUG00000028702
panthera_pardus ENSPPRG00000010820
panthera_tigris_altaica ENSPTIG00000021215
felis_catus ENSFCAG00000009782
equus_caballus ENSECAG00000000102
equus_asinus_asinus ENSEASG00005018269
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016185
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016367
fukomys_damarensis ENSFDAG00000008737
chinchilla_lanigera ENSCLAG00000007674
ictidomys_tridecemlineatus ENSSTOG00000014283
urocitellus_parryii ENSUPAG00010004977
spermophilus_dauricus ENSSDAG00000013116
marmota_marmota_marmota ENSMMMG00000019788
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014865
mus_spicilegus ENSMSIG00000006686
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026083
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014061
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027308
rattus_norvegicus ENSRNOG00000023356
rattus_norvegicus ENSRNOG00000046621
meriones_unguiculatus ENSMUGG00000013869
cricetulus_griseus_crigri-picr ENSCGRG00015012067
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010937
cricetulus_griseus_crigri_1.0 ENSCGRG00000003140
peromyscus_maniculatus_bairdii ENSPEMG00000030389
castor_canadensis ENSCCNG00000018652
ochotona_princeps ENSOPRG00000007359
pan_troglodytes ENSPTRG00000012279
pan_paniscus ENSPPAG00000029857
homo_sapiens ENSG00000158417
gorilla_gorilla ENSGGOG00000001721
pongo_abelii ENSPPYG00000012094
nomascus_leucogenys ENSNLEG00000014172
rhinopithecus_roxellana ENSRROG00000038801
rhinopithecus_bieti ENSRBIG00000028180
piliocolobus_tephrosceles ENSPTEG00000022481
colobus_angolensis_palliatus ENSCANG00000042984
mandrillus_leucophaeus ENSMLEG00000031596
cercocebus_atys ENSCATG00000038292
theropithecus_gelada ENSTGEG00000007512
papio_anubis ENSPANG00000021269
macaca_fascicularis ENSMFAG00000038108
macaca_nemestrina ENSMNEG00000040038
macaca_mulatta ENSMMUG00000018946
chlorocebus_sabaeus ENSCSAG00000017209
cebus_capucinus_imitator ENSCCAG00000027156
saimiri_boliviensis_boliviensis ENSSBOG00000033578
aotus_nancymaae ENSANAG00000017300
carlito_syrichta ENSTSYG00000011850
prolemur_simus ENSPSMG00000019309
microcebus_murinus ENSMICG00000015960
otolemur_garnettii ENSOGAG00000013238
loxodonta_africana ENSLAFG00000006209
echinops_telfairi ENSETEG00000001467
dasypus_novemcinctus ENSDNOG00000005016
sarcophilus_harrisii ENSSHAG00000010146
phascolarctos_cinereus ENSPCIG00000011603
lepisosteus_oculatus ENSLOCG00000001405
piliocolobus_tephrosceles ENSPTEG00000003104
caenorhabditis_elegans_strain_n2 WBGene00009771
saccharomyces_cerevisiae_strain_s288c YOL023W
