castor_canadensis ENSCCNG00000015287
dipodomys_ordii ENSDORG00000023902
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019088
mus_spicilegus ENSMSIG00000004569
meriones_unguiculatus ENSMUGG00000013220
cricetulus_griseus_crigri-picr ENSCGRG00015006557
octodon_degus ENSODEG00000015201
canis_lupus_dingo ENSCAFG00020017033
ursus_americanus ENSUAMG00000010414
capra_hircus ENSCHIG00000020012
phascolarctos_cinereus ENSPCIG00000014824
coturnix_japonica ENSCJPG00005002163
pogona_vitticeps ENSPVIG00000012932
