gopherus_agassizii ENSGAGG00000023696
chelonoidis_abingdonii ENSCABG00000007028
chrysemys_picta_bellii ENSCPBG00000004328
pelodiscus_sinensis ENSPSIG00000013589
taeniopygia_guttata ENSTGUG00000008360
serinus_canaria ENSSCAG00000015910
zonotrichia_albicollis ENSZALG00000017664
ficedula_albicollis ENSFALG00000002018
parus_major ENSPMJG00000018587
cyanistes_caeruleus ENSCCEG00000023610
lepidothrix_coronata ENSLCOG00000016347
manacus_vitellinus ENSMVIG00005002882
melopsittacus_undulatus ENSMUNG00000007986
calidris_pugnax ENSCPUG00000004473
anser_brachyrhynchus ENSABRG00000023194
anas_platyrhynchos_platyrhynchos ENSAPLG00000002546
gallus_gallus ENSGALG00000030254
coturnix_japonica ENSCJPG00005017818
meleagris_gallopavo ENSMGAG00000010014
apteryx_haastii ENSAHAG00000006655
apteryx_owenii ENSAOWG00000000216
apteryx_rowi ENSARWG00000007164
dromaius_novaehollandiae ENSDNVG00000017835
lonchura_striata_domestica ENSLSDG00000010833
junco_hyemalis ENSJHYG00000014133
calidris_pygmaea ENSCPGG00000017828
numida_meleagris ENSNMEG00000022273
nothoprocta_perdicaria ENSNPEG00000000346
crocodylus_porosus ENSCPRG00005014034
anolis_carolinensis ENSACAG00000016186
pogona_vitticeps ENSPVIG00000016066
notechis_scutatus ENSNSUG00000011800
salvator_merianae ENSSMRG00000013766
sphenodon_punctatus ENSSPUG00000011347
notamacropus_eugenii ENSMEUG00000006335
phascolarctos_cinereus ENSPCIG00000015769
monodelphis_domestica ENSMODG00000008888
sarcophilus_harrisii ENSSHAG00000016285
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002792
cricetulus_griseus_crigri-picr ENSCGRG00015002291
cricetulus_griseus_crigri_1.0 ENSCGRG00000003968
mesocricetus_auratus ENSMAUG00000019354
peromyscus_maniculatus_bairdii ENSPEMG00000021372
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024568
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041921
mus_spicilegus ENSMSIG00000008290
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023645
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025097
rattus_norvegicus ENSRNOG00000061587
castor_canadensis ENSCCNG00000020887
cavia_porcellus ENSCPOG00000004553
octodon_degus ENSODEG00000013584
chinchilla_lanigera ENSCLAG00000003165
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004474
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007545
fukomys_damarensis ENSFDAG00000012862
urocitellus_parryii ENSUPAG00010010729
spermophilus_dauricus ENSSDAG00000011350
marmota_marmota_marmota ENSMMMG00000023656
ictidomys_tridecemlineatus ENSSTOG00000012954
oryctolagus_cuniculus ENSOCUG00000003700
ochotona_princeps ENSOPRG00000015552
pongo_abelii ENSPPYG00000012933
nomascus_leucogenys ENSNLEG00000005539
rhinopithecus_roxellana ENSRROG00000037420
pan_paniscus ENSPPAG00000036552
pan_troglodytes ENSPTRG00000012638
gorilla_gorilla ENSGGOG00000003691
homo_sapiens ENSG00000172878
rhinopithecus_bieti ENSRBIG00000041673
piliocolobus_tephrosceles ENSPTEG00000037723
chlorocebus_sabaeus ENSCSAG00000014782
macaca_nemestrina ENSMNEG00000030646
macaca_fascicularis ENSMFAG00000001723
macaca_mulatta ENSMMUG00000007314
papio_anubis ENSPANG00000007792
theropithecus_gelada ENSTGEG00000018583
mandrillus_leucophaeus ENSMLEG00000032246
cercocebus_atys ENSCATG00000044416
colobus_angolensis_palliatus ENSCANG00000041226
cebus_capucinus_imitator ENSCCAG00000030496
saimiri_boliviensis_boliviensis ENSSBOG00000030256
callithrix_jacchus ENSCJAG00000007373
aotus_nancymaae ENSANAG00000031660
carlito_syrichta ENSTSYG00000003320
prolemur_simus ENSPSMG00000023580
propithecus_coquereli ENSPCOG00000007127
microcebus_murinus ENSMICG00000035249
otolemur_garnettii ENSOGAG00000003048
tupaia_belangeri ENSTBEG00000009184
pteropus_vampyrus ENSPVAG00000011330
myotis_lucifugus ENSMLUG00000017168
sorex_araneus ENSSARG00000012334
ursus_maritimus ENSUMAG00000014498
ailuropoda_melanoleuca ENSAMEG00000013042
canis_lupus_dingo ENSCAFG00020003430
canis_lupus_familiaris ENSCAFG00000012917
vulpes_vulpes ENSVVUG00000015553
neovison_vison ENSNVIG00000006984
mustela_putorius_furo ENSMPUG00000000836
panthera_pardus ENSPPRG00000010346
panthera_tigris_altaica ENSPTIG00000017545
felis_catus ENSFCAG00000002187
equus_asinus_asinus ENSEASG00005022644
capra_hircus ENSCHIG00000005762
ovis_aries ENSOARG00000001485
bos_mutus ENSBMUG00000001843
bos_taurus ENSBTAG00000019075
bison_bison_bison ENSBBBG00000019106
tursiops_truncatus ENSTTRG00000011372
vicugna_pacos ENSVPAG00000001837
sus_scrofa ENSSSCG00000015951
ursus_americanus ENSUAMG00000007751
equus_caballus ENSECAG00000021599
