takifugu_rubripes ENSTRUG00000023735
tetraodon_nigroviridis ENSTNIG00000002043
hippocampus_comes ENSHCOG00000012035
scophthalmus_maximus ENSSMAG00000008255
cynoglossus_semilaevis ENSCSEG00000002424
seriola_dumerili ENSSDUG00000021213
seriola_lalandi_dorsalis ENSSLDG00000021318
mastacembelus_armatus ENSMAMG00000002780
monopterus_albus ENSMALG00000002991
anabas_testudineus ENSATEG00000020267
fundulus_heteroclitus ENSFHEG00000001626
cyprinodon_variegatus ENSCVAG00000005515
poecilia_formosa ENSPFOG00000010170
poecilia_latipinna ENSPLAG00000023879
poecilia_mexicana ENSPMEG00000016650
poecilia_reticulata ENSPREG00000012240
xiphophorus_maculatus ENSXMAG00000015527
xiphophorus_couchianus ENSXCOG00000001714
gambusia_affinis ENSGAFG00000005092
kryptolebias_marmoratus ENSKMAG00000009700
oryzias_latipes_asm223467v1 ENSORLG00000030113
oryzias_latipes_asm223471v1 ENSORLG00020009536
oryzias_latipes_asm223469v1 ENSORLG00015006407
oryzias_melastigma ENSOMEG00000011879
maylandia_zebra ENSMZEG00005021547
haplochromis_burtoni ENSHBUG00000017939
astatotilapia_calliptera ENSACLG00000006233
pundamilia_nyererei ENSPNYG00000022629
neolamprologus_brichardi ENSNBRG00000002843
oreochromis_niloticus ENSONIG00000004829
amphilophus_citrinellus ENSACIG00000016904
amphiprion_percula ENSAPEG00000007847
amphiprion_ocellaris ENSAOCG00000017944
acanthochromis_polyacanthus ENSAPOG00000007565
stegastes_partitus ENSSPAG00000017413
gasterosteus_aculeatus ENSGACG00000019338
gasterosteus_aculeatus ENSGACG00000019337
mola_mola ENSMMOG00000012571
labrus_bergylta ENSLBEG00000028212
gadus_morhua ENSGMOG00000016827
gadus_morhua ENSGMOG00000019798
periophthalmus_magnuspinnatus ENSPMGG00000004119
esox_lucius ENSELUG00000018954
pygocentrus_nattereri ENSPNAG00000006858
astyanax_mexicanus ENSAMXG00000013079
ictalurus_punctatus ENSIPUG00000001146
danio_rerio ENSDARG00000036414
paramormyrops_kingsleyae ENSPKIG00000007153
paramormyrops_kingsleyae ENSPKIG00000004063
gopherus_agassizii ENSGAGG00000007134
chelonoidis_abingdonii ENSCABG00000022614
