loxodonta_africana ENSLAFG00000020610
procavia_capensis ENSPCAG00000010022
dasypus_novemcinctus ENSDNOG00000041556
piliocolobus_tephrosceles ENSPTEG00000036057
colobus_angolensis_palliatus ENSCANG00000039656
rhinopithecus_bieti ENSRBIG00000035876
rhinopithecus_roxellana ENSRROG00000028709
cercocebus_atys ENSCATG00000040745
papio_anubis ENSPANG00000024827
macaca_fascicularis ENSMFAG00000045785
macaca_mulatta ENSMMUG00000010178
macaca_fascicularis ENSMFAG00000042962
macaca_nemestrina ENSMNEG00000044218
papio_anubis ENSPANG00000021055
theropithecus_gelada ENSTGEG00000006578
cercocebus_atys ENSCATG00000038794
mandrillus_leucophaeus ENSMLEG00000015030
chlorocebus_sabaeus ENSCSAG00000017097
papio_anubis ENSPANG00000032258
cercocebus_atys ENSCATG00000041592
pan_paniscus ENSPPAG00000037382
pan_troglodytes ENSPTRG00000034472
gorilla_gorilla ENSGGOG00000028118
homo_sapiens ENSG00000182768
pongo_abelii ENSPPYG00000006779
nomascus_leucogenys ENSNLEG00000012007
rhinopithecus_roxellana ENSRROG00000036330
macaca_fascicularis ENSMFAG00000045760
saimiri_boliviensis_boliviensis ENSSBOG00000029844
cebus_capucinus_imitator ENSCCAG00000030018
callithrix_jacchus ENSCJAG00000009520
carlito_syrichta ENSTSYG00000033740
propithecus_coquereli ENSPCOG00000018441
microcebus_murinus ENSMICG00000047039
prolemur_simus ENSPSMG00000011146
marmota_marmota_marmota ENSMMMG00000019658
marmota_marmota_marmota ENSMMMG00000019315
urocitellus_parryii ENSUPAG00010015547
spermophilus_dauricus ENSSDAG00000008316
spermophilus_dauricus ENSSDAG00000003123
ictidomys_tridecemlineatus ENSSTOG00000019593
octodon_degus ENSODEG00000015148
cavia_porcellus ENSCPOG00000039950
chinchilla_lanigera ENSCLAG00000011398
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017954
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009437
fukomys_damarensis ENSFDAG00000014359
castor_canadensis ENSCCNG00000015380
dipodomys_ordii ENSDORG00000023165
mus_spicilegus ENSMSIG00000017547
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031000
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000047084
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029898
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013120
rattus_norvegicus ENSRNOG00000013553
meriones_unguiculatus ENSMUGG00000010165
meriones_unguiculatus ENSMUGG00000010205
peromyscus_maniculatus_bairdii ENSPEMG00000011643
microtus_ochrogaster ENSMOCG00000001954
cricetulus_griseus_crigri_1.0 ENSCGRG00000000788
cricetulus_griseus_crigri-picr ENSCGRG00015002118
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010335
mesocricetus_auratus ENSMAUG00000015177
nannospalax_galili ENSNGAG00000018847
jaculus_jaculus ENSJJAG00000021806
oryctolagus_cuniculus ENSOCUG00000024766
ochotona_princeps ENSOPRG00000018421
ursus_maritimus ENSUMAG00000008064
ursus_americanus ENSUAMG00000019667
ailuropoda_melanoleuca ENSAMEG00000013597
mustela_putorius_furo ENSMPUG00000015718
neovison_vison ENSNVIG00000017123
canis_lupus_familiaris ENSCAFG00000012103
canis_lupus_dingo ENSCAFG00020016363
vulpes_vulpes ENSVVUG00000028146
vulpes_vulpes ENSVVUG00000006598
panthera_pardus ENSPPRG00000017958
panthera_tigris_altaica ENSPTIG00000000316
felis_catus ENSFCAG00000031552
equus_caballus ENSECAG00000012706
equus_asinus_asinus ENSEASG00005006500
myotis_lucifugus ENSMLUG00000022666
myotis_lucifugus ENSMLUG00000027351
pteropus_vampyrus ENSPVAG00000011813
bos_mutus ENSBMUG00000007214
bos_taurus ENSBTAG00000014505
bison_bison_bison ENSBBBG00000024280
capra_hircus ENSCHIG00000005996
ovis_aries ENSOARG00000012136
sus_scrofa ENSSSCG00000031810
vicugna_pacos ENSVPAG00000004257
sarcophilus_harrisii ENSSHAG00000010969
gopherus_agassizii ENSGAGG00000006708
chelonoidis_abingdonii ENSCABG00000010129
xenopus_tropicalis ENSXETG00000033474
latimeria_chalumnae ENSLACG00000016387
periophthalmus_magnuspinnatus ENSPMGG00000023817
cynoglossus_semilaevis ENSCSEG00000004125
poecilia_formosa ENSPFOG00000012892
poecilia_latipinna ENSPLAG00000003353
poecilia_mexicana ENSPMEG00000024319
poecilia_reticulata ENSPREG00000014662
xiphophorus_maculatus ENSXMAG00000029085
xiphophorus_couchianus ENSXCOG00000006221
gambusia_affinis ENSGAFG00000001314
fundulus_heteroclitus ENSFHEG00000005172
cyprinodon_variegatus ENSCVAG00000013397
tetraodon_nigroviridis ENSTNIG00000015136
takifugu_rubripes ENSTRUG00000003974
oryzias_latipes_asm223467v1 ENSORLG00000006055
oryzias_latipes_asm223469v1 ENSORLG00015003344
oryzias_latipes_asm223471v1 ENSORLG00020011450
oryzias_melastigma ENSOMEG00000020920
kryptolebias_marmoratus ENSKMAG00000017423
amphiprion_percula ENSAPEG00000020381
amphiprion_ocellaris ENSAOCG00000023590
acanthochromis_polyacanthus ENSAPOG00000002663
stegastes_partitus ENSSPAG00000004765
anabas_testudineus ENSATEG00000019119
mastacembelus_armatus ENSMAMG00000010578
scophthalmus_maximus ENSSMAG00000018890
gasterosteus_aculeatus ENSGACG00000007860
astatotilapia_calliptera ENSACLG00000001441
maylandia_zebra ENSMZEG00005006770
pundamilia_nyererei ENSPNYG00000005483
haplochromis_burtoni ENSHBUG00000022131
oreochromis_niloticus ENSONIG00000002521
neolamprologus_brichardi ENSNBRG00000008661
amphilophus_citrinellus ENSACIG00000004760
labrus_bergylta ENSLBEG00000019879
seriola_dumerili ENSSDUG00000008565
seriola_lalandi_dorsalis ENSSLDG00000002359
monopterus_albus ENSMALG00000019849
mola_mola ENSMMOG00000001473
hippocampus_comes ENSHCOG00000003730
gadus_morhua ENSGMOG00000001210
esox_lucius ENSELUG00000016326
pygocentrus_nattereri ENSPNAG00000007524
astyanax_mexicanus ENSAMXG00000002556
ictalurus_punctatus ENSIPUG00000004252
danio_rerio ENSDARG00000061314
scleropages_formosus ENSSFOG00015012830
paramormyrops_kingsleyae ENSPKIG00000014107
lepisosteus_oculatus ENSLOCG00000012302
saccharomyces_cerevisiae_strain_s288c YNL213C
