ciona_savignyi ENSCSAVG00000010791
ciona_intestinalis ENSCING00000019449
ciona_intestinalis ENSCING00000020793
scleropages_formosus ENSSFOG00015019654
scleropages_formosus ENSSFOG00015016741
paramormyrops_kingsleyae ENSPKIG00000010534
ornithorhynchus_anatinus ENSOANG00000031614
anolis_carolinensis ENSACAG00000028186
mola_mola ENSMMOG00000003945
gasterosteus_aculeatus ENSGACG00000016832
labrus_bergylta ENSLBEG00000003870
monopterus_albus ENSMALG00000001712
mastacembelus_armatus ENSMAMG00000009345
anabas_testudineus ENSATEG00000009582
scophthalmus_maximus ENSSMAG00000002032
cynoglossus_semilaevis ENSCSEG00000003900
seriola_lalandi_dorsalis ENSSLDG00000023550
seriola_dumerili ENSSDUG00000017786
amphiprion_ocellaris ENSAOCG00000011436
amphiprion_percula ENSAPEG00000001854
acanthochromis_polyacanthus ENSAPOG00000006597
stegastes_partitus ENSSPAG00000011686
cyprinodon_variegatus ENSCVAG00000016391
fundulus_heteroclitus ENSFHEG00000002208
poecilia_formosa ENSPFOG00000012123
poecilia_mexicana ENSPMEG00000020507
poecilia_latipinna ENSPLAG00000020364
poecilia_reticulata ENSPREG00000000079
xiphophorus_maculatus ENSXMAG00000008106
xiphophorus_couchianus ENSXCOG00000005544
gambusia_affinis ENSGAFG00000013598
kryptolebias_marmoratus ENSKMAG00000006682
oryzias_latipes_asm223471v1 ENSORLG00020013588
oryzias_latipes_asm223469v1 ENSORLG00015013171
oryzias_latipes_asm223467v1 ENSORLG00000008376
oryzias_melastigma ENSOMEG00000002093
maylandia_zebra ENSMZEG00005011131
pundamilia_nyererei ENSPNYG00000013938
haplochromis_burtoni ENSHBUG00000020255
astatotilapia_calliptera ENSACLG00000027441
neolamprologus_brichardi ENSNBRG00000007272
oreochromis_niloticus ENSONIG00000010208
amphilophus_citrinellus ENSACIG00000014656
takifugu_rubripes ENSTRUG00000007230
tetraodon_nigroviridis ENSTNIG00000007112
hippocampus_comes ENSHCOG00000000250
hippocampus_comes ENSHCOG00000007379
poecilia_latipinna ENSPLAG00000004464
poecilia_latipinna ENSPLAG00000010750
poecilia_mexicana ENSPMEG00000005718
poecilia_mexicana ENSPMEG00000005649
periophthalmus_magnuspinnatus ENSPMGG00000011639
gadus_morhua ENSGMOG00000000552
esox_lucius ENSELUG00000004310
astyanax_mexicanus ENSAMXG00000019508
pygocentrus_nattereri ENSPNAG00000018360
ictalurus_punctatus ENSIPUG00000003934
danio_rerio ENSDARG00000102787
lepisosteus_oculatus ENSLOCG00000013548
apteryx_owenii ENSAOWG00000007531
apteryx_haastii ENSAHAG00000015415
apteryx_rowi ENSARWG00000012488
dromaius_novaehollandiae ENSDNVG00000013142
nothoprocta_perdicaria ENSNPEG00000001746
cyanistes_caeruleus ENSCCEG00000023519
parus_major ENSPMJG00000016722
ficedula_albicollis ENSFALG00000009833
lonchura_striata_domestica ENSLSDG00000010579
taeniopygia_guttata ENSTGUG00000010507
serinus_canaria ENSSCAG00000015363
junco_hyemalis ENSJHYG00000018285
zonotrichia_albicollis ENSZALG00000007479
manacus_vitellinus ENSMVIG00005001777
lepidothrix_coronata ENSLCOG00000013571
melopsittacus_undulatus ENSMUNG00000016290
calidris_pugnax ENSCPUG00000007524
calidris_pygmaea ENSCPGG00000008938
anser_brachyrhynchus ENSABRG00000007852
anas_platyrhynchos_platyrhynchos ENSAPLG00000005276
gallus_gallus ENSGALG00000015667
gallus_gallus ENSGALG00000047142
coturnix_japonica ENSCJPG00005000765
meleagris_gallopavo ENSMGAG00000013014
numida_meleagris ENSNMEG00000020031
crocodylus_porosus ENSCPRG00005001785
chelonoidis_abingdonii ENSCABG00000002922
gopherus_agassizii ENSGAGG00000022846
chrysemys_picta_bellii ENSCPBG00000013846
pelodiscus_sinensis ENSPSIG00000014389
pogona_vitticeps ENSPVIG00000001300
anolis_carolinensis ENSACAG00000002137
salvator_merianae ENSSMRG00000018161
sphenodon_punctatus ENSSPUG00000014100
latimeria_chalumnae ENSLACG00000002700
notamacropus_eugenii ENSMEUG00000013645
phascolarctos_cinereus ENSPCIG00000028509
sarcophilus_harrisii ENSSHAG00000004929
monodelphis_domestica ENSMODG00000003925
oryctolagus_cuniculus ENSOCUG00000017730
ochotona_princeps ENSOPRG00000009134
tupaia_belangeri ENSTBEG00000014119
prolemur_simus ENSPSMG00000021759
propithecus_coquereli ENSPCOG00000008372
