phascolarctos_cinereus ENSPCIG00000012288
notamacropus_eugenii ENSMEUG00000006892
sarcophilus_harrisii ENSSHAG00000013252
monodelphis_domestica ENSMODG00000002876
cavia_porcellus ENSCPOG00000006420
cavia_aperea ENSCAPG00000016175
octodon_degus ENSODEG00000013733
chinchilla_lanigera ENSCLAG00000012679
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016975
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009439
fukomys_damarensis ENSFDAG00000020994
urocitellus_parryii ENSUPAG00010014800
marmota_marmota_marmota ENSMMMG00000014962
ictidomys_tridecemlineatus ENSSTOG00000014205
spermophilus_dauricus ENSSDAG00000010131
cricetulus_griseus_crigri_1.0 ENSCGRG00000006681
cricetulus_griseus_crigri-picr ENSCGRG00015005153
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006240
mesocricetus_auratus ENSMAUG00000000082
microtus_ochrogaster ENSMOCG00000003320
peromyscus_maniculatus_bairdii ENSPEMG00000015623
meriones_unguiculatus ENSMUGG00000026187
meriones_unguiculatus ENSMUGG00000026203
mus_spicilegus ENSMSIG00000024249
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032192
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031642
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031077
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021542
rattus_norvegicus ENSRNOG00000010358
nannospalax_galili ENSNGAG00000018102
jaculus_jaculus ENSJJAG00000021488
oryctolagus_cuniculus ENSOCUG00000003098
ochotona_princeps ENSOPRG00000003642
pan_troglodytes ENSPTRG00000016587
pan_paniscus ENSPPAG00000034156
homo_sapiens ENSG00000154447
gorilla_gorilla ENSGGOG00000000154
pongo_abelii ENSPPYG00000015189
nomascus_leucogenys ENSNLEG00000006600
macaca_fascicularis ENSMFAG00000026776
macaca_mulatta ENSMMUG00000012701
macaca_nemestrina ENSMNEG00000039365
cercocebus_atys ENSCATG00000044552
mandrillus_leucophaeus ENSMLEG00000039808
papio_anubis ENSPANG00000006245
theropithecus_gelada ENSTGEG00000021181
chlorocebus_sabaeus ENSCSAG00000003124
piliocolobus_tephrosceles ENSPTEG00000003430
colobus_angolensis_palliatus ENSCANG00000031313
rhinopithecus_roxellana ENSRROG00000016875
rhinopithecus_bieti ENSRBIG00000037903
cebus_capucinus_imitator ENSCCAG00000021595
saimiri_boliviensis_boliviensis ENSSBOG00000022175
callithrix_jacchus ENSCJAG00000004855
aotus_nancymaae ENSANAG00000028597
prolemur_simus ENSPSMG00000018755
microcebus_murinus ENSMICG00000017298
propithecus_coquereli ENSPCOG00000028382
tupaia_belangeri ENSTBEG00000008954
dipodomys_ordii ENSDORG00000004433
otolemur_garnettii ENSOGAG00000000422
ovis_aries ENSOARG00000009307
ovis_aries ENSOARG00000015541
capra_hircus ENSCHIG00000023360
bison_bison_bison ENSBBBG00000013248
bos_mutus ENSBMUG00000018556
bos_taurus ENSBTAG00000001508
tursiops_truncatus ENSTTRG00000006812
sus_scrofa ENSSSCG00000009716
carlito_syrichta ENSTSYG00000010376
ursus_maritimus ENSUMAG00000020329
ursus_americanus ENSUAMG00000019829
ailuropoda_melanoleuca ENSAMEG00000013355
neovison_vison ENSNVIG00000011258
mustela_putorius_furo ENSMPUG00000007630
canis_lupus_familiaris ENSCAFG00000007608
canis_lupus_dingo ENSCAFG00020003443
vulpes_vulpes ENSVVUG00000017114
panthera_pardus ENSPPRG00000014500
panthera_tigris_altaica ENSPTIG00000008382
felis_catus ENSFCAG00000005799
equus_caballus ENSECAG00000021240
equus_asinus_asinus ENSEASG00005021491
pteropus_vampyrus ENSPVAG00000016189
myotis_lucifugus ENSMLUG00000006412
erinaceus_europaeus ENSEEUG00000006961
sorex_araneus ENSSARG00000008110
loxodonta_africana ENSLAFG00000015901
procavia_capensis ENSPCAG00000009187
echinops_telfairi ENSETEG00000003324
choloepus_hoffmanni ENSCHOG00000002369
dasypus_novemcinctus ENSDNOG00000014962
ornithorhynchus_anatinus ENSOANG00000007444
apteryx_owenii ENSAOWG00000013420
apteryx_haastii ENSAHAG00000001326
apteryx_rowi ENSARWG00000017516
dromaius_novaehollandiae ENSDNVG00000006522
nothoprocta_perdicaria ENSNPEG00000002684
calidris_pygmaea ENSCPGG00000006951
calidris_pugnax ENSCPUG00000004962
melopsittacus_undulatus ENSMUNG00000015174
