castor_canadensis ENSCCNG00000027849
dipodomys_ordii ENSDORG00000029180
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000101026
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020778
mus_spicilegus ENSMSIG00000018973
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019880
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019886
rattus_norvegicus ENSRNOG00000051059
meriones_unguiculatus ENSMUGG00000009544
cricetulus_griseus_crigri_1.0 ENSCGRG00000000294
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013227
mesocricetus_auratus ENSMAUG00000000672
microtus_ochrogaster ENSMOCG00000013524
peromyscus_maniculatus_bairdii ENSPEMG00000010721
nannospalax_galili ENSNGAG00000018500
jaculus_jaculus ENSJJAG00000012443
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009640
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014329
fukomys_damarensis ENSFDAG00000006470
chinchilla_lanigera ENSCLAG00000015365
octodon_degus ENSODEG00000014283
cavia_porcellus ENSCPOG00000035905
urocitellus_parryii ENSUPAG00010006895
marmota_marmota_marmota ENSMMMG00000005852
tupaia_belangeri ENSTBEG00000016657
erinaceus_europaeus ENSEEUG00000000016
sarcophilus_harrisii ENSSHAG00000017896
