pteropus_vampyrus ENSPVAG00000000804
erinaceus_europaeus ENSEEUG00000000541
sorex_araneus ENSSARG00000012354
myotis_lucifugus ENSMLUG00000002376
ursus_americanus ENSUAMG00000014338
ursus_maritimus ENSUMAG00000019919
ailuropoda_melanoleuca ENSAMEG00000011559
mustela_putorius_furo ENSMPUG00000006411
neovison_vison ENSNVIG00000018365
canis_lupus_dingo ENSCAFG00020008168
canis_lupus_familiaris ENSCAFG00000017165
vulpes_vulpes ENSVVUG00000001879
panthera_pardus ENSPPRG00000000438
panthera_tigris_altaica ENSPTIG00000019025
felis_catus ENSFCAG00000001343
cavia_aperea ENSCAPG00000009389
cavia_porcellus ENSCPOG00000006036
chinchilla_lanigera ENSCLAG00000004787
octodon_degus ENSODEG00000011395
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007180
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009156
fukomys_damarensis ENSFDAG00000010730
ictidomys_tridecemlineatus ENSSTOG00000003639
urocitellus_parryii ENSUPAG00010001530
marmota_marmota_marmota ENSMMMG00000017115
marmota_marmota_marmota ENSMMMG00000020005
spermophilus_dauricus ENSSDAG00000023869
castor_canadensis ENSCCNG00000020380
dipodomys_ordii ENSDORG00000026581
mus_spicilegus ENSMSIG00000027047
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026156
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027952
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025213
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026657
rattus_norvegicus ENSRNOG00000020696
meriones_unguiculatus ENSMUGG00000014641
microtus_ochrogaster ENSMOCG00000019772
peromyscus_maniculatus_bairdii ENSPEMG00000011929
cricetulus_griseus_crigri_1.0 ENSCGRG00000004646
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011237
cricetulus_griseus_crigri-picr ENSCGRG00015004004
mesocricetus_auratus ENSMAUG00000008973
nannospalax_galili ENSNGAG00000009702
jaculus_jaculus ENSJJAG00000013837
oryctolagus_cuniculus ENSOCUG00000016158
ochotona_princeps ENSOPRG00000000329
pan_troglodytes ENSPTRG00000001393
pan_paniscus ENSPPAG00000041579
gorilla_gorilla ENSGGOG00000012840
homo_sapiens ENSG00000163344
pongo_abelii ENSPPYG00000000772
nomascus_leucogenys ENSNLEG00000011489
macaca_nemestrina ENSMNEG00000020431
macaca_fascicularis ENSMFAG00000032448
macaca_mulatta ENSMMUG00000042907
theropithecus_gelada ENSTGEG00000021660
papio_anubis ENSPANG00000007098
cercocebus_atys ENSCATG00000043628
chlorocebus_sabaeus ENSCSAG00000001966
mandrillus_leucophaeus ENSMLEG00000036395
piliocolobus_tephrosceles ENSPTEG00000033954
colobus_angolensis_palliatus ENSCANG00000042294
rhinopithecus_bieti ENSRBIG00000032191
rhinopithecus_roxellana ENSRROG00000036580
cebus_capucinus_imitator ENSCCAG00000026930
saimiri_boliviensis_boliviensis ENSSBOG00000029212
aotus_nancymaae ENSANAG00000026367
callithrix_jacchus ENSCJAG00000045283
carlito_syrichta ENSTSYG00000026728
microcebus_murinus ENSMICG00000042375
propithecus_coquereli ENSPCOG00000028344
prolemur_simus ENSPSMG00000022597
otolemur_garnettii ENSOGAG00000005601
tupaia_belangeri ENSTBEG00000010929
capra_hircus ENSCHIG00000024473
ovis_aries ENSOARG00000003056
bos_mutus ENSBMUG00000011053
bos_taurus ENSBTAG00000017819
bison_bison_bison ENSBBBG00000003100
tursiops_truncatus ENSTTRG00000016180
sus_scrofa ENSSSCG00000006535
equus_caballus ENSECAG00000016089
equus_asinus_asinus ENSEASG00005000275
procavia_capensis ENSPCAG00000012411
loxodonta_africana ENSLAFG00000009881
echinops_telfairi ENSETEG00000005219
choloepus_hoffmanni ENSCHOG00000000869
dasypus_novemcinctus ENSDNOG00000045405
phascolarctos_cinereus ENSPCIG00000021735
notamacropus_eugenii ENSMEUG00000009246
sarcophilus_harrisii ENSSHAG00000003073
monodelphis_domestica ENSMODG00000017150
dromaius_novaehollandiae ENSDNVG00000017276
apteryx_owenii ENSAOWG00000017836
nothoprocta_perdicaria ENSNPEG00000014119
anas_platyrhynchos_platyrhynchos ENSAPLG00000024488
anser_brachyrhynchus ENSABRG00000019507
gallus_gallus ENSGALG00000046656
calidris_pugnax ENSCPUG00000017964
numida_meleagris ENSNMEG00000000311
coturnix_japonica ENSCJPG00005014189
calidris_pygmaea ENSCPGG00000006448
melopsittacus_undulatus ENSMUNG00000001591
lepidothrix_coronata ENSLCOG00000007689
manacus_vitellinus ENSMVIG00005010635
lonchura_striata_domestica ENSLSDG00000000330
junco_hyemalis ENSJHYG00000001580
cyanistes_caeruleus ENSCCEG00000009064
crocodylus_porosus ENSCPRG00005013773
chelonoidis_abingdonii ENSCABG00000000174
gopherus_agassizii ENSGAGG00000009897
chrysemys_picta_bellii ENSCPBG00000025658
pogona_vitticeps ENSPVIG00000021698
notechis_scutatus ENSNSUG00000009588
salvator_merianae ENSSMRG00000006660
sphenodon_punctatus ENSSPUG00000002684
latimeria_chalumnae ENSLACG00000001815
cyprinodon_variegatus ENSCVAG00000002942
fundulus_heteroclitus ENSFHEG00000021086
poecilia_formosa ENSPFOG00000008505
poecilia_mexicana ENSPMEG00000013934
poecilia_latipinna ENSPLAG00000010980
poecilia_reticulata ENSPREG00000015937
xiphophorus_maculatus ENSXMAG00000027451
gambusia_affinis ENSGAFG00000012796
kryptolebias_marmoratus ENSKMAG00000017028
oryzias_latipes_asm223467v1 ENSORLG00000019325
oryzias_latipes_asm223471v1 ENSORLG00020008849
oryzias_latipes_asm223469v1 ENSORLG00015013482
oryzias_melastigma ENSOMEG00000022801
amphiprion_percula ENSAPEG00000012226
amphiprion_ocellaris ENSAOCG00000008999
acanthochromis_polyacanthus ENSAPOG00000014996
stegastes_partitus ENSSPAG00000020835
maylandia_zebra ENSMZEG00005019785
pundamilia_nyererei ENSPNYG00000014176
astatotilapia_calliptera ENSACLG00000016380
haplochromis_burtoni ENSHBUG00000010131
neolamprologus_brichardi ENSNBRG00000009043
oreochromis_niloticus ENSONIG00000001404
amphilophus_citrinellus ENSACIG00000019958
takifugu_rubripes ENSTRUG00000004162
takifugu_rubripes ENSTRUG00000000068
tetraodon_nigroviridis ENSTNIG00000006095
cynoglossus_semilaevis ENSCSEG00000020473
labrus_bergylta ENSLBEG00000020469
labrus_bergylta ENSLBEG00000010919
labrus_bergylta ENSLBEG00000015120
mola_mola ENSMMOG00000010924
gasterosteus_aculeatus ENSGACG00000003071
monopterus_albus ENSMALG00000015242
mastacembelus_armatus ENSMAMG00000013978
anabas_testudineus ENSATEG00000016119
anabas_testudineus ENSATEG00000016344
seriola_lalandi_dorsalis ENSSLDG00000007399
seriola_lalandi_dorsalis ENSSLDG00000009819
seriola_dumerili ENSSDUG00000014076
hippocampus_comes ENSHCOG00000011986
periophthalmus_magnuspinnatus ENSPMGG00000006701
gadus_morhua ENSGMOG00000015587
esox_lucius ENSELUG00000009112
pygocentrus_nattereri ENSPNAG00000001414
astyanax_mexicanus ENSAMXG00000030964
ictalurus_punctatus ENSIPUG00000003760
danio_rerio ENSDARG00000070798
paramormyrops_kingsleyae ENSPKIG00000015704
scleropages_formosus ENSSFOG00015021001
eptatretus_burgeri ENSEBUG00000016411
ciona_intestinalis ENSCING00000023295
drosophila_melanogaster FBgn0032811
caenorhabditis_elegans_strain_n2 WBGene00009335
