latimeria_chalumnae ENSLACG00000022080
anolis_carolinensis ENSACAG00000028234
tetraodon_nigroviridis ENSTNIG00000000069
takifugu_rubripes ENSTRUG00000018680
gasterosteus_aculeatus ENSGACG00000020944
amphiprion_ocellaris ENSAOCG00000000026
oryzias_latipes_asm223467v1 ENSORLG00000021772
neolamprologus_brichardi ENSNBRG00000000026
maylandia_zebra ENSMZEG00005000026
seriola_dumerili ENSSDUG00000000026
seriola_lalandi_dorsalis ENSSLDG00000000026
cyprinodon_variegatus ENSCVAG00000000026
fundulus_heteroclitus ENSFHEG00000000026
poecilia_reticulata ENSPREG00000000026
xiphophorus_maculatus ENSXMAG00000020805
esox_lucius ENSELUG00000000026
danio_rerio ENSDARG00000063914
monopterus_albus ENSMALG00000000026
kryptolebias_marmoratus ENSKMAG00000000026
hippocampus_comes ENSHCOG00000000026
pygocentrus_nattereri ENSPNAG00000000026
ictalurus_punctatus ENSIPUG00000000026
scleropages_formosus ENSSFOG00015000026
lepisosteus_oculatus ENSLOCG00000020990
petromyzon_marinus ENSPMAG00000013104
cynoglossus_semilaevis ENSCSEG00000000026
ficedula_albicollis ENSFALG00000016254
parus_major ENSPMJG00000000026
lonchura_striata_domestica ENSLSDG00000000026
taeniopygia_guttata ENSTGUG00000018756
coturnix_japonica ENSCJPG00005000026
gallus_gallus ENSGALG00000030436
meleagris_gallopavo ENSMGAG00000017480
numida_meleagris ENSNMEG00000000026
melopsittacus_undulatus ENSMUNG00000000026
crocodylus_porosus ENSCPRG00005000026
chrysemys_picta_bellii ENSCPBG00000000026
monodelphis_domestica ENSMODG00000021581
phascolarctos_cinereus ENSPCIG00000031178
sarcophilus_harrisii ENSSHAG00000020444
procavia_capensis ENSPCAG00000020700
loxodonta_africana ENSLAFG00000033293
cavia_porcellus ENSCPOG00000017422
chinchilla_lanigera ENSCLAG00000000025
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000025
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000025
fukomys_damarensis ENSFDAG00000000025
jaculus_jaculus ENSJJAG00000000025
ictidomys_tridecemlineatus ENSSTOG00000029718
oryctolagus_cuniculus ENSOCUG00000029105
ochotona_princeps ENSOPRG00000024313
propithecus_coquereli ENSPCOG00000000025
microcebus_murinus ENSMICG00000027348
carlito_syrichta ENSTSYG00000025381
pan_paniscus ENSPPAG00000000025
pan_troglodytes ENSPTRG00000042628
homo_sapiens ENSG00000198840
gorilla_gorilla ENSGGOG00000026757
pongo_abelii ENSPPYG00000020964
macaca_mulatta ENSMMUG00000028680
macaca_fascicularis ENSMFAG00000046422
mandrillus_leucophaeus ENSMLEG00000000025
chlorocebus_sabaeus ENSCSAG00000019631
chlorocebus_sabaeus ENSCSAG00000000025
rhinopithecus_bieti ENSRBIG00000000025
rhinopithecus_roxellana ENSRROG00000000025
saimiri_boliviensis_boliviensis ENSSBOG00000000025
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000025
cricetulus_griseus_crigri_1.0 ENSCGRG00000000025
mesocricetus_auratus ENSMAUG00000000025
microtus_ochrogaster ENSMOCG00000000025
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000064360
rattus_norvegicus ENSRNOG00000033615
meriones_unguiculatus ENSMUGG00000000026
tupaia_belangeri ENSTBEG00000021334
capra_hircus ENSCHIG00000000025
ovis_aries ENSOARG00000000025
bos_mutus ENSBMUG00000000026
bos_taurus ENSBTAG00000043568
bison_bison_bison ENSBBBG00000000026
sus_scrofa ENSSSCG00000018084
tursiops_truncatus ENSTTRG00000025399
neovison_vison ENSNVIG00000023418
erinaceus_europaeus ENSEEUG00000023941
equus_caballus ENSECAG00000027695
vicugna_pacos ENSVPAG00000018152
ursus_maritimus ENSUMAG00000000025
ailuropoda_melanoleuca ENSAMEG00000023445
canis_lupus_familiaris ENSCAFG00000022732
panthera_pardus ENSPPRG00000000025
felis_catus ENSFCAG00000032067
echinops_telfairi ENSETEG00000026978
dasypus_novemcinctus ENSDNOG00000047358
ornithorhynchus_anatinus ENSOANG00000019369
xenopus_tropicalis ENSXETG00000034380
drosophila_melanogaster FBgn0013681
