anser_brachyrhynchus ENSABRG00000016223
anas_platyrhynchos_platyrhynchos ENSAPLG00000008879
gallus_gallus ENSGALG00000039447
coturnix_japonica ENSCJPG00005004577
meleagris_gallopavo ENSMGAG00000003057
numida_meleagris ENSNMEG00000007094
junco_hyemalis ENSJHYG00000015383
zonotrichia_albicollis ENSZALG00000005199
serinus_canaria ENSSCAG00000007713
lonchura_striata_domestica ENSLSDG00000007364
taeniopygia_guttata ENSTGUG00000018328
ficedula_albicollis ENSFALG00000000349
parus_major ENSPMJG00000000306
cyanistes_caeruleus ENSCCEG00000021715
lepidothrix_coronata ENSLCOG00000011499
manacus_vitellinus ENSMVIG00005003606
melopsittacus_undulatus ENSMUNG00000001564
calidris_pygmaea ENSCPGG00000011460
calidris_pugnax ENSCPUG00000000399
dromaius_novaehollandiae ENSDNVG00000011587
nothoprocta_perdicaria ENSNPEG00000010013
apteryx_haastii ENSAHAG00000015085
apteryx_owenii ENSAOWG00000009649
apteryx_rowi ENSARWG00000011952
crocodylus_porosus ENSCPRG00005003211
gopherus_agassizii ENSGAGG00000022103
chelonoidis_abingdonii ENSCABG00000011620
chrysemys_picta_bellii ENSCPBG00000006488
pelodiscus_sinensis ENSPSIG00000002604
anolis_carolinensis ENSACAG00000029308
pogona_vitticeps ENSPVIG00000016527
notechis_scutatus ENSNSUG00000008382
salvator_merianae ENSSMRG00000004509
sphenodon_punctatus ENSSPUG00000013704
pteropus_vampyrus ENSPVAG00000011372
myotis_lucifugus ENSMLUG00000003098
equus_caballus ENSECAG00000014812
equus_asinus_asinus ENSEASG00005003713
bos_mutus ENSBMUG00000007436
bos_taurus ENSBTAG00000040460
bison_bison_bison ENSBBBG00000025161
capra_hircus ENSCHIG00000013100
ovis_aries ENSOARG00000015540
sus_scrofa ENSSSCG00000024067
vicugna_pacos ENSVPAG00000000993
ursus_americanus ENSUAMG00000012665
ursus_maritimus ENSUMAG00000018142
ailuropoda_melanoleuca ENSAMEG00000008337
neovison_vison ENSNVIG00000001671
mustela_putorius_furo ENSMPUG00000014621
canis_lupus_familiaris ENSCAFG00000015999
canis_lupus_dingo ENSCAFG00020018572
vulpes_vulpes ENSVVUG00000024308
panthera_tigris_altaica ENSPTIG00000008885
panthera_pardus ENSPPRG00000022378
felis_catus ENSFCAG00000002022
sorex_araneus ENSSARG00000002672
erinaceus_europaeus ENSEEUG00000001894
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017963
mus_spicilegus ENSMSIG00000025887
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000006777
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017119
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018248
rattus_norvegicus ENSRNOG00000011907
meriones_unguiculatus ENSMUGG00000022597
peromyscus_maniculatus_bairdii ENSPEMG00000010375
microtus_ochrogaster ENSMOCG00000014828
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000115
cricetulus_griseus_crigri_1.0 ENSCGRG00000002217
cricetulus_griseus_crigri-picr ENSCGRG00015004509
mesocricetus_auratus ENSMAUG00000015956
nannospalax_galili ENSNGAG00000003686
jaculus_jaculus ENSJJAG00000022215
chinchilla_lanigera ENSCLAG00000014628
octodon_degus ENSODEG00000017766
cavia_aperea ENSCAPG00000008163
cavia_porcellus ENSCPOG00000011030
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001595
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012804
fukomys_damarensis ENSFDAG00000015536
castor_canadensis ENSCCNG00000022899
dipodomys_ordii ENSDORG00000001625
ictidomys_tridecemlineatus ENSSTOG00000013795
urocitellus_parryii ENSUPAG00010008531
spermophilus_dauricus ENSSDAG00000007235
marmota_marmota_marmota ENSMMMG00000007227
oryctolagus_cuniculus ENSOCUG00000017694
ochotona_princeps ENSOPRG00000009842
tupaia_belangeri ENSTBEG00000010450
pan_troglodytes ENSPTRG00000009137
pan_paniscus ENSPPAG00000030794
homo_sapiens ENSG00000108244
gorilla_gorilla ENSGGOG00000025840
pongo_abelii ENSPPYG00000008447
nomascus_leucogenys ENSNLEG00000002316
mandrillus_leucophaeus ENSMLEG00000029121
cercocebus_atys ENSCATG00000040372
theropithecus_gelada ENSTGEG00000007318
papio_anubis ENSPANG00000021565
macaca_mulatta ENSMMUG00000001505
macaca_fascicularis ENSMFAG00000038526
macaca_nemestrina ENSMNEG00000042071
chlorocebus_sabaeus ENSCSAG00000002841
rhinopithecus_roxellana ENSRROG00000032975
rhinopithecus_bieti ENSRBIG00000029190
piliocolobus_tephrosceles ENSPTEG00000012142
colobus_angolensis_palliatus ENSCANG00000040020
saimiri_boliviensis_boliviensis ENSSBOG00000029946
cebus_capucinus_imitator ENSCCAG00000030267
callithrix_jacchus ENSCJAG00000013694
aotus_nancymaae ENSANAG00000033242
carlito_syrichta ENSTSYG00000006431
prolemur_simus ENSPSMG00000010479
propithecus_coquereli ENSPCOG00000015929
microcebus_murinus ENSMICG00000009894
otolemur_garnettii ENSOGAG00000003082
loxodonta_africana ENSLAFG00000006853
procavia_capensis ENSPCAG00000001223
echinops_telfairi ENSETEG00000014205
dasypus_novemcinctus ENSDNOG00000002451
phascolarctos_cinereus ENSPCIG00000025846
notamacropus_eugenii ENSMEUG00000015537
sarcophilus_harrisii ENSSHAG00000006321
monodelphis_domestica ENSMODG00000013577
ornithorhynchus_anatinus ENSOANG00000002901
