anser_brachyrhynchus ENSABRG00000019865
anas_platyrhynchos_platyrhynchos ENSAPLG00000019954
calidris_pygmaea ENSCPGG00000001976
equus_caballus ENSECAG00000038536
canis_lupus_familiaris ENSCAFG00000010700
bison_bison_bison ENSBBBG00000002380
bison_bison_bison ENSBBBG00000002382
ovis_aries ENSOARG00000017488
choloepus_hoffmanni ENSCHOG00000007162
rhinopithecus_roxellana ENSRROG00000032723
echinops_telfairi ENSETEG00000002870
notamacropus_eugenii ENSMEUG00000002218
ornithorhynchus_anatinus ENSOANG00000007416
labrus_bergylta ENSLBEG00000019415
labrus_bergylta ENSLBEG00000004694
seriola_lalandi_dorsalis ENSSLDG00000009043
paramormyrops_kingsleyae ENSPKIG00000005639
anas_platyrhynchos_platyrhynchos ENSAPLG00000023856
meleagris_gallopavo ENSMGAG00000009911
cyanistes_caeruleus ENSCCEG00000007644
serinus_canaria ENSSCAG00000008240
lepidothrix_coronata ENSLCOG00000011660
manacus_vitellinus ENSMVIG00005019046
parus_major ENSPMJG00000007688
junco_hyemalis ENSJHYG00000005079
zonotrichia_albicollis ENSZALG00000005981
lonchura_striata_domestica ENSLSDG00000009126
taeniopygia_guttata ENSTGUG00000005350
calidris_pugnax ENSCPUG00000000024
melopsittacus_undulatus ENSMUNG00000003100
serinus_canaria ENSSCAG00000002043
cyanistes_caeruleus ENSCCEG00000006019
ficedula_albicollis ENSFALG00000001395
gallus_gallus ENSGALG00000007555
coturnix_japonica ENSCJPG00005017497
numida_meleagris ENSNMEG00000003468
anas_platyrhynchos_platyrhynchos ENSAPLG00000023542
apteryx_owenii ENSAOWG00000000673
apteryx_haastii ENSAHAG00000004254
apteryx_rowi ENSARWG00000006547
dromaius_novaehollandiae ENSDNVG00000012923
nothoprocta_perdicaria ENSNPEG00000011798
crocodylus_porosus ENSCPRG00005009618
anolis_carolinensis ENSACAG00000016001
gopherus_agassizii ENSGAGG00000011474
chelonoidis_abingdonii ENSCABG00000006765
chrysemys_picta_bellii ENSCPBG00000011823
pelodiscus_sinensis ENSPSIG00000010300
sphenodon_punctatus ENSSPUG00000012410
phascolarctos_cinereus ENSPCIG00000009078
pogona_vitticeps ENSPVIG00000013009
notechis_scutatus ENSNSUG00000011011
salvator_merianae ENSSMRG00000004053
paramormyrops_kingsleyae ENSPKIG00000005626
scleropages_formosus ENSSFOG00015011800
scleropages_formosus ENSSFOG00015005911
pundamilia_nyererei ENSPNYG00000014226
maylandia_zebra ENSMZEG00005017230
haplochromis_burtoni ENSHBUG00000013349
neolamprologus_brichardi ENSNBRG00000000434
oreochromis_niloticus ENSONIG00000005425
amphilophus_citrinellus ENSACIG00000002470
labrus_bergylta ENSLBEG00000020370
periophthalmus_magnuspinnatus ENSPMGG00000007011
seriola_dumerili ENSSDUG00000012626
seriola_lalandi_dorsalis ENSSLDG00000013956
monopterus_albus ENSMALG00000012987
amphiprion_percula ENSAPEG00000002429
amphiprion_ocellaris ENSAOCG00000021460
stegastes_partitus ENSSPAG00000021914
gasterosteus_aculeatus ENSGACG00000014165
poecilia_formosa ENSPFOG00000008228
poecilia_latipinna ENSPLAG00000003371
poecilia_mexicana ENSPMEG00000023047
poecilia_reticulata ENSPREG00000001946
xiphophorus_couchianus ENSXCOG00000017732
xiphophorus_maculatus ENSXMAG00000001483
gambusia_affinis ENSGAFG00000003106
fundulus_heteroclitus ENSFHEG00000018019
cyprinodon_variegatus ENSCVAG00000002852
kryptolebias_marmoratus ENSKMAG00000012851
oryzias_latipes_asm223467v1 ENSORLG00000000317
oryzias_latipes_asm223471v1 ENSORLG00020003030
oryzias_latipes_asm223469v1 ENSORLG00015005410
mola_mola ENSMMOG00000015359
tetraodon_nigroviridis ENSTNIG00000014196
takifugu_rubripes ENSTRUG00000015754
takifugu_rubripes ENSTRUG00000021592
acanthochromis_polyacanthus ENSAPOG00000009851
oryzias_melastigma ENSOMEG00000012768
anabas_testudineus ENSATEG00000009890
mastacembelus_armatus ENSMAMG00000000428
cynoglossus_semilaevis ENSCSEG00000012564
scophthalmus_maximus ENSSMAG00000015189
gadus_morhua ENSGMOG00000015686
esox_lucius ENSELUG00000010020
astyanax_mexicanus ENSAMXG00000043726
pygocentrus_nattereri ENSPNAG00000006903
ictalurus_punctatus ENSIPUG00000014564
danio_rerio ENSDARG00000101637
esox_lucius ENSELUG00000021257
mola_mola ENSMMOG00000019091
