notamacropus_eugenii ENSMEUG00000003822
phascolarctos_cinereus ENSPCIG00000006112
monodelphis_domestica ENSMODG00000006450
sarcophilus_harrisii ENSSHAG00000008814
capra_hircus ENSCHIG00000021534
bos_taurus ENSBTAG00000014349
sus_scrofa ENSSSCG00000039551
tursiops_truncatus ENSTTRG00000011342
bison_bison_bison ENSBBBG00000016942
panthera_tigris_altaica ENSPTIG00000012363
equus_asinus_asinus ENSEASG00005021501
equus_caballus ENSECAG00000026845
ursus_americanus ENSUAMG00000019620
ailuropoda_melanoleuca ENSAMEG00000002798
canis_lupus_dingo ENSCAFG00020016851
canis_lupus_familiaris ENSCAFG00000019704
vulpes_vulpes ENSVVUG00000022653
mustela_putorius_furo ENSMPUG00000009831
neovison_vison ENSNVIG00000002192
felis_catus ENSFCAG00000043914
panthera_pardus ENSPPRG00000002203
pteropus_vampyrus ENSPVAG00000008405
myotis_lucifugus ENSMLUG00000017501
pongo_abelii ENSPPYG00000008246
gorilla_gorilla ENSGGOG00000024306
rhinopithecus_bieti ENSRBIG00000030502
pan_paniscus ENSPPAG00000024785
pan_troglodytes ENSPTRG00000010160
homo_sapiens ENSG00000070423
gorilla_gorilla ENSGGOG00000015912
nomascus_leucogenys ENSNLEG00000032316
pongo_abelii ENSPPYG00000009284
piliocolobus_tephrosceles ENSPTEG00000035179
macaca_fascicularis ENSMFAG00000001372
macaca_mulatta ENSMMUG00000008672
macaca_nemestrina ENSMNEG00000038805
papio_anubis ENSPANG00000010113
theropithecus_gelada ENSTGEG00000008774
mandrillus_leucophaeus ENSMLEG00000034637
cercocebus_atys ENSCATG00000044481
chlorocebus_sabaeus ENSCSAG00000018670
rhinopithecus_roxellana ENSRROG00000015585
colobus_angolensis_palliatus ENSCANG00000020179
cebus_capucinus_imitator ENSCCAG00000021666
saimiri_boliviensis_boliviensis ENSSBOG00000024451
callithrix_jacchus ENSCJAG00000012960
aotus_nancymaae ENSANAG00000036302
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035890
mus_spicilegus ENSMSIG00000001542
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016358
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015540
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030953
rattus_norvegicus ENSRNOG00000009028
meriones_unguiculatus ENSMUGG00000021385
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000613
cricetulus_griseus_crigri-picr ENSCGRG00015007210
cricetulus_griseus_crigri_1.0 ENSCGRG00000017957
mesocricetus_auratus ENSMAUG00000018886
microtus_ochrogaster ENSMOCG00000021023
peromyscus_maniculatus_bairdii ENSPEMG00000013948
nannospalax_galili ENSNGAG00000022221
jaculus_jaculus ENSJJAG00000023565
castor_canadensis ENSCCNG00000030672
propithecus_coquereli ENSPCOG00000000584
microcebus_murinus ENSMICG00000036305
otolemur_garnettii ENSOGAG00000025144
theropithecus_gelada ENSTGEG00000023689
piliocolobus_tephrosceles ENSPTEG00000039437
chlorocebus_sabaeus ENSCSAG00000012827
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013936
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018964
fukomys_damarensis ENSFDAG00000009875
chinchilla_lanigera ENSCLAG00000012475
octodon_degus ENSODEG00000012651
cavia_porcellus ENSCPOG00000023655
cavia_aperea ENSCAPG00000005280
dipodomys_ordii ENSDORG00000003853
mus_spicilegus ENSMSIG00000006412
urocitellus_parryii ENSUPAG00010014990
bos_mutus ENSBMUG00000011040
bison_bison_bison ENSBBBG00000005070
loxodonta_africana ENSLAFG00000028994
spermophilus_dauricus ENSSDAG00000004242
marmota_marmota_marmota ENSMMMG00000011383
ictidomys_tridecemlineatus ENSSTOG00000025681
ochotona_princeps ENSOPRG00000009338
prolemur_simus ENSPSMG00000022962
ursus_maritimus ENSUMAG00000005259
ovis_aries ENSOARG00000009053
procavia_capensis ENSPCAG00000010934
dasypus_novemcinctus ENSDNOG00000000449
ornithorhynchus_anatinus ENSOANG00000002706
gallus_gallus ENSGALG00000042948
coturnix_japonica ENSCJPG00005010341
anser_brachyrhynchus ENSABRG00000004878
calidris_pygmaea ENSCPGG00000012703
calidris_pugnax ENSCPUG00000007274
lonchura_striata_domestica ENSLSDG00000008662
taeniopygia_guttata ENSTGUG00000000628
junco_hyemalis ENSJHYG00000005807
lepidothrix_coronata ENSLCOG00000013292
cyanistes_caeruleus ENSCCEG00000018689
parus_major ENSPMJG00000011040
nothoprocta_perdicaria ENSNPEG00000001786
meleagris_gallopavo ENSMGAG00000003312
numida_meleagris ENSNMEG00000003055
anas_platyrhynchos_platyrhynchos ENSAPLG00000002542
apteryx_haastii ENSAHAG00000003089
apteryx_rowi ENSARWG00000010800
apteryx_owenii ENSAOWG00000013433
dromaius_novaehollandiae ENSDNVG00000012774
serinus_canaria ENSSCAG00000005824
manacus_vitellinus ENSMVIG00005015523
ficedula_albicollis ENSFALG00000013913
zonotrichia_albicollis ENSZALG00000017028
crocodylus_porosus ENSCPRG00005015021
gopherus_agassizii ENSGAGG00000005505
chelonoidis_abingdonii ENSCABG00000003359
chrysemys_picta_bellii ENSCPBG00000009850
pelodiscus_sinensis ENSPSIG00000013319
pogona_vitticeps ENSPVIG00000017982
anolis_carolinensis ENSACAG00000003615
notechis_scutatus ENSNSUG00000016924
salvator_merianae ENSSMRG00000013200
sphenodon_punctatus ENSSPUG00000009136
latimeria_chalumnae ENSLACG00000009793
sarcophilus_harrisii ENSSHAG00000008852
melopsittacus_undulatus ENSMUNG00000001865
xenopus_tropicalis ENSXETG00000006543
xiphophorus_couchianus ENSXCOG00000008236
xiphophorus_maculatus ENSXMAG00000019329
gambusia_affinis ENSGAFG00000008530
poecilia_formosa ENSPFOG00000015821
poecilia_latipinna ENSPLAG00000010930
poecilia_mexicana ENSPMEG00000002209
poecilia_reticulata ENSPREG00000017938
fundulus_heteroclitus ENSFHEG00000002544
cyprinodon_variegatus ENSCVAG00000004709
neolamprologus_brichardi ENSNBRG00000019784
anabas_testudineus ENSATEG00000015159
takifugu_rubripes ENSTRUG00000009560
tetraodon_nigroviridis ENSTNIG00000015313
cynoglossus_semilaevis ENSCSEG00000014439
scophthalmus_maximus ENSSMAG00000002519
gasterosteus_aculeatus ENSGACG00000015225
monopterus_albus ENSMALG00000020238
oryzias_latipes_asm223467v1 ENSORLG00000015395
oryzias_latipes_asm223469v1 ENSORLG00015016849
oryzias_latipes_asm223471v1 ENSORLG00020017120
oryzias_melastigma ENSOMEG00000021160
kryptolebias_marmoratus ENSKMAG00000006112
maylandia_zebra ENSMZEG00005025594
