labrus_bergylta ENSLBEG00000005529
ornithorhynchus_anatinus ENSOANG00000028656
calidris_pugnax ENSCPUG00000011069
calidris_pygmaea ENSCPGG00000001428
melopsittacus_undulatus ENSMUNG00000005540
parus_major ENSPMJG00000003015
cyanistes_caeruleus ENSCCEG00000019488
ficedula_albicollis ENSFALG00000000196
zonotrichia_albicollis ENSZALG00000000888
junco_hyemalis ENSJHYG00000012729
serinus_canaria ENSSCAG00000004167
lonchura_striata_domestica ENSLSDG00000017717
taeniopygia_guttata ENSTGUG00000008933
manacus_vitellinus ENSMVIG00005003289
manacus_vitellinus ENSMVIG00005009219
anser_brachyrhynchus ENSABRG00000001406
anas_platyrhynchos_platyrhynchos ENSAPLG00000008932
gallus_gallus ENSGALG00000004444
coturnix_japonica ENSCJPG00005014383
meleagris_gallopavo ENSMGAG00000005307
numida_meleagris ENSNMEG00000018437
apteryx_haastii ENSAHAG00000006060
apteryx_rowi ENSARWG00000015028
apteryx_owenii ENSAOWG00000015751
dromaius_novaehollandiae ENSDNVG00000017151
nothoprocta_perdicaria ENSNPEG00000012716
crocodylus_porosus ENSCPRG00005004067
gopherus_agassizii ENSGAGG00000008535
chelonoidis_abingdonii ENSCABG00000002092
chrysemys_picta_bellii ENSCPBG00000016103
pelodiscus_sinensis ENSPSIG00000014494
anolis_carolinensis ENSACAG00000013221
pogona_vitticeps ENSPVIG00000009029
notechis_scutatus ENSNSUG00000012709
salvator_merianae ENSSMRG00000017212
sphenodon_punctatus ENSSPUG00000004050
phascolarctos_cinereus ENSPCIG00000015536
notamacropus_eugenii ENSMEUG00000014246
sarcophilus_harrisii ENSSHAG00000018876
monodelphis_domestica ENSMODG00000012749
ochotona_princeps ENSOPRG00000001950
carlito_syrichta ENSTSYG00000030188
pteropus_vampyrus ENSPVAG00000010359
dasypus_novemcinctus ENSDNOG00000030652
ursus_maritimus ENSUMAG00000007514
ursus_americanus ENSUAMG00000010558
ailuropoda_melanoleuca ENSAMEG00000018332
neovison_vison ENSNVIG00000019246
mustela_putorius_furo ENSMPUG00000002614
canis_lupus_familiaris ENSCAFG00000003704
canis_lupus_dingo ENSCAFG00020010855
vulpes_vulpes ENSVVUG00000002179
panthera_pardus ENSPPRG00000005919
panthera_tigris_altaica ENSPTIG00000015014
felis_catus ENSFCAG00000011798
equus_caballus ENSECAG00000000281
equus_caballus ENSECAG00000035500
equus_asinus_asinus ENSEASG00005022811
vicugna_pacos ENSVPAG00000004250
sus_scrofa ENSSSCG00000002849
bos_taurus ENSBTAG00000033441
bos_mutus ENSBMUG00000011360
