pan_paniscus ENSPPAG00000041546
pan_troglodytes ENSPTRG00000015014
gorilla_gorilla ENSGGOG00000005722
homo_sapiens ENSG00000055957
nomascus_leucogenys ENSNLEG00000007188
pongo_abelii ENSPPYG00000013796
colobus_angolensis_palliatus ENSCANG00000033648
piliocolobus_tephrosceles ENSPTEG00000037042
rhinopithecus_bieti ENSRBIG00000040179
rhinopithecus_roxellana ENSRROG00000030548
mandrillus_leucophaeus ENSMLEG00000044139
cercocebus_atys ENSCATG00000035267
papio_anubis ENSPANG00000019188
theropithecus_gelada ENSTGEG00000029085
macaca_mulatta ENSMMUG00000014520
macaca_fascicularis ENSMFAG00000038345
macaca_nemestrina ENSMNEG00000026201
chlorocebus_sabaeus ENSCSAG00000013253
cebus_capucinus_imitator ENSCCAG00000035426
callithrix_jacchus ENSCJAG00000048486
saimiri_boliviensis_boliviensis ENSSBOG00000014653
aotus_nancymaae ENSANAG00000036541
carlito_syrichta ENSTSYG00000003497
prolemur_simus ENSPSMG00000005089
propithecus_coquereli ENSPCOG00000026867
microcebus_murinus ENSMICG00000013651
otolemur_garnettii ENSOGAG00000004111
tupaia_belangeri ENSTBEG00000017762
cavia_porcellus ENSCPOG00000000285
cavia_aperea ENSCAPG00000000933
octodon_degus ENSODEG00000007678
chinchilla_lanigera ENSCLAG00000007267
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016231
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019403
fukomys_damarensis ENSFDAG00000009825
urocitellus_parryii ENSUPAG00010007256
ictidomys_tridecemlineatus ENSSTOG00000000370
spermophilus_dauricus ENSSDAG00000017658
marmota_marmota_marmota ENSMMMG00000011795
castor_canadensis ENSCCNG00000030785
dipodomys_ordii ENSDORG00000009140
mus_spicilegus ENSMSIG00000029071
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000006529
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019944
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019059
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030076
rattus_norvegicus ENSRNOG00000033386
meriones_unguiculatus ENSMUGG00000026873
peromyscus_maniculatus_bairdii ENSPEMG00000007666
microtus_ochrogaster ENSMOCG00000004041
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012316
cricetulus_griseus_crigri_1.0 ENSCGRG00000015549
cricetulus_griseus_crigri-picr ENSCGRG00015023454
nannospalax_galili ENSNGAG00000012435
jaculus_jaculus ENSJJAG00000018511
oryctolagus_cuniculus ENSOCUG00000011067
ochotona_princeps ENSOPRG00000016469
pteropus_vampyrus ENSPVAG00000012592
myotis_lucifugus ENSMLUG00000009112
equus_asinus_asinus ENSEASG00005014683
equus_asinus_asinus ENSEASG00005014684
equus_caballus ENSECAG00000024792
sorex_araneus ENSSARG00000012365
erinaceus_europaeus ENSEEUG00000002478
bos_mutus ENSBMUG00000000781
bos_taurus ENSBTAG00000007843
bison_bison_bison ENSBBBG00000016640
ovis_aries ENSOARG00000001533
capra_hircus ENSCHIG00000022850
tursiops_truncatus ENSTTRG00000002247
sus_scrofa ENSSSCG00000011450
canis_lupus_dingo ENSCAFG00020002663
canis_lupus_dingo ENSCAFG00020002670
vulpes_vulpes ENSVVUG00000024364
ursus_americanus ENSUAMG00000012470
panthera_pardus ENSPPRG00000008937
panthera_tigris_altaica ENSPTIG00000021986
felis_catus ENSFCAG00000015722
ursus_maritimus ENSUMAG00000020959
ursus_americanus ENSUAMG00000012475
ailuropoda_melanoleuca ENSAMEG00000008282
canis_lupus_dingo ENSCAFG00020004449
vulpes_vulpes ENSVVUG00000023897
canis_lupus_familiaris ENSCAFG00000008867
neovison_vison ENSNVIG00000023034
mustela_putorius_furo ENSMPUG00000016782
loxodonta_africana ENSLAFG00000016085
procavia_capensis ENSPCAG00000002245
echinops_telfairi ENSETEG00000000399
choloepus_hoffmanni ENSCHOG00000011288
