phascolarctos_cinereus ENSPCIG00000022005
notamacropus_eugenii ENSMEUG00000016490
sarcophilus_harrisii ENSSHAG00000012006
monodelphis_domestica ENSMODG00000008716
loxodonta_africana ENSLAFG00000017586
procavia_capensis ENSPCAG00000005315
echinops_telfairi ENSETEG00000009411
dasypus_novemcinctus ENSDNOG00000019208
choloepus_hoffmanni ENSCHOG00000003101
ursus_maritimus ENSUMAG00000016153
ursus_americanus ENSUAMG00000002922
ailuropoda_melanoleuca ENSAMEG00000002221
canis_lupus_dingo ENSCAFG00020007593
canis_lupus_familiaris ENSCAFG00000002229
vulpes_vulpes ENSVVUG00000005773
mustela_putorius_furo ENSMPUG00000004383
neovison_vison ENSNVIG00000014773
panthera_tigris_altaica ENSPTIG00000014315
panthera_pardus ENSPPRG00000007717
felis_catus ENSFCAG00000009022
equus_caballus ENSECAG00000012044
equus_asinus_asinus ENSEASG00005013907
bos_mutus ENSBMUG00000010575
bos_taurus ENSBTAG00000005803
bison_bison_bison ENSBBBG00000011844
capra_hircus ENSCHIG00000026613
ovis_aries ENSOARG00000007981
tursiops_truncatus ENSTTRG00000003619
sus_scrofa ENSSSCG00000021704
vicugna_pacos ENSVPAG00000004540
pteropus_vampyrus ENSPVAG00000015134
myotis_lucifugus ENSMLUG00000016638
erinaceus_europaeus ENSEEUG00000014463
sorex_araneus ENSSARG00000004562
pan_paniscus ENSPPAG00000036709
pan_troglodytes ENSPTRG00000021130
homo_sapiens ENSG00000158079
gorilla_gorilla ENSGGOG00000024707
gorilla_gorilla ENSGGOG00000027871
nomascus_leucogenys ENSNLEG00000016629
pongo_abelii ENSPPYG00000019395
papio_anubis ENSPANG00000024691
theropithecus_gelada ENSTGEG00000003393
macaca_fascicularis ENSMFAG00000001618
macaca_nemestrina ENSMNEG00000023783
cercocebus_atys ENSCATG00000026513
mandrillus_leucophaeus ENSMLEG00000040640
macaca_mulatta ENSMMUG00000002517
chlorocebus_sabaeus ENSCSAG00000007033
colobus_angolensis_palliatus ENSCANG00000029894
piliocolobus_tephrosceles ENSPTEG00000038563
rhinopithecus_bieti ENSRBIG00000016174
rhinopithecus_roxellana ENSRROG00000042353
cebus_capucinus_imitator ENSCCAG00000032858
saimiri_boliviensis_boliviensis ENSSBOG00000004417
callithrix_jacchus ENSCJAG00000017408
aotus_nancymaae ENSANAG00000022660
carlito_syrichta ENSTSYG00000012806
propithecus_coquereli ENSPCOG00000015904
microcebus_murinus ENSMICG00000006876
prolemur_simus ENSPSMG00000006566
otolemur_garnettii ENSOGAG00000006733
tupaia_belangeri ENSTBEG00000007510
castor_canadensis ENSCCNG00000000174
dipodomys_ordii ENSDORG00000001294
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019373
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038042
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018493
mus_spicilegus ENSMSIG00000028769
