latimeria_chalumnae ENSLACG00000011860
xenopus_tropicalis ENSXETG00000008017
pundamilia_nyererei ENSPNYG00000019473
oreochromis_niloticus ENSONIG00000014376
amphilophus_citrinellus ENSACIG00000018425
acanthochromis_polyacanthus ENSAPOG00000002460
xiphophorus_couchianus ENSXCOG00000013541
poecilia_formosa ENSPFOG00000021809
cyprinodon_variegatus ENSCVAG00000022072
oryzias_latipes_asm223469v1 ENSORLG00015014470
tetraodon_nigroviridis ENSTNIG00000014815
mastacembelus_armatus ENSMAMG00000014362
anabas_testudineus ENSATEG00000024990
scophthalmus_maximus ENSSMAG00000013836
astatotilapia_calliptera ENSACLG00000017814
maylandia_zebra ENSMZEG00005013595
cynoglossus_semilaevis ENSCSEG00000010258
monopterus_albus ENSMALG00000008921
gadus_morhua ENSGMOG00000019732
esox_lucius ENSELUG00000000292
astyanax_mexicanus ENSAMXG00000007519
pygocentrus_nattereri ENSPNAG00000005642
danio_rerio ENSDARG00000068589
scleropages_formosus ENSSFOG00015022750
scleropages_formosus ENSSFOG00015022756
paramormyrops_kingsleyae ENSPKIG00000009921
scleropages_formosus ENSSFOG00015010157
paramormyrops_kingsleyae ENSPKIG00000006309
lepisosteus_oculatus ENSLOCG00000011622
eptatretus_burgeri ENSEBUG00000000421
