notamacropus_eugenii ENSMEUG00000013318
phascolarctos_cinereus ENSPCIG00000016736
monodelphis_domestica ENSMODG00000008666
sarcophilus_harrisii ENSSHAG00000003069
capra_hircus ENSCHIG00000024587
ovis_aries ENSOARG00000018477
bos_taurus ENSBTAG00000012461
bos_mutus ENSBMUG00000024489
bison_bison_bison ENSBBBG00000022086
tursiops_truncatus ENSTTRG00000015756
sus_scrofa ENSSSCG00000025410
equus_asinus_asinus ENSEASG00005013140
equus_caballus ENSECAG00000009338
ursus_americanus ENSUAMG00000025846
ursus_maritimus ENSUMAG00000000886
ailuropoda_melanoleuca ENSAMEG00000008047
neovison_vison ENSNVIG00000023425
mustela_putorius_furo ENSMPUG00000008594
canis_lupus_familiaris ENSCAFG00000011100
canis_lupus_dingo ENSCAFG00020002650
vulpes_vulpes ENSVVUG00000020255
panthera_pardus ENSPPRG00000004527
panthera_tigris_altaica ENSPTIG00000004760
felis_catus ENSFCAG00000030175
myotis_lucifugus ENSMLUG00000015800
pteropus_vampyrus ENSPVAG00000002104
erinaceus_europaeus ENSEEUG00000011628
cavia_porcellus ENSCPOG00000025072
cavia_aperea ENSCAPG00000009958
chinchilla_lanigera ENSCLAG00000002074
octodon_degus ENSODEG00000007095
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010498
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010328
fukomys_damarensis ENSFDAG00000006093
jaculus_jaculus ENSJJAG00000015051
urocitellus_parryii ENSUPAG00010012019
spermophilus_dauricus ENSSDAG00000010797
ictidomys_tridecemlineatus ENSSTOG00000005984
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000006179
mus_spicilegus ENSMSIG00000001430
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019151
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018296
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019349
rattus_norvegicus ENSRNOG00000057865
meriones_unguiculatus ENSMUGG00000011672
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007451
cricetulus_griseus_crigri_1.0 ENSCGRG00000015120
cricetulus_griseus_crigri-picr ENSCGRG00015007798
mesocricetus_auratus ENSMAUG00000018390
microtus_ochrogaster ENSMOCG00000009925
peromyscus_maniculatus_bairdii ENSPEMG00000022140
nannospalax_galili ENSNGAG00000017902
dipodomys_ordii ENSDORG00000010257
tupaia_belangeri ENSTBEG00000012701
pan_paniscus ENSPPAG00000029526
pan_troglodytes ENSPTRG00000017843
homo_sapiens ENSG00000112812
gorilla_gorilla ENSGGOG00000009710
pongo_abelii ENSPPYG00000016341
nomascus_leucogenys ENSNLEG00000004421
colobus_angolensis_palliatus ENSCANG00000028121
piliocolobus_tephrosceles ENSPTEG00000037232
rhinopithecus_roxellana ENSRROG00000043815
rhinopithecus_bieti ENSRBIG00000035701
macaca_fascicularis ENSMFAG00000004036
macaca_mulatta ENSMMUG00000017009
macaca_nemestrina ENSMNEG00000029885
papio_anubis ENSPANG00000018081
cercocebus_atys ENSCATG00000035463
mandrillus_leucophaeus ENSMLEG00000034860
theropithecus_gelada ENSTGEG00000002725
chlorocebus_sabaeus ENSCSAG00000007950
cebus_capucinus_imitator ENSCCAG00000025208
saimiri_boliviensis_boliviensis ENSSBOG00000023605
callithrix_jacchus ENSCJAG00000011186
aotus_nancymaae ENSANAG00000029007
carlito_syrichta ENSTSYG00000013254
propithecus_coquereli ENSPCOG00000027496
prolemur_simus ENSPSMG00000015317
microcebus_murinus ENSMICG00000001179
otolemur_garnettii ENSOGAG00000029645
procavia_capensis ENSPCAG00000014087
echinops_telfairi ENSETEG00000002125
loxodonta_africana ENSLAFG00000027899
sorex_araneus ENSSARG00000001072
oryctolagus_cuniculus ENSOCUG00000002516
ochotona_princeps ENSOPRG00000003589
choloepus_hoffmanni ENSCHOG00000009055
capra_hircus ENSCHIG00000019177
canis_lupus_dingo ENSCAFG00020002645
marmota_marmota_marmota ENSMMMG00000002473
marmota_marmota_marmota ENSMMMG00000002485
spermophilus_dauricus ENSSDAG00000010809
sphenodon_punctatus ENSSPUG00000014530
oryzias_latipes_asm223467v1 ENSORLG00000008506
oryzias_latipes_asm223469v1 ENSORLG00015001404
oryzias_latipes_asm223471v1 ENSORLG00020020080
oryzias_melastigma ENSOMEG00000018030
neolamprologus_brichardi ENSNBRG00000011877
mola_mola ENSMMOG00000006470
fundulus_heteroclitus ENSFHEG00000013250
fundulus_heteroclitus ENSFHEG00000013233
cyprinodon_variegatus ENSCVAG00000010955
gambusia_affinis ENSGAFG00000013192
xiphophorus_maculatus ENSXMAG00000002537
xiphophorus_couchianus ENSXCOG00000004458
poecilia_reticulata ENSPREG00000008927
poecilia_formosa ENSPFOG00000003563
poecilia_mexicana ENSPMEG00000009315
poecilia_mexicana ENSPMEG00000009338
