pan_paniscus ENSPPAG00000018695
pan_troglodytes ENSPTRG00000011560
homo_sapiens ENSG00000251369
gorilla_gorilla ENSGGOG00000014068
pongo_abelii ENSPPYG00000010472
nomascus_leucogenys ENSNLEG00000010977
rhinopithecus_bieti ENSRBIG00000017275
rhinopithecus_roxellana ENSRROG00000040063
piliocolobus_tephrosceles ENSPTEG00000003084
colobus_angolensis_palliatus ENSCANG00000033735
chlorocebus_sabaeus ENSCSAG00000001629
theropithecus_gelada ENSTGEG00000016841
cercocebus_atys ENSCATG00000020915
mandrillus_leucophaeus ENSMLEG00000034688
papio_anubis ENSPANG00000030602
macaca_fascicularis ENSMFAG00000036005
macaca_nemestrina ENSMNEG00000041366
macaca_mulatta ENSMMUG00000006122
cebus_capucinus_imitator ENSCCAG00000026475
saimiri_boliviensis_boliviensis ENSSBOG00000030555
callithrix_jacchus ENSCJAG00000000044
aotus_nancymaae ENSANAG00000026222
carlito_syrichta ENSTSYG00000004591
propithecus_coquereli ENSPCOG00000018751
microcebus_murinus ENSMICG00000007561
prolemur_simus ENSPSMG00000017582
tupaia_belangeri ENSTBEG00000004597
cavia_porcellus ENSCPOG00000032567
chinchilla_lanigera ENSCLAG00000000250
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014954
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018048
castor_canadensis ENSCCNG00000011499
canis_lupus_dingo ENSCAFG00020015010
canis_lupus_familiaris ENSCAFG00000002421
vulpes_vulpes ENSVVUG00000027968
neovison_vison ENSNVIG00000013254
mustela_putorius_furo ENSMPUG00000006298
ursus_americanus ENSUAMG00000002271
ursus_maritimus ENSUMAG00000004107
vicugna_pacos ENSVPAG00000010269
capra_hircus ENSCHIG00000013449
bos_mutus ENSBMUG00000021676
bos_taurus ENSBTAG00000054538
bison_bison_bison ENSBBBG00000007783
equus_caballus ENSECAG00000028037
equus_asinus_asinus ENSEASG00005020383
equus_caballus ENSECAG00000033484
pteropus_vampyrus ENSPVAG00000000908
bos_mutus ENSBMUG00000021727
bos_taurus ENSBTAG00000009460
bison_bison_bison ENSBBBG00000025228
ovis_aries ENSOARG00000003673
tursiops_truncatus ENSTTRG00000000293
sus_scrofa ENSSSCG00000035387
panthera_tigris_altaica ENSPTIG00000018007
panthera_pardus ENSPPRG00000013475
felis_catus ENSFCAG00000034766
marmota_marmota_marmota ENSMMMG00000000020
procavia_capensis ENSPCAG00000011505
piliocolobus_tephrosceles ENSPTEG00000001824
prolemur_simus ENSPSMG00000017503
echinops_telfairi ENSETEG00000016398
dasypus_novemcinctus ENSDNOG00000033330
