phascolarctos_cinereus ENSPCIG00000018385
monodelphis_domestica ENSMODG00000013654
sarcophilus_harrisii ENSSHAG00000011892
mus_spicilegus ENSMSIG00000012082
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028847
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029699
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027847
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024428
rattus_norvegicus ENSRNOG00000001435
meriones_unguiculatus ENSMUGG00000001674
peromyscus_maniculatus_bairdii ENSPEMG00000017631
microtus_ochrogaster ENSMOCG00000016588
cricetulus_griseus_crigri_1.0 ENSCGRG00000013457
cricetulus_griseus_crigri_1.0 ENSCGRG00000008055
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013975
cricetulus_griseus_crigri-picr ENSCGRG00015005575
mesocricetus_auratus ENSMAUG00000020913
nannospalax_galili ENSNGAG00000024341
jaculus_jaculus ENSJJAG00000013755
oryctolagus_cuniculus ENSOCUG00000016629
homo_sapiens ENSG00000146700
gorilla_gorilla ENSGGOG00000005447
pan_troglodytes ENSPTRG00000019322
pan_troglodytes ENSPTRG00000046806
pan_paniscus ENSPPAG00000007420
pongo_abelii ENSPPYG00000017467
nomascus_leucogenys ENSNLEG00000008416
papio_anubis ENSPANG00000010486
theropithecus_gelada ENSTGEG00000005715
cercocebus_atys ENSCATG00000039464
macaca_fascicularis ENSMFAG00000031343
macaca_nemestrina ENSMNEG00000032353
chlorocebus_sabaeus ENSCSAG00000018128
piliocolobus_tephrosceles ENSPTEG00000019556
colobus_angolensis_palliatus ENSCANG00000041478
rhinopithecus_bieti ENSRBIG00000039594
rhinopithecus_roxellana ENSRROG00000040414
callithrix_jacchus ENSCJAG00000016269
saimiri_boliviensis_boliviensis ENSSBOG00000001146
cebus_capucinus_imitator ENSCCAG00000033834
aotus_nancymaae ENSANAG00000021155
dipodomys_ordii ENSDORG00000004820
ictidomys_tridecemlineatus ENSSTOG00000014048
spermophilus_dauricus ENSSDAG00000010113
urocitellus_parryii ENSUPAG00010015381
marmota_marmota_marmota ENSMMMG00000010987
castor_canadensis ENSCCNG00000017358
cavia_porcellus ENSCPOG00000023791
cavia_aperea ENSCAPG00000014700
octodon_degus ENSODEG00000015613
chinchilla_lanigera ENSCLAG00000004521
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016079
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010792
fukomys_damarensis ENSFDAG00000019828
tupaia_belangeri ENSTBEG00000011759
propithecus_coquereli ENSPCOG00000007955
microcebus_murinus ENSMICG00000044731
prolemur_simus ENSPSMG00000011365
otolemur_garnettii ENSOGAG00000007534
equus_caballus ENSECAG00000020258
equus_asinus_asinus ENSEASG00005016848
pteropus_vampyrus ENSPVAG00000003405
ursus_americanus ENSUAMG00000011331
neovison_vison ENSNVIG00000003523
canis_lupus_familiaris ENSCAFG00000013639
canis_lupus_dingo ENSCAFG00020013090
vulpes_vulpes ENSVVUG00000023760
panthera_pardus ENSPPRG00000006956
felis_catus ENSFCAG00000018493
bos_mutus ENSBMUG00000007600
bos_taurus ENSBTAG00000003020
bison_bison_bison ENSBBBG00000007590
capra_hircus ENSCHIG00000026419
ovis_aries ENSOARG00000013833
tursiops_truncatus ENSTTRG00000014839
sus_scrofa ENSSSCG00000036391
vicugna_pacos ENSVPAG00000007419
myotis_lucifugus ENSMLUG00000006297
sorex_araneus ENSSARG00000001860
erinaceus_europaeus ENSEEUG00000012848
loxodonta_africana ENSLAFG00000012462
procavia_capensis ENSPCAG00000013444
dasypus_novemcinctus ENSDNOG00000013157
carlito_syrichta ENSTSYG00000004541
ochotona_princeps ENSOPRG00000003158
mustela_putorius_furo ENSMPUG00000015975
panthera_tigris_altaica ENSPTIG00000008197
echinops_telfairi ENSETEG00000016835
nannospalax_galili ENSNGAG00000023575
dipodomys_ordii ENSDORG00000023825
mesocricetus_auratus ENSMAUG00000004811
microtus_ochrogaster ENSMOCG00000019299
monodelphis_domestica ENSMODG00000028642
ornithorhynchus_anatinus ENSOANG00000008339
pogona_vitticeps ENSPVIG00000010174
notechis_scutatus ENSNSUG00000009224
serinus_canaria ENSSCAG00000006072
cyanistes_caeruleus ENSCCEG00000004878
zonotrichia_albicollis ENSZALG00000010571
calidris_pugnax ENSCPUG00000004756
apteryx_haastii ENSAHAG00000006587
dromaius_novaehollandiae ENSDNVG00000007086
chelonoidis_abingdonii ENSCABG00000001988
apteryx_rowi ENSARWG00000005138
gopherus_agassizii ENSGAGG00000016121
sphenodon_punctatus ENSSPUG00000006350
salvator_merianae ENSSMRG00000003277
crocodylus_porosus ENSCPRG00005005887
pelodiscus_sinensis ENSPSIG00000010162
chrysemys_picta_bellii ENSCPBG00000027780
ficedula_albicollis ENSFALG00000009579
zonotrichia_albicollis ENSZALG00000010570
coturnix_japonica ENSCJPG00005009805
meleagris_gallopavo ENSMGAG00000003662
taeniopygia_guttata ENSTGUG00000004547
lonchura_striata_domestica ENSLSDG00000011897
parus_major ENSPMJG00000018975
lepidothrix_coronata ENSLCOG00000006318
ficedula_albicollis ENSFALG00000009575
junco_hyemalis ENSJHYG00000012971
apteryx_owenii ENSAOWG00000017528
anser_brachyrhynchus ENSABRG00000001586
gallus_gallus ENSGALG00000001917
nothoprocta_perdicaria ENSNPEG00000001393
xenopus_tropicalis ENSXETG00000031843
