drosophila_melanogaster FBgn0036018
caenorhabditis_elegans_strain_n2 WBGene00004315
eptatretus_burgeri ENSEBUG00000010776
ornithorhynchus_anatinus ENSOANG00000031490
oryzias_latipes_asm223471v1 ENSORLG00020013007
ornithorhynchus_anatinus ENSOANG00000031901
gopherus_agassizii ENSGAGG00000019457
chelonoidis_abingdonii ENSCABG00000001809
chrysemys_picta_bellii ENSCPBG00000011990
pelodiscus_sinensis ENSPSIG00000008191
crocodylus_porosus ENSCPRG00005007248
sphenodon_punctatus ENSSPUG00000011064
gallus_gallus ENSGALG00000008289
coturnix_japonica ENSCJPG00005015683
meleagris_gallopavo ENSMGAG00000010087
numida_meleagris ENSNMEG00000022719
anas_platyrhynchos_platyrhynchos ENSAPLG00000015319
anser_brachyrhynchus ENSABRG00000018742
lepidothrix_coronata ENSLCOG00000004068
manacus_vitellinus ENSMVIG00005006831
junco_hyemalis ENSJHYG00000014114
zonotrichia_albicollis ENSZALG00000003139
serinus_canaria ENSSCAG00000004436
lonchura_striata_domestica ENSLSDG00000003533
taeniopygia_guttata ENSTGUG00000009017
ficedula_albicollis ENSFALG00000007768
cyanistes_caeruleus ENSCCEG00000021236
parus_major ENSPMJG00000017304
melopsittacus_undulatus ENSMUNG00000014444
calidris_pygmaea ENSCPGG00000007764
calidris_pugnax ENSCPUG00000013361
apteryx_haastii ENSAHAG00000014985
apteryx_owenii ENSAOWG00000009180
apteryx_rowi ENSARWG00000006602
dromaius_novaehollandiae ENSDNVG00000006956
nothoprocta_perdicaria ENSNPEG00000006196
anolis_carolinensis ENSACAG00000005065
pogona_vitticeps ENSPVIG00000005089
salvator_merianae ENSSMRG00000014527
notechis_scutatus ENSNSUG00000017475
phascolarctos_cinereus ENSPCIG00000028861
notamacropus_eugenii ENSMEUG00000004045
monodelphis_domestica ENSMODG00000003597
sarcophilus_harrisii ENSSHAG00000012256
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017936
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010899
fukomys_damarensis ENSFDAG00000004629
chinchilla_lanigera ENSCLAG00000009965
octodon_degus ENSODEG00000012977
cavia_porcellus ENSCPOG00000026629
cavia_aperea ENSCAPG00000006869
spermophilus_dauricus ENSSDAG00000017669
marmota_marmota_marmota ENSMMMG00000022362
castor_canadensis ENSCCNG00000025062
dipodomys_ordii ENSDORG00000008549
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029594
mus_spicilegus ENSMSIG00000029074
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028656
