pan_paniscus ENSPPAG00000041725
pan_troglodytes ENSPTRG00000009054
homo_sapiens ENSG00000276234
gorilla_gorilla ENSGGOG00000012176
pongo_abelii ENSPPYG00000008218
nomascus_leucogenys ENSNLEG00000002646
papio_anubis ENSPANG00000022118
cercocebus_atys ENSCATG00000030086
macaca_fascicularis ENSMFAG00000046352
macaca_nemestrina ENSMNEG00000038569
macaca_mulatta ENSMMUG00000021911
theropithecus_gelada ENSTGEG00000017882
mandrillus_leucophaeus ENSMLEG00000034264
chlorocebus_sabaeus ENSCSAG00000006109
rhinopithecus_roxellana ENSRROG00000043169
rhinopithecus_bieti ENSRBIG00000028840
colobus_angolensis_palliatus ENSCANG00000031282
piliocolobus_tephrosceles ENSPTEG00000036483
cebus_capucinus_imitator ENSCCAG00000007308
saimiri_boliviensis_boliviensis ENSSBOG00000012961
callithrix_jacchus ENSCJAG00000015275
aotus_nancymaae ENSANAG00000023226
carlito_syrichta ENSTSYG00000002124
microcebus_murinus ENSMICG00000004263
propithecus_coquereli ENSPCOG00000012848
prolemur_simus ENSPSMG00000011223
otolemur_garnettii ENSOGAG00000000866
dipodomys_ordii ENSDORG00000009547
castor_canadensis ENSCCNG00000016477
ictidomys_tridecemlineatus ENSSTOG00000002518
urocitellus_parryii ENSUPAG00010011582
spermophilus_dauricus ENSSDAG00000021433
marmota_marmota_marmota ENSMMMG00000019464
mus_spicilegus ENSMSIG00000011818
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000018651
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017736
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016891
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018021
rattus_norvegicus ENSRNOG00000002757
meriones_unguiculatus ENSMUGG00000006128
microtus_ochrogaster ENSMOCG00000007050
peromyscus_maniculatus_bairdii ENSPEMG00000022544
cricetulus_griseus_crigri_1.0 ENSCGRG00000001638
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018460
cricetulus_griseus_crigri-picr ENSCGRG00015010485
mesocricetus_auratus ENSMAUG00000009253
nannospalax_galili ENSNGAG00000019511
jaculus_jaculus ENSJJAG00000014360
octodon_degus ENSODEG00000014579
chinchilla_lanigera ENSCLAG00000016976
cavia_porcellus ENSCPOG00000001869
cavia_aperea ENSCAPG00000015992
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003972
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012451
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017218
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016190
fukomys_damarensis ENSFDAG00000012908
oryctolagus_cuniculus ENSOCUG00000014504
ochotona_princeps ENSOPRG00000003802
