notamacropus_eugenii ENSMEUG00000013691
phascolarctos_cinereus ENSPCIG00000000261
monodelphis_domestica ENSMODG00000008155
ornithorhynchus_anatinus ENSOANG00000003118
felis_catus ENSFCAG00000044498
panthera_pardus ENSPPRG00000011017
vulpes_vulpes ENSVVUG00000018298
canis_lupus_dingo ENSCAFG00020004851
neovison_vison ENSNVIG00000018376
ursus_americanus ENSUAMG00000018970
ailuropoda_melanoleuca ENSAMEG00000015267
equus_caballus ENSECAG00000003332
equus_asinus_asinus ENSEASG00005006801
bos_taurus ENSBTAG00000040116
bison_bison_bison ENSBBBG00000005328
ovis_aries ENSOARG00000014347
sus_scrofa ENSSSCG00000011613
gorilla_gorilla ENSGGOG00000016927
pan_troglodytes ENSPTRG00000015374
homo_sapiens ENSG00000184897
pongo_abelii ENSPPYG00000013420
nomascus_leucogenys ENSNLEG00000019298
rhinopithecus_bieti ENSRBIG00000024996
rhinopithecus_roxellana ENSRROG00000006503
colobus_angolensis_palliatus ENSCANG00000009090
piliocolobus_tephrosceles ENSPTEG00000033584
macaca_mulatta ENSMMUG00000043091
macaca_fascicularis ENSMFAG00000030625
macaca_nemestrina ENSMNEG00000025518
theropithecus_gelada ENSTGEG00000011876
cercocebus_atys ENSCATG00000002340
papio_anubis ENSPANG00000018283
chlorocebus_sabaeus ENSCSAG00000018811
saimiri_boliviensis_boliviensis ENSSBOG00000019873
callithrix_jacchus ENSCJAG00000039596
cebus_capucinus_imitator ENSCCAG00000013241
aotus_nancymaae ENSANAG00000009590
otolemur_garnettii ENSOGAG00000024640
cricetulus_griseus_crigri-picr ENSCGRG00015010252
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016043
mesocricetus_auratus ENSMAUG00000010028
peromyscus_maniculatus_bairdii ENSPEMG00000024744
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044927
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029635
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028623
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022361
rattus_norvegicus ENSRNOG00000027722
meriones_unguiculatus ENSMUGG00000008951
castor_canadensis ENSCCNG00000020622
urocitellus_parryii ENSUPAG00010004837
chinchilla_lanigera ENSCLAG00000008312
cavia_porcellus ENSCPOG00000019971
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020894
prolemur_simus ENSPSMG00000001957
microcebus_murinus ENSMICG00000040699
propithecus_coquereli ENSPCOG00000012218
echinops_telfairi ENSETEG00000013459
dasypus_novemcinctus ENSDNOG00000048886
fukomys_damarensis ENSFDAG00000019584
gallus_gallus ENSGALG00000037991
coturnix_japonica ENSCJPG00005013949
numida_meleagris ENSNMEG00000018928
nothoprocta_perdicaria ENSNPEG00000005856
crocodylus_porosus ENSCPRG00005018181
calidris_pugnax ENSCPUG00000016965
calidris_pygmaea ENSCPGG00000006216
melopsittacus_undulatus ENSMUNG00000012801
junco_hyemalis ENSJHYG00000000679
lonchura_striata_domestica ENSLSDG00000009935
parus_major ENSPMJG00000012791
cyanistes_caeruleus ENSCCEG00000002016
ficedula_albicollis ENSFALG00000014671
lepidothrix_coronata ENSLCOG00000011269
serinus_canaria ENSSCAG00000002303
manacus_vitellinus ENSMVIG00005000042
anser_brachyrhynchus ENSABRG00000009519
apteryx_rowi ENSARWG00000008463
apteryx_haastii ENSAHAG00000006058
apteryx_owenii ENSAOWG00000015125
chrysemys_picta_bellii ENSCPBG00000014342
chelonoidis_abingdonii ENSCABG00000005159
gopherus_agassizii ENSGAGG00000025713
pelodiscus_sinensis ENSPSIG00000001745
notechis_scutatus ENSNSUG00000020292
pogona_vitticeps ENSPVIG00000019050
salvator_merianae ENSSMRG00000021115
xenopus_tropicalis ENSXETG00000016178
latimeria_chalumnae ENSLACG00000015984
latimeria_chalumnae ENSLACG00000022163
pygocentrus_nattereri ENSPNAG00000003423
astyanax_mexicanus ENSAMXG00000042328
ictalurus_punctatus ENSIPUG00000017190
danio_rerio ENSDARG00000054058
esox_lucius ENSELUG00000016694
paramormyrops_kingsleyae ENSPKIG00000025319
scleropages_formosus ENSSFOG00015020030
paramormyrops_kingsleyae ENSPKIG00000023713
scleropages_formosus ENSSFOG00015021194
xenopus_tropicalis ENSXETG00000024745
eptatretus_burgeri ENSEBUG00000014520
