anser_brachyrhynchus ENSABRG00000007072
anas_platyrhynchos_platyrhynchos ENSAPLG00000006923
meleagris_gallopavo ENSMGAG00000003502
calidris_pygmaea ENSCPGG00000013188
calidris_pugnax ENSCPUG00000015936
taeniopygia_guttata ENSTGUG00000001945
serinus_canaria ENSSCAG00000012393
parus_major ENSPMJG00000013092
dromaius_novaehollandiae ENSDNVG00000007157
crocodylus_porosus ENSCPRG00005002070
pelodiscus_sinensis ENSPSIG00000012074
gallus_gallus ENSGALG00000008437
coturnix_japonica ENSCJPG00005004043
numida_meleagris ENSNMEG00000001298
manacus_vitellinus ENSMVIG00005015923
lepidothrix_coronata ENSLCOG00000013033
manacus_vitellinus ENSMVIG00005001965
lonchura_striata_domestica ENSLSDG00000002856
ficedula_albicollis ENSFALG00000011691
junco_hyemalis ENSJHYG00000017406
cyanistes_caeruleus ENSCCEG00000004166
melopsittacus_undulatus ENSMUNG00000005986
apteryx_owenii ENSAOWG00000014015
apteryx_haastii ENSAHAG00000016674
apteryx_rowi ENSARWG00000001006
nothoprocta_perdicaria ENSNPEG00000015489
gopherus_agassizii ENSGAGG00000002790
chelonoidis_abingdonii ENSCABG00000015617
chrysemys_picta_bellii ENSCPBG00000019175
pogona_vitticeps ENSPVIG00000021933
notechis_scutatus ENSNSUG00000013139
sphenodon_punctatus ENSSPUG00000001721
anolis_carolinensis ENSACAG00000017577
salvator_merianae ENSSMRG00000009518
choloepus_hoffmanni ENSCHOG00000010007
dasypus_novemcinctus ENSDNOG00000032780
loxodonta_africana ENSLAFG00000022113
loxodonta_africana ENSLAFG00000022323
procavia_capensis ENSPCAG00000004984
capra_hircus ENSCHIG00000004441
ovis_aries ENSOARG00000008885
bos_mutus ENSBMUG00000007162
bison_bison_bison ENSBBBG00000005824
bos_taurus ENSBTAG00000007648
sus_scrofa ENSSSCG00000023105
tursiops_truncatus ENSTTRG00000014473
erinaceus_europaeus ENSEEUG00000005225
neovison_vison ENSNVIG00000009881
mustela_putorius_furo ENSMPUG00000016321
ailuropoda_melanoleuca ENSAMEG00000001922
canis_lupus_familiaris ENSCAFG00000005241
canis_lupus_dingo ENSCAFG00020004664
panthera_pardus ENSPPRG00000005910
panthera_tigris_altaica ENSPTIG00000014586
felis_catus ENSFCAG00000031422
pteropus_vampyrus ENSPVAG00000017891
equus_caballus ENSECAG00000021234
equus_asinus_asinus ENSEASG00005019170
ursus_americanus ENSUAMG00000007238
ursus_maritimus ENSUMAG00000012142
vulpes_vulpes ENSVVUG00000007087
myotis_lucifugus ENSMLUG00000011661
oryctolagus_cuniculus ENSOCUG00000012611
castor_canadensis ENSCCNG00000000734
sorex_araneus ENSSARG00000013021
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021215
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019049
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018197
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019245
rattus_norvegicus ENSRNOG00000017765
meriones_unguiculatus ENSMUGG00000000765
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024023
cricetulus_griseus_crigri-picr ENSCGRG00015015651
cricetulus_griseus_crigri_1.0 ENSCGRG00000012039
mesocricetus_auratus ENSMAUG00000020487
peromyscus_maniculatus_bairdii ENSPEMG00000001461
nannospalax_galili ENSNGAG00000011662
jaculus_jaculus ENSJJAG00000012230
dipodomys_ordii ENSDORG00000012544
chinchilla_lanigera ENSCLAG00000003970
octodon_degus ENSODEG00000003988
cavia_porcellus ENSCPOG00000014555
cavia_aperea ENSCAPG00000007726
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008031
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011665
fukomys_damarensis ENSFDAG00000017181
urocitellus_parryii ENSUPAG00010021832
ictidomys_tridecemlineatus ENSSTOG00000007390
spermophilus_dauricus ENSSDAG00000001993
marmota_marmota_marmota ENSMMMG00000014380
ochotona_princeps ENSOPRG00000004281
pan_troglodytes ENSPTRG00000002254
pan_paniscus ENSPPAG00000014369
gorilla_gorilla ENSGGOG00000006693
homo_sapiens ENSG00000173848
pongo_abelii ENSPPYG00000002057
nomascus_leucogenys ENSNLEG00000011363
rhinopithecus_bieti ENSRBIG00000031848
rhinopithecus_roxellana ENSRROG00000044171
piliocolobus_tephrosceles ENSPTEG00000022523
colobus_angolensis_palliatus ENSCANG00000039956
macaca_fascicularis ENSMFAG00000038831
macaca_nemestrina ENSMNEG00000035107
macaca_mulatta ENSMMUG00000017443
chlorocebus_sabaeus ENSCSAG00000013706
theropithecus_gelada ENSTGEG00000023824
papio_anubis ENSPANG00000023439
mandrillus_leucophaeus ENSMLEG00000042170
cercocebus_atys ENSCATG00000016204
cebus_capucinus_imitator ENSCCAG00000032991
saimiri_boliviensis_boliviensis ENSSBOG00000031247
callithrix_jacchus ENSCJAG00000020490
aotus_nancymaae ENSANAG00000020607
carlito_syrichta ENSTSYG00000005050
prolemur_simus ENSPSMG00000009233
microcebus_murinus ENSMICG00000008400
propithecus_coquereli ENSPCOG00000013583
otolemur_garnettii ENSOGAG00000003425
tupaia_belangeri ENSTBEG00000010355
echinops_telfairi ENSETEG00000017814
phascolarctos_cinereus ENSPCIG00000023452
notamacropus_eugenii ENSMEUG00000009296
monodelphis_domestica ENSMODG00000018500
sarcophilus_harrisii ENSSHAG00000003150
notamacropus_eugenii ENSMEUG00000009125
monodelphis_domestica ENSMODG00000005248
monodelphis_domestica ENSMODG00000028257
ornithorhynchus_anatinus ENSOANG00000015457
xenopus_tropicalis ENSXETG00000018160
latimeria_chalumnae ENSLACG00000008202
anabas_testudineus ENSATEG00000000505
mastacembelus_armatus ENSMAMG00000023392
seriola_dumerili ENSSDUG00000018045
seriola_lalandi_dorsalis ENSSLDG00000007588
labrus_bergylta ENSLBEG00000027852
cynoglossus_semilaevis ENSCSEG00000016414
amphiprion_percula ENSAPEG00000023082
amphiprion_ocellaris ENSAOCG00000021116
acanthochromis_polyacanthus ENSAPOG00000001085
stegastes_partitus ENSSPAG00000023558
hippocampus_comes ENSHCOG00000010279
takifugu_rubripes ENSTRUG00000019919
tetraodon_nigroviridis ENSTNIG00000006220
mola_mola ENSMMOG00000009851
gasterosteus_aculeatus ENSGACG00000019345
scophthalmus_maximus ENSSMAG00000001838
oryzias_latipes_asm223467v1 ENSORLG00000012006
oryzias_latipes_asm223469v1 ENSORLG00015021249
oryzias_latipes_asm223471v1 ENSORLG00020001290
oryzias_melastigma ENSOMEG00000016694
kryptolebias_marmoratus ENSKMAG00000011851
astatotilapia_calliptera ENSACLG00000013251
maylandia_zebra ENSMZEG00005007604
astatotilapia_calliptera ENSACLG00000018084
astatotilapia_calliptera ENSACLG00000018036
maylandia_zebra ENSMZEG00005013972
astatotilapia_calliptera ENSACLG00000018012
haplochromis_burtoni ENSHBUG00000003050
neolamprologus_brichardi ENSNBRG00000019437
oreochromis_niloticus ENSONIG00000011964
amphilophus_citrinellus ENSACIG00000024445
monopterus_albus ENSMALG00000013301
