eptatretus_burgeri ENSEBUG00000008837
petromyzon_marinus ENSPMAG00000002675
latimeria_chalumnae ENSLACG00000003016
xenopus_tropicalis ENSXETG00000027344
nomascus_leucogenys ENSNLEG00000005405
carlito_syrichta ENSTSYG00000030034
otolemur_garnettii ENSOGAG00000024806
chinchilla_lanigera ENSCLAG00000015318
jaculus_jaculus ENSJJAG00000016365
ailuropoda_melanoleuca ENSAMEG00000009627
ailuropoda_melanoleuca ENSAMEG00000016298
dasypus_novemcinctus ENSDNOG00000035632
castor_canadensis ENSCCNG00000017702
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006506
microcebus_murinus ENSMICG00000042910
propithecus_coquereli ENSPCOG00000028359
ailuropoda_melanoleuca ENSAMEG00000002641
ailuropoda_melanoleuca ENSAMEG00000015723
dasypus_novemcinctus ENSDNOG00000044795
notamacropus_eugenii ENSMEUG00000008169
ovis_aries ENSOARG00000007563
ovis_aries ENSOARG00000017508
bison_bison_bison ENSBBBG00000007679
canis_lupus_dingo ENSCAFG00020000225
sus_scrofa ENSSSCG00000034685
macaca_nemestrina ENSMNEG00000043028
cercocebus_atys ENSCATG00000032201
rhinopithecus_roxellana ENSRROG00000039276
colobus_angolensis_palliatus ENSCANG00000014001
nomascus_leucogenys ENSNLEG00000030536
rhinopithecus_roxellana ENSRROG00000027291
cercocebus_atys ENSCATG00000041682
pan_paniscus ENSPPAG00000027944
gorilla_gorilla ENSGGOG00000042527
microcebus_murinus ENSMICG00000041622
marmota_marmota_marmota ENSMMMG00000019603
pan_troglodytes ENSPTRG00000045695
peromyscus_maniculatus_bairdii ENSPEMG00000022578
mus_spicilegus ENSMSIG00000012320
meriones_unguiculatus ENSMUGG00000006964
rhinopithecus_bieti ENSRBIG00000041746
carlito_syrichta ENSTSYG00000025673
microcebus_murinus ENSMICG00000029528
prolemur_simus ENSPSMG00000015361
neovison_vison ENSNVIG00000003659
equus_asinus_asinus ENSEASG00005021699
macaca_fascicularis ENSMFAG00000040051
cebus_capucinus_imitator ENSCCAG00000036590
sus_scrofa ENSSSCG00000035283
canis_lupus_familiaris ENSCAFG00000030806
papio_anubis ENSPANG00000024772
cercocebus_atys ENSCATG00000033482
theropithecus_gelada ENSTGEG00000009365
pongo_abelii ENSPPYG00000020632
gorilla_gorilla ENSGGOG00000036643
pongo_abelii ENSPPYG00000001786
gorilla_gorilla ENSGGOG00000026707
gorilla_gorilla ENSGGOG00000015038
pan_paniscus ENSPPAG00000040786
homo_sapiens ENSG00000168028
nomascus_leucogenys ENSNLEG00000005626
pan_troglodytes ENSPTRG00000044294
gorilla_gorilla ENSGGOG00000028385
nomascus_leucogenys ENSNLEG00000035245
pan_paniscus ENSPPAG00000004747
pan_troglodytes ENSPTRG00000049971
gorilla_gorilla ENSGGOG00000042156
pongo_abelii ENSPPYG00000013601
cebus_capucinus_imitator ENSCCAG00000000334
callithrix_jacchus ENSCJAG00000040201
aotus_nancymaae ENSANAG00000035549
theropithecus_gelada ENSTGEG00000023242
theropithecus_gelada ENSTGEG00000000837
rhinopithecus_bieti ENSRBIG00000031276
rhinopithecus_roxellana ENSRROG00000039282
