caenorhabditis_elegans_strain_n2 WBGene00010794
drosophila_melanogaster FBgn0036762
stegastes_partitus ENSSPAG00000007152
periophthalmus_magnuspinnatus ENSPMGG00000006676
hippocampus_comes ENSHCOG00000009848
labrus_bergylta ENSLBEG00000004489
monopterus_albus ENSMALG00000015212
mastacembelus_armatus ENSMAMG00000022756
anabas_testudineus ENSATEG00000010140
oryzias_latipes_asm223471v1 ENSORLG00020004860
oryzias_latipes_asm223469v1 ENSORLG00015019840
oryzias_latipes_asm223467v1 ENSORLG00000000461
oryzias_melastigma ENSOMEG00000012841
kryptolebias_marmoratus ENSKMAG00000013669
astatotilapia_calliptera ENSACLG00000001270
maylandia_zebra ENSMZEG00005016147
haplochromis_burtoni ENSHBUG00000010870
pundamilia_nyererei ENSPNYG00000019274
neolamprologus_brichardi ENSNBRG00000000346
oreochromis_niloticus ENSONIG00000010769
seriola_dumerili ENSSDUG00000017239
seriola_lalandi_dorsalis ENSSLDG00000004365
amphiprion_ocellaris ENSAOCG00000002339
amphiprion_percula ENSAPEG00000016431
acanthochromis_polyacanthus ENSAPOG00000006651
cynoglossus_semilaevis ENSCSEG00000001634
fundulus_heteroclitus ENSFHEG00000009356
cyprinodon_variegatus ENSCVAG00000010469
poecilia_formosa ENSPFOG00000013896
poecilia_latipinna ENSPLAG00000001542
poecilia_mexicana ENSPMEG00000011317
poecilia_reticulata ENSPREG00000002267
xiphophorus_maculatus ENSXMAG00000013397
xiphophorus_couchianus ENSXCOG00000004334
gambusia_affinis ENSGAFG00000002479
gambusia_affinis ENSGAFG00000007947
seriola_lalandi_dorsalis ENSSLDG00000001727
takifugu_rubripes ENSTRUG00000016659
tetraodon_nigroviridis ENSTNIG00000004496
mola_mola ENSMMOG00000018789
amphilophus_citrinellus ENSACIG00000015096
scophthalmus_maximus ENSSMAG00000005976
gasterosteus_aculeatus ENSGACG00000008240
gadus_morhua ENSGMOG00000016861
esox_lucius ENSELUG00000006023
pygocentrus_nattereri ENSPNAG00000016662
astyanax_mexicanus ENSAMXG00000000866
ictalurus_punctatus ENSIPUG00000019876
danio_rerio ENSDARG00000008785
scleropages_formosus ENSSFOG00015007242
paramormyrops_kingsleyae ENSPKIG00000015348
lepisosteus_oculatus ENSLOCG00000015897
latimeria_chalumnae ENSLACG00000002134
latimeria_chalumnae ENSLACG00000008435
anser_brachyrhynchus ENSABRG00000023128
anas_platyrhynchos_platyrhynchos ENSAPLG00000009964
gallus_gallus ENSGALG00000007931
coturnix_japonica ENSCJPG00005006966
meleagris_gallopavo ENSMGAG00000009904
numida_meleagris ENSNMEG00000006412
lonchura_striata_domestica ENSLSDG00000014446
