gallus_gallus ENSGALG00000008857
coturnix_japonica ENSCJPG00005016058
meleagris_gallopavo ENSMGAG00000001796
numida_meleagris ENSNMEG00000001273
anas_platyrhynchos_platyrhynchos ENSAPLG00000006534
anser_brachyrhynchus ENSABRG00000019334
calidris_pugnax ENSCPUG00000019058
calidris_pygmaea ENSCPGG00000017093
lonchura_striata_domestica ENSLSDG00000014949
taeniopygia_guttata ENSTGUG00000002623
serinus_canaria ENSSCAG00000010248
parus_major ENSPMJG00000014504
cyanistes_caeruleus ENSCCEG00000003478
ficedula_albicollis ENSFALG00000005423
manacus_vitellinus ENSMVIG00005009121
lepidothrix_coronata ENSLCOG00000014669
zonotrichia_albicollis ENSZALG00000010493
melopsittacus_undulatus ENSMUNG00000001903
apteryx_haastii ENSAHAG00000015503
apteryx_owenii ENSAOWG00000009221
apteryx_rowi ENSARWG00000018694
dromaius_novaehollandiae ENSDNVG00000019171
nothoprocta_perdicaria ENSNPEG00000005089
crocodylus_porosus ENSCPRG00005011768
chelonoidis_abingdonii ENSCABG00000015820
gopherus_agassizii ENSGAGG00000025029
chrysemys_picta_bellii ENSCPBG00000019136
pelodiscus_sinensis ENSPSIG00000010713
pogona_vitticeps ENSPVIG00000021043
anolis_carolinensis ENSACAG00000015110
notechis_scutatus ENSNSUG00000008301
salvator_merianae ENSSMRG00000007834
sphenodon_punctatus ENSSPUG00000015582
capra_hircus ENSCHIG00000024648
ovis_aries ENSOARG00000006319
capra_hircus ENSCHIG00000026848
bos_mutus ENSBMUG00000023502
bos_taurus ENSBTAG00000004571
bison_bison_bison ENSBBBG00000010181
tursiops_truncatus ENSTTRG00000003246
sus_scrofa ENSSSCG00000024648
vicugna_pacos ENSVPAG00000005281
myotis_lucifugus ENSMLUG00000015309
myotis_lucifugus ENSMLUG00000008626
pteropus_vampyrus ENSPVAG00000004708
ursus_maritimus ENSUMAG00000019375
ursus_americanus ENSUAMG00000018288
ailuropoda_melanoleuca ENSAMEG00000013048
mustela_putorius_furo ENSMPUG00000007883
canis_lupus_familiaris ENSCAFG00000003224
canis_lupus_dingo ENSCAFG00020022637
vulpes_vulpes ENSVVUG00000002476
panthera_tigris_altaica ENSPTIG00000009574
panthera_pardus ENSPPRG00000014360
felis_catus ENSFCAG00000005514
equus_asinus_asinus ENSEASG00005022678
equus_caballus ENSECAG00000007072
erinaceus_europaeus ENSEEUG00000007480
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027042
mus_spicilegus ENSMSIG00000013037
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000066148
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026078
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028413
rattus_norvegicus ENSRNOG00000014777
meriones_unguiculatus ENSMUGG00000012403
cricetulus_griseus_crigri_1.0 ENSCGRG00000017560
cricetulus_griseus_crigri-picr ENSCGRG00015014743
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016992
mesocricetus_auratus ENSMAUG00000018022
peromyscus_maniculatus_bairdii ENSPEMG00000024115
microtus_ochrogaster ENSMOCG00000018273
nannospalax_galili ENSNGAG00000000468
jaculus_jaculus ENSJJAG00000008838
chinchilla_lanigera ENSCLAG00000013448
octodon_degus ENSODEG00000018147
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015191
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016628
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005571
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003838
fukomys_damarensis ENSFDAG00000005839
cavia_porcellus ENSCPOG00000010747
cavia_porcellus ENSCPOG00000014729
cavia_aperea ENSCAPG00000008935
spermophilus_dauricus ENSSDAG00000009475
marmota_marmota_marmota ENSMMMG00000001443
urocitellus_parryii ENSUPAG00010015477
ictidomys_tridecemlineatus ENSSTOG00000027833
castor_canadensis ENSCCNG00000021937
oryctolagus_cuniculus ENSOCUG00000005046
ochotona_princeps ENSOPRG00000005302
otolemur_garnettii ENSOGAG00000007802
rhinopithecus_roxellana ENSRROG00000040240
rhinopithecus_bieti ENSRBIG00000040221
colobus_angolensis_palliatus ENSCANG00000003246
piliocolobus_tephrosceles ENSPTEG00000034146
theropithecus_gelada ENSTGEG00000028280
papio_anubis ENSPANG00000025776
cercocebus_atys ENSCATG00000021552
mandrillus_leucophaeus ENSMLEG00000040284
macaca_mulatta ENSMMUG00000005844
macaca_nemestrina ENSMNEG00000033737
macaca_fascicularis ENSMFAG00000039397
chlorocebus_sabaeus ENSCSAG00000012425
pan_paniscus ENSPPAG00000041797
pan_troglodytes ENSPTRG00000021274
homo_sapiens ENSG00000136875
gorilla_gorilla ENSGGOG00000006943
pongo_abelii ENSPPYG00000019516
nomascus_leucogenys ENSNLEG00000016647
cebus_capucinus_imitator ENSCCAG00000028990
saimiri_boliviensis_boliviensis ENSSBOG00000035869
callithrix_jacchus ENSCJAG00000017856
aotus_nancymaae ENSANAG00000022464
carlito_syrichta ENSTSYG00000010366
prolemur_simus ENSPSMG00000018039
microcebus_murinus ENSMICG00000015022
propithecus_coquereli ENSPCOG00000011975
tupaia_belangeri ENSTBEG00000000821
dipodomys_ordii ENSDORG00000026275
dasypus_novemcinctus ENSDNOG00000013203
choloepus_hoffmanni ENSCHOG00000007233
loxodonta_africana ENSLAFG00000018225
procavia_capensis ENSPCAG00000002561
echinops_telfairi ENSETEG00000020389
sorex_araneus ENSSARG00000004815
notamacropus_eugenii ENSMEUG00000013256
phascolarctos_cinereus ENSPCIG00000003821
sarcophilus_harrisii ENSSHAG00000017658
monodelphis_domestica ENSMODG00000025096
monodelphis_domestica ENSMODG00000004444
ornithorhynchus_anatinus ENSOANG00000012190
xenopus_tropicalis ENSXETG00000026231
latimeria_chalumnae ENSLACG00000016317
pygocentrus_nattereri ENSPNAG00000000697
astyanax_mexicanus ENSAMXG00000006756
ictalurus_punctatus ENSIPUG00000017956
danio_rerio ENSDARG00000067639
esox_lucius ENSELUG00000007510
tetraodon_nigroviridis ENSTNIG00000013250
takifugu_rubripes ENSTRUG00000008853
cynoglossus_semilaevis ENSCSEG00000020451
xiphophorus_couchianus ENSXCOG00000006101
poecilia_mexicana ENSPMEG00000001571
cyprinodon_variegatus ENSCVAG00000022313
amphiprion_ocellaris ENSAOCG00000005457
amphiprion_percula ENSAPEG00000000776
acanthochromis_polyacanthus ENSAPOG00000014132
stegastes_partitus ENSSPAG00000011286
astatotilapia_calliptera ENSACLG00000019031
maylandia_zebra ENSMZEG00005023205
haplochromis_burtoni ENSHBUG00000000562
pundamilia_nyererei ENSPNYG00000008013
neolamprologus_brichardi ENSNBRG00000007972
oreochromis_niloticus ENSONIG00000012671
amphilophus_citrinellus ENSACIG00000005579
fundulus_heteroclitus ENSFHEG00000001300
cyprinodon_variegatus ENSCVAG00000000421
poecilia_formosa ENSPFOG00000013524
poecilia_mexicana ENSPMEG00000006813
poecilia_latipinna ENSPLAG00000011620
gambusia_affinis ENSGAFG00000012164
xiphophorus_maculatus ENSXMAG00000002750
kryptolebias_marmoratus ENSKMAG00000013236
oryzias_latipes_asm223467v1 ENSORLG00000019641
oryzias_latipes_asm223471v1 ENSORLG00020019438
oryzias_melastigma ENSOMEG00000020941
monopterus_albus ENSMALG00000013624
anabas_testudineus ENSATEG00000023013
scophthalmus_maximus ENSSMAG00000008889
seriola_dumerili ENSSDUG00000022083
seriola_lalandi_dorsalis ENSSLDG00000008115
mastacembelus_armatus ENSMAMG00000020141
mola_mola ENSMMOG00000021177
gasterosteus_aculeatus ENSGACG00000015476
labrus_bergylta ENSLBEG00000020611
hippocampus_comes ENSHCOG00000001547
periophthalmus_magnuspinnatus ENSPMGG00000000997
gadus_morhua ENSGMOG00000014056
paramormyrops_kingsleyae ENSPKIG00000017259
scleropages_formosus ENSSFOG00015008963
lepisosteus_oculatus ENSLOCG00000000581
eptatretus_burgeri ENSEBUG00000015229
ciona_intestinalis ENSCING00000001299
ciona_savignyi ENSCSAVG00000009178
drosophila_melanogaster FBgn0036733
caenorhabditis_elegans_strain_n2 WBGene00007972
poecilia_reticulata ENSPREG00000016935
saccharomyces_cerevisiae_strain_s288c YPR178W
