labrus_bergylta ENSLBEG00000016668
takifugu_rubripes ENSTRUG00000021329
gasterosteus_aculeatus ENSGACG00000008686
gasterosteus_aculeatus ENSGACG00000008675
gasterosteus_aculeatus ENSGACG00000008680
poecilia_formosa ENSPFOG00000003996
poecilia_mexicana ENSPMEG00000011489
poecilia_reticulata ENSPREG00000017514
xiphophorus_maculatus ENSXMAG00000018725
xiphophorus_couchianus ENSXCOG00000002723
gambusia_affinis ENSGAFG00000020583
fundulus_heteroclitus ENSFHEG00000022778
kryptolebias_marmoratus ENSKMAG00000011027
stegastes_partitus ENSSPAG00000011875
acanthochromis_polyacanthus ENSAPOG00000019828
astatotilapia_calliptera ENSACLG00000012851
anabas_testudineus ENSATEG00000015112
mastacembelus_armatus ENSMAMG00000009134
scophthalmus_maximus ENSSMAG00000012150
cynoglossus_semilaevis ENSCSEG00000012447
seriola_lalandi_dorsalis ENSSLDG00000021183
seriola_dumerili ENSSDUG00000002791
esox_lucius ENSELUG00000000380
pygocentrus_nattereri ENSPNAG00000001059
astyanax_mexicanus ENSAMXG00000043684
paramormyrops_kingsleyae ENSPKIG00000005199
paramormyrops_kingsleyae ENSPKIG00000009508
scleropages_formosus ENSSFOG00015016665
