labrus_bergylta ENSLBEG00000007362
periophthalmus_magnuspinnatus ENSPMGG00000014082
cynoglossus_semilaevis ENSCSEG00000000755
seriola_dumerili ENSSDUG00000011067
seriola_lalandi_dorsalis ENSSLDG00000021200
scophthalmus_maximus ENSSMAG00000005052
gasterosteus_aculeatus ENSGACG00000012482
cyprinodon_variegatus ENSCVAG00000018394
fundulus_heteroclitus ENSFHEG00000020683
kryptolebias_marmoratus ENSKMAG00000019725
oryzias_latipes_asm223469v1 ENSORLG00015002962
oryzias_latipes_asm223471v1 ENSORLG00020018020
oryzias_latipes_asm223467v1 ENSORLG00000015134
oryzias_melastigma ENSOMEG00000020819
amphiprion_ocellaris ENSAOCG00000009502
amphiprion_percula ENSAPEG00000004201
acanthochromis_polyacanthus ENSAPOG00000024151
stegastes_partitus ENSSPAG00000017813
anabas_testudineus ENSATEG00000008276
maylandia_zebra ENSMZEG00005007854
astatotilapia_calliptera ENSACLG00000001187
pundamilia_nyererei ENSPNYG00000012253
haplochromis_burtoni ENSHBUG00000010711
neolamprologus_brichardi ENSNBRG00000011130
oreochromis_niloticus ENSONIG00000016366
amphilophus_citrinellus ENSACIG00000005457
xiphophorus_couchianus ENSXCOG00000007798
xiphophorus_maculatus ENSXMAG00000027051
poecilia_formosa ENSPFOG00000005104
poecilia_latipinna ENSPLAG00000007032
poecilia_reticulata ENSPREG00000006824
poecilia_mexicana ENSPMEG00000001900
gambusia_affinis ENSGAFG00000009944
mastacembelus_armatus ENSMAMG00000008983
mola_mola ENSMMOG00000018420
takifugu_rubripes ENSTRUG00000004992
tetraodon_nigroviridis ENSTNIG00000012096
monopterus_albus ENSMALG00000010727
hippocampus_comes ENSHCOG00000005528
gadus_morhua ENSGMOG00000009792
esox_lucius ENSELUG00000016521
astyanax_mexicanus ENSAMXG00000042160
pygocentrus_nattereri ENSPNAG00000007471
ictalurus_punctatus ENSIPUG00000023288
danio_rerio ENSDARG00000009250
paramormyrops_kingsleyae ENSPKIG00000000040
scleropages_formosus ENSSFOG00015000420
lepisosteus_oculatus ENSLOCG00000005340
petromyzon_marinus ENSPMAG00000009582
chrysemys_picta_bellii ENSCPBG00000019351
pelodiscus_sinensis ENSPSIG00000003378
taeniopygia_guttata ENSTGUG00000013735
calidris_pugnax ENSCPUG00000001229
nothoprocta_perdicaria ENSNPEG00000002200
anolis_carolinensis ENSACAG00000010410
pogona_vitticeps ENSPVIG00000006288
notechis_scutatus ENSNSUG00000019677
salvator_merianae ENSSMRG00000005321
sphenodon_punctatus ENSSPUG00000016350
phascolarctos_cinereus ENSPCIG00000009576
sarcophilus_harrisii ENSSHAG00000004576
monodelphis_domestica ENSMODG00000020819
equus_caballus ENSECAG00000015091
