labrus_bergylta ENSLBEG00000023878
mola_mola ENSMMOG00000014495
mastacembelus_armatus ENSMAMG00000003338
monopterus_albus ENSMALG00000010921
haplochromis_burtoni ENSHBUG00000023305
maylandia_zebra ENSMZEG00005026394
pundamilia_nyererei ENSPNYG00000017586
neolamprologus_brichardi ENSNBRG00000012991
oreochromis_niloticus ENSONIG00000013532
amphilophus_citrinellus ENSACIG00000013698
fundulus_heteroclitus ENSFHEG00000008517
cyprinodon_variegatus ENSCVAG00000003220
poecilia_latipinna ENSPLAG00000017858
poecilia_latipinna ENSPLAG00000017873
poecilia_reticulata ENSPREG00000002484
poecilia_mexicana ENSPMEG00000006687
poecilia_formosa ENSPFOG00000024378
gambusia_affinis ENSGAFG00000001986
xiphophorus_maculatus ENSXMAG00000026592
kryptolebias_marmoratus ENSKMAG00000002152
oryzias_latipes_asm223469v1 ENSORLG00015016980
oryzias_latipes_asm223467v1 ENSORLG00000030195
oryzias_latipes_asm223471v1 ENSORLG00020009756
oryzias_melastigma ENSOMEG00000008781
amphiprion_ocellaris ENSAOCG00000016378
amphiprion_percula ENSAPEG00000019056
acanthochromis_polyacanthus ENSAPOG00000013327
stegastes_partitus ENSSPAG00000013845
hippocampus_comes ENSHCOG00000006987
takifugu_rubripes ENSTRUG00000022343
seriola_lalandi_dorsalis ENSSLDG00000000302
seriola_dumerili ENSSDUG00000020310
scophthalmus_maximus ENSSMAG00000020395
cynoglossus_semilaevis ENSCSEG00000011444
