notamacropus_eugenii ENSMEUG00000000082
phascolarctos_cinereus ENSPCIG00000002858
sarcophilus_harrisii ENSSHAG00000005612
monodelphis_domestica ENSMODG00000008216
ursus_maritimus ENSUMAG00000014442
ursus_americanus ENSUAMG00000014760
ailuropoda_melanoleuca ENSAMEG00000014738
canis_lupus_dingo ENSCAFG00020025480
canis_lupus_familiaris ENSCAFG00000007231
vulpes_vulpes ENSVVUG00000006605
neovison_vison ENSNVIG00000020072
mustela_putorius_furo ENSMPUG00000000599
panthera_pardus ENSPPRG00000013493
panthera_tigris_altaica ENSPTIG00000005776
felis_catus ENSFCAG00000045168
myotis_lucifugus ENSMLUG00000000302
sorex_araneus ENSSARG00000001543
equus_caballus ENSECAG00000018313
equus_asinus_asinus ENSEASG00005022810
prolemur_simus ENSPSMG00000008127
microcebus_murinus ENSMICG00000004634
propithecus_coquereli ENSPCOG00000005574
otolemur_garnettii ENSOGAG00000033563
pan_troglodytes ENSPTRG00000005687
pan_paniscus ENSPPAG00000041805
homo_sapiens ENSG00000150456
gorilla_gorilla ENSGGOG00000016930
pongo_abelii ENSPPYG00000005195
nomascus_leucogenys ENSNLEG00000001790
theropithecus_gelada ENSTGEG00000016998
papio_anubis ENSPANG00000001274
cercocebus_atys ENSCATG00000016370
macaca_nemestrina ENSMNEG00000042530
macaca_fascicularis ENSMFAG00000042073
macaca_mulatta ENSMMUG00000013370
mandrillus_leucophaeus ENSMLEG00000006144
chlorocebus_sabaeus ENSCSAG00000018122
rhinopithecus_bieti ENSRBIG00000043407
rhinopithecus_roxellana ENSRROG00000021465
colobus_angolensis_palliatus ENSCANG00000029129
piliocolobus_tephrosceles ENSPTEG00000011703
cebus_capucinus_imitator ENSCCAG00000026801
callithrix_jacchus ENSCJAG00000004891
saimiri_boliviensis_boliviensis ENSSBOG00000023888
aotus_nancymaae ENSANAG00000022105
tupaia_belangeri ENSTBEG00000010417
dipodomys_ordii ENSDORG00000023193
dipodomys_ordii ENSDORG00000008229
castor_canadensis ENSCCNG00000012605
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020245
mus_spicilegus ENSMSIG00000013439
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021951
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030369
rattus_norvegicus ENSRNOG00000009849
meriones_unguiculatus ENSMUGG00000016228
microtus_ochrogaster ENSMOCG00000008268
peromyscus_maniculatus_bairdii ENSPEMG00000031126
cricetulus_griseus_crigri_1.0 ENSCGRG00000015343
cricetulus_griseus_crigri-picr ENSCGRG00015012839
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016674
mesocricetus_auratus ENSMAUG00000000714
nannospalax_galili ENSNGAG00000018029
jaculus_jaculus ENSJJAG00000004978
cavia_aperea ENSCAPG00000012465
cavia_porcellus ENSCPOG00000011464
chinchilla_lanigera ENSCLAG00000003951
octodon_degus ENSODEG00000005282
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007831
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008265
fukomys_damarensis ENSFDAG00000015153
ictidomys_tridecemlineatus ENSSTOG00000010687
urocitellus_parryii ENSUPAG00010018994
spermophilus_dauricus ENSSDAG00000021025
marmota_marmota_marmota ENSMMMG00000008721
oryctolagus_cuniculus ENSOCUG00000012617
oryctolagus_cuniculus ENSOCUG00000003942
loxodonta_africana ENSLAFG00000013167
procavia_capensis ENSPCAG00000013518
dasypus_novemcinctus ENSDNOG00000024906
choloepus_hoffmanni ENSCHOG00000010726
bison_bison_bison ENSBBBG00000002739
bos_mutus ENSBMUG00000019205
bison_bison_bison ENSBBBG00000010986
bos_mutus ENSBMUG00000015393
bos_taurus ENSBTAG00000047948
bos_mutus ENSBMUG00000010821
ovis_aries ENSOARG00000013823
capra_hircus ENSCHIG00000018520
tursiops_truncatus ENSTTRG00000013990
sus_scrofa ENSSSCG00000031468
erinaceus_europaeus ENSEEUG00000006157
pteropus_vampyrus ENSPVAG00000005664
ochotona_princeps ENSOPRG00000010565
echinops_telfairi ENSETEG00000005682
carlito_syrichta ENSTSYG00000006503
ornithorhynchus_anatinus ENSOANG00000009029
anolis_carolinensis ENSACAG00000002518
pogona_vitticeps ENSPVIG00000001277
notechis_scutatus ENSNSUG00000013456
salvator_merianae ENSSMRG00000015099
sphenodon_punctatus ENSSPUG00000014558
gallus_gallus ENSGALG00000017133
coturnix_japonica ENSCJPG00005001404
meleagris_gallopavo ENSMGAG00000015129
numida_meleagris ENSNMEG00000019452
anser_brachyrhynchus ENSABRG00000017290
anas_platyrhynchos_platyrhynchos ENSAPLG00000003163
parus_major ENSPMJG00000017597
cyanistes_caeruleus ENSCCEG00000023854
ficedula_albicollis ENSFALG00000008739
zonotrichia_albicollis ENSZALG00000011953
junco_hyemalis ENSJHYG00000005926
taeniopygia_guttata ENSTGUG00000015904
taeniopygia_guttata ENSTGUG00000011337
lonchura_striata_domestica ENSLSDG00000007918
serinus_canaria ENSSCAG00000005281
lepidothrix_coronata ENSLCOG00000005961
manacus_vitellinus ENSMVIG00005013417
melopsittacus_undulatus ENSMUNG00000003725
calidris_pygmaea ENSCPGG00000003757
calidris_pugnax ENSCPUG00000014739
apteryx_haastii ENSAHAG00000016540
apteryx_owenii ENSAOWG00000003199
apteryx_rowi ENSARWG00000011717
dromaius_novaehollandiae ENSDNVG00000009000
nothoprocta_perdicaria ENSNPEG00000006693
crocodylus_porosus ENSCPRG00005013095
gopherus_agassizii ENSGAGG00000025377
chelonoidis_abingdonii ENSCABG00000020685
chrysemys_picta_bellii ENSCPBG00000020755
pelodiscus_sinensis ENSPSIG00000006619
latimeria_chalumnae ENSLACG00000005350
xenopus_tropicalis ENSXETG00000033485
scleropages_formosus ENSSFOG00015001089
paramormyrops_kingsleyae ENSPKIG00000002048
oryzias_latipes_asm223467v1 ENSORLG00000013078
oryzias_latipes_asm223469v1 ENSORLG00015012212
oryzias_latipes_asm223471v1 ENSORLG00020009244
oryzias_melastigma ENSOMEG00000010074
kryptolebias_marmoratus ENSKMAG00000013930
cynoglossus_semilaevis ENSCSEG00000009006
takifugu_rubripes ENSTRUG00000015841
tetraodon_nigroviridis ENSTNIG00000015670
amphiprion_percula ENSAPEG00000022938
amphiprion_ocellaris ENSAOCG00000018092
acanthochromis_polyacanthus ENSAPOG00000018925
stegastes_partitus ENSSPAG00000014372
scophthalmus_maximus ENSSMAG00000007805
monopterus_albus ENSMALG00000018010
xiphophorus_maculatus ENSXMAG00000029444
xiphophorus_couchianus ENSXCOG00000018337
gambusia_affinis ENSGAFG00000003941
poecilia_mexicana ENSPMEG00000016455
poecilia_formosa ENSPFOG00000005434
poecilia_latipinna ENSPLAG00000001180
poecilia_reticulata ENSPREG00000000995
cyprinodon_variegatus ENSCVAG00000017455
fundulus_heteroclitus ENSFHEG00000015231
astatotilapia_calliptera ENSACLG00000017711
maylandia_zebra ENSMZEG00005019353
pundamilia_nyererei ENSPNYG00000006669
haplochromis_burtoni ENSHBUG00000003808
neolamprologus_brichardi ENSNBRG00000011522
oreochromis_niloticus ENSONIG00000015720
amphilophus_citrinellus ENSACIG00000006456
labrus_bergylta ENSLBEG00000014377
gasterosteus_aculeatus ENSGACG00000001923
mola_mola ENSMMOG00000019454
anabas_testudineus ENSATEG00000001665
mastacembelus_armatus ENSMAMG00000020510
seriola_lalandi_dorsalis ENSSLDG00000019144
seriola_dumerili ENSSDUG00000013941
hippocampus_comes ENSHCOG00000018235
periophthalmus_magnuspinnatus ENSPMGG00000001168
gadus_morhua ENSGMOG00000015898
esox_lucius ENSELUG00000006409
pygocentrus_nattereri ENSPNAG00000010553
astyanax_mexicanus ENSAMXG00000029381
ictalurus_punctatus ENSIPUG00000003846
danio_rerio ENSDARG00000040584
lepisosteus_oculatus ENSLOCG00000010895
eptatretus_burgeri ENSEBUG00000006287
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019351
caenorhabditis_elegans_strain_n2 WBGene00043057
drosophila_melanogaster FBgn0031777
saccharomyces_cerevisiae_strain_s288c YGR001C
