notamacropus_eugenii ENSMEUG00000003173
phascolarctos_cinereus ENSPCIG00000032219
sarcophilus_harrisii ENSSHAG00000011976
monodelphis_domestica ENSMODG00000017389
pan_troglodytes ENSPTRG00000019569
pan_troglodytes ENSPTRG00000047480
pan_paniscus ENSPPAG00000043243
homo_sapiens ENSG00000128536
gorilla_gorilla ENSGGOG00000034960
pongo_abelii ENSPPYG00000018293
nomascus_leucogenys ENSNLEG00000008878
papio_anubis ENSPANG00000003400
theropithecus_gelada ENSTGEG00000012150
macaca_nemestrina ENSMNEG00000029325
macaca_fascicularis ENSMFAG00000003409
macaca_mulatta ENSMMUG00000008189
cercocebus_atys ENSCATG00000043633
mandrillus_leucophaeus ENSMLEG00000041937
rhinopithecus_roxellana ENSRROG00000043185
rhinopithecus_bieti ENSRBIG00000037672
colobus_angolensis_palliatus ENSCANG00000039954
cebus_capucinus_imitator ENSCCAG00000030881
callithrix_jacchus ENSCJAG00000016156
saimiri_boliviensis_boliviensis ENSSBOG00000013462
aotus_nancymaae ENSANAG00000020718
carlito_syrichta ENSTSYG00000003850
prolemur_simus ENSPSMG00000015494
propithecus_coquereli ENSPCOG00000021004
microcebus_murinus ENSMICG00000010974
otolemur_garnettii ENSOGAG00000002589
tupaia_belangeri ENSTBEG00000001801
castor_canadensis ENSCCNG00000027769
dipodomys_ordii ENSDORG00000000224
mus_spicilegus ENSMSIG00000004694
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018531
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035860
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017689
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029447
rattus_norvegicus ENSRNOG00000047455
meriones_unguiculatus ENSMUGG00000009084
peromyscus_maniculatus_bairdii ENSPEMG00000023116
microtus_ochrogaster ENSMOCG00000012855
cricetulus_griseus_crigri-picr ENSCGRG00015005535
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016004
cricetulus_griseus_crigri_1.0 ENSCGRG00000011875
mesocricetus_auratus ENSMAUG00000019049
nannospalax_galili ENSNGAG00000021683
jaculus_jaculus ENSJJAG00000022544
cavia_porcellus ENSCPOG00000038402
cavia_aperea ENSCAPG00000009645
chinchilla_lanigera ENSCLAG00000008682
octodon_degus ENSODEG00000002812
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012323
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008222
fukomys_damarensis ENSFDAG00000003188
urocitellus_parryii ENSUPAG00010013849
ictidomys_tridecemlineatus ENSSTOG00000015541
marmota_marmota_marmota ENSMMMG00000016617
oryctolagus_cuniculus ENSOCUG00000012863
ochotona_princeps ENSOPRG00000006744
bos_mutus ENSBMUG00000008131
bos_taurus ENSBTAG00000021365
bison_bison_bison ENSBBBG00000000793
capra_hircus ENSCHIG00000018239
ovis_aries ENSOARG00000004099
tursiops_truncatus ENSTTRG00000002846
sus_scrofa ENSSSCG00000015433
vicugna_pacos ENSVPAG00000008616
pteropus_vampyrus ENSPVAG00000015991
myotis_lucifugus ENSMLUG00000010673
ursus_americanus ENSUAMG00000021165
ursus_maritimus ENSUMAG00000018321
ailuropoda_melanoleuca ENSAMEG00000013319
mustela_putorius_furo ENSMPUG00000018255
neovison_vison ENSNVIG00000016141
canis_lupus_familiaris ENSCAFG00000004007
canis_lupus_dingo ENSCAFG00020023076
vulpes_vulpes ENSVVUG00000014400
panthera_tigris_altaica ENSPTIG00000019479
panthera_pardus ENSPPRG00000003886
felis_catus ENSFCAG00000014403
equus_caballus ENSECAG00000009025
equus_asinus_asinus ENSEASG00005017434
erinaceus_europaeus ENSEEUG00000001747
sorex_araneus ENSSARG00000008297
sus_scrofa ENSSSCG00000022264
ursus_maritimus ENSUMAG00000018333
choloepus_hoffmanni ENSCHOG00000009324
dasypus_novemcinctus ENSDNOG00000013185
loxodonta_africana ENSLAFG00000002629
procavia_capensis ENSPCAG00000007108
echinops_telfairi ENSETEG00000014929
ornithorhynchus_anatinus ENSOANG00000010306
apteryx_owenii ENSAOWG00000006965
apteryx_haastii ENSAHAG00000016528
apteryx_rowi ENSARWG00000007370
dromaius_novaehollandiae ENSDNVG00000001652
nothoprocta_perdicaria ENSNPEG00000016131
lepidothrix_coronata ENSLCOG00000009077
serinus_canaria ENSSCAG00000006836
crocodylus_porosus ENSCPRG00005014083
gopherus_agassizii ENSGAGG00000023581
chelonoidis_abingdonii ENSCABG00000000190
chrysemys_picta_bellii ENSCPBG00000001127
pelodiscus_sinensis ENSPSIG00000004540
pogona_vitticeps ENSPVIG00000016547
notechis_scutatus ENSNSUG00000019795
salvator_merianae ENSSMRG00000016282
sphenodon_punctatus ENSSPUG00000018471
lepisosteus_oculatus ENSLOCG00000015841
