notamacropus_eugenii ENSMEUG00000010622
phascolarctos_cinereus ENSPCIG00000020957
monodelphis_domestica ENSMODG00000007852
loxodonta_africana ENSLAFG00000013872
procavia_capensis ENSPCAG00000004313
echinops_telfairi ENSETEG00000008593
dipodomys_ordii ENSDORG00000025910
ochotona_princeps ENSOPRG00000015469
tupaia_belangeri ENSTBEG00000004805
myotis_lucifugus ENSMLUG00000005336
dasypus_novemcinctus ENSDNOG00000045716
propithecus_coquereli ENSPCOG00000006443
microcebus_murinus ENSMICG00000009701
prolemur_simus ENSPSMG00000022380
otolemur_garnettii ENSOGAG00000003147
piliocolobus_tephrosceles ENSPTEG00000036318
colobus_angolensis_palliatus ENSCANG00000035689
rhinopithecus_roxellana ENSRROG00000029262
rhinopithecus_bieti ENSRBIG00000042538
theropithecus_gelada ENSTGEG00000024022
papio_anubis ENSPANG00000000994
chlorocebus_sabaeus ENSCSAG00000003681
macaca_fascicularis ENSMFAG00000031222
macaca_mulatta ENSMMUG00000020798
macaca_nemestrina ENSMNEG00000043873
cercocebus_atys ENSCATG00000019929
mandrillus_leucophaeus ENSMLEG00000041199
pan_paniscus ENSPPAG00000029189
pan_troglodytes ENSPTRG00000011002
homo_sapiens ENSG00000090006
gorilla_gorilla ENSGGOG00000010783
pongo_abelii ENSPPYG00000009997
nomascus_leucogenys ENSNLEG00000013974
cebus_capucinus_imitator ENSCCAG00000037785
saimiri_boliviensis_boliviensis ENSSBOG00000022254
callithrix_jacchus ENSCJAG00000037941
aotus_nancymaae ENSANAG00000001811
nannospalax_galili ENSNGAG00000023264
nannospalax_galili ENSNGAG00000001600
mus_spicilegus ENSMSIG00000027193
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030505
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029407
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030506
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029408
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040488
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012644
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012645
rattus_norvegicus ENSRNOG00000020871
meriones_unguiculatus ENSMUGG00000013208
microtus_ochrogaster ENSMOCG00000017229
microtus_ochrogaster ENSMOCG00000005542
peromyscus_maniculatus_bairdii ENSPEMG00000008330
mesocricetus_auratus ENSMAUG00000020948
mesocricetus_auratus ENSMAUG00000020437
cricetulus_griseus_crigri-picr ENSCGRG00015024477
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020471
cricetulus_griseus_crigri_1.0 ENSCGRG00000006569
jaculus_jaculus ENSJJAG00000022113
urocitellus_parryii ENSUPAG00010022450
ictidomys_tridecemlineatus ENSSTOG00000013720
spermophilus_dauricus ENSSDAG00000001361
marmota_marmota_marmota ENSMMMG00000019981
castor_canadensis ENSCCNG00000010280
dipodomys_ordii ENSDORG00000014195
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008105
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016602
fukomys_damarensis ENSFDAG00000009102
chinchilla_lanigera ENSCLAG00000000773
octodon_degus ENSODEG00000001935
cavia_porcellus ENSCPOG00000031149
cavia_aperea ENSCAPG00000017441
capra_hircus ENSCHIG00000018120
ovis_aries ENSOARG00000006826
bos_mutus ENSBMUG00000022772
bos_taurus ENSBTAG00000004757
bison_bison_bison ENSBBBG00000006780
tursiops_truncatus ENSTTRG00000007168
sus_scrofa ENSSSCG00000033760
ursus_americanus ENSUAMG00000011598
ursus_maritimus ENSUMAG00000019681
ailuropoda_melanoleuca ENSAMEG00000012327
mustela_putorius_furo ENSMPUG00000017686
neovison_vison ENSNVIG00000011574
canis_lupus_dingo ENSCAFG00020015304
canis_lupus_familiaris ENSCAFG00000005133
vulpes_vulpes ENSVVUG00000005734
felis_catus ENSFCAG00000001036
equus_asinus_asinus ENSEASG00005005323
equus_caballus ENSECAG00000017905
pteropus_vampyrus ENSPVAG00000000036
panthera_tigris_altaica ENSPTIG00000014943
panthera_tigris_altaica ENSPTIG00000014472
panthera_pardus ENSPPRG00000005115
sorex_araneus ENSSARG00000001641
carlito_syrichta ENSTSYG00000033298
oryctolagus_cuniculus ENSOCUG00000005827
